NG 2-on-1 Combined Cycle (F-Frame),NG Combustion Turbine (F-Frame),Land-Based Wind - Class 1 - Technology 1,Utility PV - Class 1
38921.41470006866,0.0,11778.162631474312,0.0
39598.05771357742,0.0,11212.958369186244,0.0
40501.45399386876,0.0,10727.48124783046,0.0
41631.23151745081,0.0,10527.37215076208,0.0
43299.22707531402,0.0,10211.442632937937,0.0
44374.53211935906,671.2679932426746,9663.374997261548,0.0
44854.93513113087,1418.2446075792154,8986.971170713736,0.0
45246.148441119796,2033.268150438003,8344.001585944554,191.00061522225587
43573.073171027565,1362.0001571953283,7445.980757443418,3734.1764746364242
39039.63557466973,615.0235428587873,6526.249570271437,9548.369876653169
39096.129839010224,0.0,5516.0027694645505,10276.840627609212
38361.70629005969,0.0,4529.243835212839,10634.409982149351
36694.29160075257,0.0,3595.136024354684,11846.196306777507
36344.20228493124,0.0,2065.4075181321405,12680.32931436826
36341.63545143515,0.0,2641.900654466795,11849.719661920324
37044.711510244626,0.0,2506.475791678797,12522.073959062907
42198.43560780233,2688.2939766902637,2224.7993612166797,8620.049881195033
46274.023418198776,7192.943774233946,2260.8135916602096,1500.246559657072
46274.023418198776,7940.736541839705,3089.1841852293846,0.40384667549321385
46274.023418198776,6672.489219913423,4133.90880964171,0.0
46171.77181660594,4524.796635189418,4987.753905382373,0.0
45608.55297161602,2436.257212329646,5666.154018935196,0.0
44775.594589817665,1092.0198350483206,6117.85539324925,0.0
43679.10629364251,556.3732889806765,6651.0865794861875,0.0
42783.51817844342,556.3732889806765,7021.856274275127,0.0
42646.32249488851,556.3732889806765,7042.459550603468,0.0
42993.41457375165,556.3732889806765,7064.496652648534,0.0
44417.22120328423,556.3732889806765,6939.640218428458,0.0
45566.88214499931,2422.1166715127747,6469.131066300413,0.0
46217.31201244119,4823.017632227686,5973.574926864331,0.0
46274.023418198776,6214.039191625716,5532.14002689426,0.0
46274.023418198776,7355.8258356416245,4775.082194849486,207.83863187651943
45819.97329474924,5783.543386210745,3827.0978619447424,3670.616078433162
46274.023418198776,7671.7265578780525,3107.410000336925,2030.3094144553854
46274.023418198776,6601.905283452453,2718.1787207008715,2819.855895519
46206.43431144051,5269.850438533064,2559.5160871366575,3635.5858816397667
45252.64644324617,4760.725678103829,2650.892673738534,4471.77875349545
44396.457939460335,4760.725678103829,3048.9066601146747,4725.332909577023
42162.05145549841,4760.725678103829,3572.3444925580507,6752.757402160011
43041.12777052034,4760.725678103829,4164.242299925601,6527.6977389990525
46257.88743322866,5356.8602009462165,4565.861190572987,5046.441956502136
46274.023418198776,8837.095681181441,4976.779368606887,1186.6016129387235
46274.023418198776,8840.985337248336,5497.618958329271,0.497042062145494
46274.023418198776,8850.806122770799,5510.5493564303315,0.0
46274.023418198776,6939.258035725132,5410.833536310472,0.0
46010.021863917624,3926.082446795732,6227.157102860868,0.0
44811.26869994203,1305.5913669409317,8390.796030529149,0.0
42240.92443395291,0.0,11568.558140509977,0.0
38715.5270760397,0.0,14995.784264292324,0.0
36946.16879643807,0.0,17201.395137888107,0.0
36376.49655404622,0.0,18691.210507721356,0.0
37526.8851017902,0.0,19239.846160416837,0.0
40737.93264955557,0.0,19056.1156597706,0.0
43572.88392948882,0.0,19019.572888138136,0.0
43401.22843160188,0.0,19126.004692177423,0.0
41960.24789516267,0.0,18059.900234541594,321.53430437776933
36162.07517178761,0.0,15657.680684393443,5654.99084792051
31046.201248383895,0.0,9941.816496308604,13266.84217962391
31100.86413957861,0.0,4882.520718887229,15143.625486993147
30539.9569440913,0.0,3261.583554584519,14406.379575787072
29294.76236414756,0.0,2670.3583653403007,13883.836332279721
27687.759101616153,0.0,2003.4979064760855,14193.787089808156
27678.619544731388,0.0,384.3018465342958,14908.167018158145
27685.4678799975,0.0,1078.8573582642584,14891.596697773399
36177.44986847134,0.0,964.3588583800115,10397.051594193566
45368.821175391306,1852.6449339853593,878.2484537444559,2027.1279356581767
46140.69123186517,3989.3789651716443,898.215235637033,0.031065128884093376
46187.02410884484,4208.459464625888,1033.0518879550514,0.0
45981.65517108641,3320.742842265305,1293.6064727322741,0.0
45439.62377512074,1882.1044609701562,1620.8834582450481,0.0
44801.32699020001,857.6064005071011,2049.1964921053896,0.0
43842.61104546733,600.6504953731624,2822.0163217083377,0.0
43033.83254103259,600.6504953731624,3642.6242023637774,0.0
42804.63860429903,600.6504953731624,4357.2269220563285,0.0
43172.040931053845,600.6504953731624,4874.0943096569845,0.0
44504.533407666066,600.6504953731624,5472.426112829916,0.0
45404.92751104732,2134.9057826057156,6177.161945604779,0.0
45973.748366675,3840.844189023351,7009.828373256729,0.0
45803.54758655494,3166.37472611764,7856.1274920149235,0.0
43634.2793031944,1437.96924865186,8750.125774866925,531.3701801227462
34937.65534875608,0.0,9944.964242260015,6124.464301806174
26580.689478656048,0.0,8459.605973909836,12940.283923654817
26256.524021921094,0.0,5814.761013500418,13297.172758767942
26455.77838635483,0.0,4910.3148608658375,11798.381240084018
27111.113614543152,0.0,4657.179940177897,9756.612603726217
26207.587940988476,0.0,4265.1159013533115,10002.145858585945
26208.28027039522,0.0,3821.598388672405,10514.203982533938
28906.265958450942,0.0,3908.5500180555377,8919.429323786491
36161.6349780505,0.0,4696.138115640443,4149.05902911179
38977.98560322218,0.0,7106.476573249081,407.0043457455334
36432.616051810546,0.0,10324.248213064542,0.1242605155363735
34034.88269888027,0.0,12394.278372897077,0.0
31864.42182566538,0.0,13069.168109637352,0.0
30088.541852574297,0.0,12751.19890059953,0.0
28947.303956126667,0.0,12290.02743425419,0.0
28938.23832807491,0.0,11392.530257130169,0.0
28935.565293406937,0.0,11127.899825001265,0.0
29141.181801198818,0.0,11065.818931223057,0.0
30497.446265661714,0.0,10459.44002584219,0.0
32688.090226019704,0.0,9937.726119195138,0.0
35943.332280919,0.0,9600.719843104434,0.0
39445.38606864562,0.0,9069.811685260636,0.0
40277.690079090426,0.0,8596.436355235748,0.0
39114.47112454583,0.0,8348.472184136483,126.9996234465913
33830.40343989887,0.0,7729.934046369092,4274.432716368752
28615.056758609702,0.0,4739.78148790114,10499.455576731343
