generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),26102.85152586648,0.0,2.935108470769695e9,0.0,1.3508225664635904e9,0.0,2.103465933458431e8,4.342205082560224e9,0.0,1.3234336286377059e8,0.0,8.104344130913467e9,1.3481906104648332e6,6.907450707388443e6,8.112599772231321e9,6.035717605233428e9,2.0768821669978936e9,2.935108470769695e9,-8.582263037718012e8
NG Combustion Turbine (F-Frame),12107.400745755827,0.0,1.2247984041828566e9,0.0,4.740047391963406e8,0.0,1.583259056609431e7,1.7734326516511625e8,0.0,1.495100585071032e7,0.0,1.4431888611623979e9,1.4614326980763604e6,5.218588163142236e6,1.4498688820236163e9,6.821316007782615e8,7.677372812453547e8,1.2247984041828566e9,-4.570611229375019e8
Land-Based Wind - Class 1 - Technology 1,70503.69940354042,0.0,5.872205827261428e9,0.0,2.287354852256538e9,0.0,2.0485346207944646e7,0.0,0.0,0.0,0.0,8.126389406244901e9,0.0,0.0,8.126389406244901e9,2.307840198464483e9,5.818549207780418e9,5.872205827261428e9,-5.365661948100948e7
Utility PV - Class 1,48438.16619697531,0.0,3.5909229574375315e9,0.0,1.1511622499906015e9,0.0,1.0966855203035854e7,0.0,0.0,0.0,0.0,4.726044253913899e9,0.0,0.0,4.726044253913899e9,1.1621291051936374e9,3.5639151487202616e9,3.5909229574375315e9,-2.7007808717269897e7
Utility-Scale Battery Storage - 6Hr,23528.685431880167,141172.112591281,8.562103966293145e8,0.0,3.983078800555215e8,0.0,0.0,0.0,0.0,0.0,8.439126419534401e8,2.0422920196572256e9,1.0513933849849183e7,2.3412705730743717e7,2.0762186592378185e9,1.2422205220089617e9,8.33998137228857e8,8.562103966293145e8,-2.22122594004575e7
