Zone,1,2,3,4,5,6,7,8,9,10,11
t31,47.79,47.79,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663
t32,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t33,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t34,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t35,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t36,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t37,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t38,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t39,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t40,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t41,47.79,47.79,39.72064444444443,39.72064444444443,39.72064444444443,39.72064444444443,39.72064444444443,39.72064444444443,39.72064444444443,39.72064444444443,39.72064444444443
t42,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t43,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t44,47.79,47.79,45.2289884400254,45.2289884400254,45.2289884400254,45.2289884400254,45.2289884400254,45.2289884400254,45.2289884400254,45.2289884400254,45.2289884400254
t45,47.79,47.79,39.78426107946469,39.78426107946469,39.78426107946469,39.78426107946469,39.78426107946469,39.78426107946469,39.78426107946469,39.78426107946469,39.78426107946469
t46,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t47,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t48,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t49,31.731222222222218,31.731222222222218,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000005,6.940000000000005,6.940000000000005,6.94
t50,31.731222222222232,31.731222222222232,6.940000000000001,6.940000000000002,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.940000000000001,6.94
t51,31.731222222222218,31.731222222222218,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.939999999999998,6.94
t52,31.73122222222221,31.73122222222221,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t53,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t54,31.731222222222218,31.731222222222218,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94,6.94
t55,47.79,47.79,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663,17.679791666666663
t56,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t57,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t58,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t59,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t60,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t61,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t62,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t63,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t64,47.79,47.79,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218,31.731222222222218
t65,47.79,47.79,39.72064444444444,39.72064444444443,39.72064444444444,39.72064444444444,39.72064444444444,39.72064444444444,39.72064444444444,39.72064444444444,39.72064444444444
t66,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
t67,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79,47.79
