Line,1,2,3,4,5,6,7,8,9,10,11,12
t1462,-956.6817073059291,-1600.0,-2447.8651659747475,-343.686297277593,3600.0,-6907.171463252341,3652.9103999999998,1843.6572108007813,1558.1572108007813,5390.657210800781,-4520.0,298.8647515616494
t1463,-956.0383519578136,-1564.1725159392613,-2923.4054380376256,-438.14602521471625,3600.0,-7422.571463252341,3724.7103999999995,1460.2572108007798,1195.9572108007799,5063.05721080078,-4520.0,172.36475156164943
t1464,-1028.3785820984153,-1600.0,-3172.5,-534.0000000000001,3600.0,-7805.619999999999,3586.158936747658,999.6572108007804,755.9572108007803,4663.85721080078,-4520.0,21.46475156164979
t1465,-1031.8785820984153,-1600.0,-3095.8999999999996,-517.2,3600.0,-7667.82,3832.5103999999997,970.7924592391306,747.6924592391306,4692.692459239131,-4520.0,300.0
t1466,-963.3984655637628,-1600.0,-3061.7999999999997,-485.50000000000006,3600.0,-7581.02,3858.9103999999998,726.192459239131,515.292459239131,4485.492459239131,-4520.0,300.0
t1467,-928.7027003415417,-1600.0,-3049.3999999999996,-483.90000000000003,3600.0,-7555.5199999999995,3647.110399999998,558.9924592391305,352.2924592391305,4337.89245923913,-4520.0,300.0
t1468,-1029.3989431409761,-1600.0,-3043.5,-520.6,3600.0,-7578.720000000001,3881.7103999999995,468.39245923913086,264.39245923913086,4257.792459239131,-4520.0,300.0
t1469,-932.6027003415418,-1600.0,-3051.5,-521.4000000000001,3600.0,-7595.42,3882.7103999999995,451.59245923913113,244.4924592391311,4228.59245923913,-4508.799999999999,300.0
t1470,-1035.5966109397202,-1600.0,-3079.1,-560.2,3600.0,-7685.22,3855.5103999999997,564.3924592391315,344.6924592391315,4287.292459239131,-4478.099999999999,300.0
t1471,-972.4458184156241,-1600.0,-3142.6395933885105,-539.6,3600.0,-7761.159593388511,3819.995829580925,655.1924592391301,425.79245923913004,4396.59245923913,-4520.0,300.0
t1472,-890.8980292090462,-1600.0,-3213.3884978748383,-510.6,3600.0,-7874.670462965465,3668.50834970293,371.645988378501,135.3704368070495,4090.7948852355976,-4520.0,-149.53524843835112
t1473,-974.3765403736671,-1600.0,-3274.619774409293,-542.6816036807361,3600.0,-8014.045544370636,3749.289523741421,617.7000385797951,384.9703385102912,4325.940638440788,-4520.0,-123.23524843835094
t1474,-861.5316569937498,-1600.0,-3308.581086811113,-535.0816036807361,3600.0,-8044.129778486026,3752.7955511146806,840.8774726355905,610.5636007954977,4542.249728955405,-4520.0,-82.8352484383513
t1475,-995.0707057752509,-1600.0,-3310.46323335926,-515.6638494394003,3600.0,-8007.057765856897,3809.4146985975794,1017.0380181902083,790.8361882820645,4715.134358373921,-4520.0,-59.53524843835112
t1476,-972.1385482171632,-1600.0,-3317.1591039827013,-536.6448968085324,3600.0,-8020.034727805486,3747.7934536035286,974.9073175942676,767.5068873371401,4705.006457080012,-4520.0,-99.93524843835075
t1477,-887.5411875770883,-1600.0,-3308.001413135901,-529.0816036807361,3600.0,-7991.289056804241,3694.830986855305,968.3985641471727,774.7409492484085,4718.283334349645,-4520.0,-112.03524843835112
t1478,-937.668616138388,-1600.0,-3311.0945628932736,-526.0816036807361,3600.0,-7997.045584876329,3833.4609214406737,1082.4257157280927,876.6535159961977,4807.281316264302,-4520.0,-59.63524843835057
t1479,-972.7414791267607,-1592.7793821253076,-3203.250626801895,-439.04904180846273,3600.0,-7804.667124163164,3885.0098180891073,1293.0889912807895,1066.0251245854902,4966.561257890191,-4520.0,30.46475156164979
t1480,-931.6766858869106,-1600.0,-2984.827699097278,-302.6593148030489,3600.0,-7380.601770980315,3758.2744871441164,1534.1448530682992,1284.275882736124,5158.806912403948,-4520.0,143.56475156164925
t1481,-960.2690426397039,-1600.0,-2425.098557947681,-308.79937479595173,3600.0,-6865.556792541339,3646.4218017085864,1870.330834125735,1602.8819589439854,5446.933083762236,-4520.0,292.1647515616496
t1482,-912.4817073059289,-1600.0,-1957.1052757528735,-190.2043747959517,3600.0,-6257.557259536699,3560.197471227586,2316.657210800781,2019.057210800781,5661.492459239131,-4360.53524843835,300.0
t1483,-478.7454775902962,-1216.9637702843675,-1663.9347712925787,-176.52277111521562,-3600.0,1273.6851852532268,-3646.4172263716328,2598.2572108007803,2281.1572108007804,5806.292459239131,-4269.735248438351,300.0
t1484,-611.9817073059313,-1338.0000000000025,-1768.3118677117309,-179.4227711152156,3600.0,-6033.791911165925,3578.673607361472,2534.4572108007796,2217.75721080078,5775.492459239131,-4303.635248438351,300.0
t1485,-910.1817073059287,-1600.0,-1984.4500280798022,-188.7043747959517,3600.0,-6252.17146325234,3588.7103999999995,2357.1572108007804,2043.8572108007802,5681.59245923913,-4373.83524843835,300.0
t1486,-941.9624015047762,-1569.8806941988473,-2396.358034085122,-294.89121816022276,3600.0,-6720.969252245344,3676.8081889930013,2035.7572108007798,1744.5572108007798,5529.492459239131,-4491.135248438351,300.0
t1487,-997.8754303194266,-1600.0,-2889.1464634855397,-426.0049997668019,-3600.0,-165.1714632523417,-3424.5896,1564.05721080078,1299.25721080078,5158.95721080078,-4520.0,170.86475156164943
t1488,-947.6806438501852,-1600.0,-3185.2999999999997,-493.00000000000006,3600.0,-7767.820000000001,3845.4103999999998,1026.6572108007795,786.9572108007794,4690.75721080078,-4520.0,8.764751561649064
t1489,-991.722277836692,-1600.0,-3139.2999999999997,-490.3,3600.0,-7692.32,3709.34564843835,1011.992459239131,786.292459239131,4723.292459239131,-4520.0,300.0
t1490,-999.2823310729508,-1600.0,-3113.2495791415727,-498.19579141573007,3600.0,-7664.6653705573035,3879.3188171685397,811.6924592391312,596.5924592391311,4554.792459239131,-4520.0,300.0
t1491,-1020.7776900668194,-1600.0,-3140.638160368074,-532.2816036807361,3600.0,-7827.3608741875405,3886.6471926385275,678.9924592391309,464.89245923913086,4440.992459239131,-4520.0,300.0
t1492,-895.7676368305605,-1600.0,-3108.0381603680735,-527.0816036807361,3600.0,-7654.639764048809,3903.7471926385274,633.8924592391305,418.7924592391305,4398.89245923913,-4520.0,300.0
t1493,-1023.8982813553938,-1600.0,-3156.1381603680734,-512.8816036807361,3600.0,-7712.839764048809,3880.6471926385275,698.7924592391312,481.09245923913113,4456.292459239131,-4520.0,300.0
t1494,-973.4382281191348,-1600.0,-3275.9381603680736,-538.7816036807361,3600.0,-7929.739764048809,3650.5971926385273,602.2572108007796,367.55721080077956,4318.45721080078,-4520.0,-60.935248438350754
t1495,-889.3491461117684,-1600.0,-2901.9432188756073,-545.2108462985502,-3600.0,-434.0738049901329,-3510.5229861024927,1244.0572108007805,981.5572108007805,4880.15721080078,-4520.0,96.66475156164961
t1496,-847.5593428108051,-1600.0,-2422.29959577346,-378.6240557286228,3600.0,-6960.167697724226,3654.326222694289,1891.4986629925236,1613.472219883064,5466.445776773605,-4520.0,248.06475156164925
t1497,-802.5903909286163,-1600.0,-2053.709323458932,-231.32905572862273,3600.0,-6385.653725339788,3629.822639542204,2399.3644815269367,2118.346633808386,5860.064034528185,-4433.73524843835,300.0
t1498,-782.9099422337505,-1555.3634528446935,-2013.7867202991247,-134.82277111521566,3600.0,-6248.176016576302,3685.124829569772,2645.0597327268397,2376.8851075229977,6067.6457307575065,-4384.035248438351,300.0
t1499,-834.4993393155763,-1596.885187574053,-2056.822397084098,-141.1227711152156,3600.0,-6291.769014714302,3732.762845490401,2688.6958028135923,2426.1413780309867,6170.022201686733,-4444.1352484383515,300.0
t1500,-842.5646569872116,-1600.0,-2037.23932266094,-162.80437479595162,3600.0,-6278.774838248637,3726.3247569497735,2653.459115768087,2395.574752786353,6186.12563824297,-4491.535248438351,300.0
t1501,-867.4585355643077,-1600.0,-2044.2719636418242,-223.52926492484858,3600.0,-6331.313799671436,3731.518182411883,2586.932624767083,2331.9636563283493,6152.594687889616,-4520.0,288.76475156164906
t1502,-871.0724259673908,-1600.0,-2029.415916292122,-221.61826259419104,3600.0,-6315.755766953147,3735.9007392636076,2555.3011276654634,2295.5037906211114,6116.406453576759,-4520.0,259.8647515616494
t1503,-876.6462147050994,-1600.0,-2003.3229827396717,-175.2043747959517,3600.0,-6309.9356071506345,3702.9864691664457,2532.92354640289,2265.681494666891,6087.7394429308915,-4520.0,260.9647515616498
t1504,-877.7837546391487,-1600.0,-2008.4027117264668,-322.3062247362768,3600.0,-6397.338580483848,3677.8427625746294,2543.6919281574656,2271.3405994622344,6084.2892707670035,-4520.0,260.9647515616498
t1505,-846.7145708093936,-1600.0,-2117.8696826088026,-174.88597847668765,3600.0,-6395.454633141585,3596.949447415243,2736.8048480126063,2447.9646348685665,6184.459670162877,-4458.53524843835,300.0
t1506,-781.8479350565605,-1600.0,-2091.6283554164156,-170.4718745831318,3600.0,-6411.357502338526,3562.8110098564302,3083.1572108007795,2764.6572108007795,6277.692459239131,-4266.735248438351,300.0
t1507,-520.845477590295,-1444.6637702843661,-2058.334771292577,-198.3227711152157,3600.0,-6452.914814746771,3479.7360486453213,3406.45721080078,3056.55721080078,6329.89245923913,-4074.53524843835,300.0
t1508,-710.5817073059287,-1600.0,-2223.7118677117287,-175.02277111521562,3600.0,-6599.591911165922,3490.726882378426,3275.35721080078,2927.6572108007804,6236.492459239131,-4103.83524843835,300.0
t1509,-752.9817073059288,-1600.0,-2167.9118677117285,-183.02277111521562,3600.0,-6531.491911165923,3534.334818233309,2970.6572108007804,2635.35721080078,6055.992459239131,-4188.935248438351,300.0
t1510,-795.081707305929,-1600.0,-2069.5500280798024,-223.72543085468908,3600.0,-6488.13273127347,3572.336379131646,2561.35721080078,2250.85721080078,5862.492459239131,-4340.03524843835,300.0
t1511,-913.4817073059289,-1600.0,-2497.305028079802,-324.6272473443098,3600.0,-6981.182062262765,3658.8025915372264,1916.457210800781,1638.557210800781,5486.257210800781,-4520.0,282.06475156165016
t1512,-981.2817073059289,-1600.0,-2990.1000320912026,-415.1745319169653,-3600.0,-405.07146325234294,-3475.5896,1279.957210800779,1022.157210800779,4914.057210800779,-4520.0,99.6647515616487
t1513,-980.9817073059289,-1600.0,-3286.1495791415728,-554.2957914157302,3600.0,-8006.665370557303,3735.3188171685397,823.4572108007799,580.1572108007799,4506.25721080078,-4520.0,-12.735248438350936
t1514,-1014.4823759614058,-1600.0,-3285.0381603680735,-537.6816036807361,3600.0,-7985.539764048809,3734.447192638527,614.6572108007791,373.0572108007791,4314.057210800779,-4520.0,-55.53524843835112
t1515,-988.7823759614058,-1600.0,-3279.4381603680736,-534.0816036807361,3600.0,-7972.43976404881,3588.047192638531,482.8572108007811,244.75721080078108,4197.457210800781,-4520.0,-78.33524843835039
t1516,-968.7617073059288,-1600.0,-3290.4381603680736,-561.7816036807361,3600.0,-8013.53976404881,3730.1471926385275,579.0572108007774,338.65721080077736,4293.957210800778,-4520.0,51.86475156164761
t1517,-954.9491461117684,-1600.0,-3331.8381603680737,-569.7816036807361,3600.0,-8083.73976404881,3698.6471926385275,590.8572108007799,335.75721080077983,4281.55721080078,-4520.0,-27.735248438350936
t1518,-911.7491461117686,-1600.0,-3064.1035103520717,-441.1734304755994,-3600.0,-515.5966806436463,-3559.7591652173915,1063.6572108007797,783.3572108007797,4693.95721080078,-4520.0,107.06475156164925
t1519,-819.3817073059287,-1600.0,-2671.9817083780404,-307.1472132028047,3600.0,-7208.386193919823,3949.705433366193,1830.8676095098267,1518.8676095098267,5354.702857948178,-4514.33524843835,300.0
t1520,-783.3625604187656,-1600.0,-2183.848295771232,-181.62277111521564,3600.0,-6567.074794440062,3964.163548932191,2457.914632204504,2142.949532691051,5862.819681615949,-4437.235248438351,300.0
t1521,-791.5703455139286,-1600.0,-2153.896432962466,-172.1227711152156,3600.0,-6501.964145124147,4013.188139219379,2645.875824127126,2355.087528875178,6123.934482061582,-4485.1352484383515,300.0
t1522,-800.0382126802023,-1600.0,-2132.638034995414,-162.42277111521557,3600.0,-6461.888393709975,4047.0957346111063,2705.243373886012,2437.140868295779,6244.638362705547,-4520.0,272.9647515616498
t1523,-816.8490959948066,-1600.0,-2114.4364020606176,-206.60437479595168,3600.0,-6465.96206833199,4014.5469957575697,2690.6978297427477,2427.5760626504243,6234.654295558101,-4520.0,233.6647515616496
t1524,-831.9552976898725,-1600.0,-2090.38688961005,-323.6160520794283,3600.0,-6535.394678524407,4012.06779906877,2636.10141161163,2378.7362833487146,6193.271155085799,-4520.0,196.26475156164906
t1525,-834.0677729510604,-1600.0,-2021.9725829005934,-168.90437479595164,3600.0,-6292.309600230359,3746.424820241594,2581.7116409076434,2326.583000422056,6142.154359936469,-4520.0,150.6647515616487
t1526,-834.3611599114614,-1600.0,-2009.8898021948714,-165.60437479595168,3600.0,-6265.06033745967,3675.697576932985,2545.554240181145,2291.1058656315654,6104.257491081986,-4520.0,134.1647515616487
t1527,-806.7279815911648,-1600.0,-2014.9314144680543,-170.0546969751896,3600.0,-6272.8751956583865,3679.7323889324857,2546.195028900513,2285.929149665306,6094.963270430098,-4520.0,157.36475156164943
t1528,-824.7753487476094,-1600.0,-2029.8764616910075,-167.3043747959516,3600.0,-6283.970311215459,3719.3848561002706,2674.130179450298,2401.2661003241233,6197.302021197948,-4520.0,227.9647515616498
t1529,-799.3731649938403,-1600.0,-2076.5001866778357,-176.00437479595163,3600.0,-6369.050278891528,3798.6946405486005,2939.939719836678,2644.121216084614,6341.537960770901,-4443.035248438351,300.0
t1530,-745.6483539869031,-1600.0,-2163.9528248239167,-192.7043747959517,3600.0,-6506.514471958846,3921.909463572182,3324.1572108007804,2994.9572108007806,6453.292459239131,-4236.23524843835,300.0
t1531,-674.6817073059286,-1600.0,-2263.571001008211,-209.72277111521566,3600.0,-6675.451044462406,4012.172278360956,3695.4572108007806,3326.8572108007806,6530.09245923913,-4030.8352484383504,300.0
t1532,-674.8817073059287,-1600.0,-2265.6500280798023,-229.50437479595163,3600.0,-6703.3116752147325,3995.999904732589,3613.9572108007806,3241.1572108007804,6460.792459239131,-4051.1352484383506,300.0
t1533,-712.5817073059287,-1600.0,-2229.085023406574,-224.8712188113418,-3600.0,562.2864854431054,-3301.3442114448835,3353.2572108007807,2986.2572108007807,6301.792459239131,-4122.33524843835,300.0
t1534,-786.5817073059287,-1600.0,-2118.450028079803,-205.30437479595162,3600.0,-6465.511675214733,3755.3146072293953,2890.75721080078,2550.8572108007797,6047.292459239131,-4264.135248438351,300.0
t1535,-884.9817073059288,-1600.0,-2220.0268801311913,-265.92499999999995,-3600.0,642.79084752983,-3592.3896,2271.557210800781,1970.457210800781,5719.792459239131,-4459.935248438351,300.0
t1536,-959.6817073059287,-1600.0,-2692.824215607315,-415.10874156754835,3600.0,-7222.071463252341,3692.2103999999995,1606.5572108007805,1332.6572108007804,5194.65721080078,-4520.0,175.06475156165016
t1537,-960.181707305929,-1600.0,-3082.7015933443527,-560.4000000000001,-3600.0,-596.9714632523405,-3467.3896,1119.2572108007798,856.2572108007798,4754.15721080078,-4520.0,56.664751561649155
t1538,-970.0817073059291,-1600.0,-3322.6514632523435,-557.3000000000001,-3600.0,-880.6714632523441,-3453.1896,874.7572108007789,614.8572108007788,4526.257210800779,-4520.0,7.1647515616487
t1539,-1010.3817073059288,-1600.0,-3313.6381603680734,-563.481603680736,3600.0,-8073.339764048808,3717.5471926385276,742.8572108007804,478.6572108007804,4399.65721080078,-4520.0,-24.83524843835039
t1540,-975.0817073059291,-1600.0,-3311.1381603680734,-559.5816036807361,3600.0,-8076.83976404881,3721.447192638527,740.7572108007795,474.85721080077946,4400.95721080078,-4520.0,8.964751561648882
t1541,-976.6817073059287,-1600.0,-3271.8992815660117,-549.481603680736,-3600.0,-817.55101533876,-3516.9528073614724,849.8572108007802,573.9572108007801,4490.85721080078,-4520.0,32.86475156164943
t1542,-890.3817073059287,-1600.0,-2786.045178163926,-418.20160368073607,-3600.0,-189.5510153387586,-3611.5528073614723,1317.45721080078,1016.55721080078,4891.55721080078,-4520.0,169.26475156164906
t1543,-773.1817073059286,-1600.0,-2384.6500695999134,-266.54339631926393,-3600.0,347.07140929467437,-3257.7229594862233,2153.4572108007796,1815.5572108007796,5551.59245923913,-4450.735248438351,300.0
t1544,-741.6230106795705,-1600.0,-2184.5696743604503,-218.6227711152156,3600.0,-6578.126981154511,4288.905224772032,2762.082118564944,2425.3611902646776,6043.975510402763,-4372.1352484383515,300.0
t1545,-739.8563483692227,-1600.0,-2158.681074376293,-193.72277111521564,3600.0,-6536.311728436785,4453.285375795607,2996.818719004774,2675.84945879361,6326.215447020797,-4405.635248438351,300.0
t1546,-750.8650513896654,-1600.0,-2142.2555164045434,-174.0331526491175,3600.0,-6499.8776422076035,4464.345293450613,3067.2271906791048,2770.463412824507,6486.934883408261,-4467.035248438351,300.0
t1547,-759.7219210833433,-1600.0,-2140.4768425471875,-183.10437479595168,3600.0,-6512.8932813009005,4142.179711167888,3079.7592936526357,2793.4503719236827,6536.17669863308,-4492.735248438351,300.0
t1548,-763.0180292382664,-1600.0,-2133.9856539516168,-174.30437479595162,3600.0,-6471.778393628412,4130.7398247830915,3108.54318353772,2816.8641312994414,6537.920327499513,-4493.83524843835,300.0
t1549,-793.7567424995974,-1600.0,-2108.9517576345015,-177.8043747959516,3600.0,-6429.418311073948,4060.23417588112,3098.708361568165,2814.980814195737,6568.18851526166,-4498.33524843835,300.0
t1550,-811.3082955546757,-1600.0,-2071.1874131952304,-193.00437479595166,3600.0,-6423.675440579316,4054.5075841056364,3088.734923969356,2806.0596548237063,6552.219634116407,-4490.435248438351,300.0
t1551,-826.1398564310213,-1600.0,-2043.5785383864754,-187.50437479595166,3600.0,-6379.585480116495,4075.034567157554,3098.051058303584,2808.3998359340194,6515.083862002806,-4456.735248438351,300.0
t1552,-826.3114116433643,-1600.0,-2032.2236023717533,-211.3043747959516,3600.0,-6395.728823044822,4254.127915685231,3241.233794212943,2934.2018434992196,6560.005141223847,-4386.235248438351,300.0
t1553,-803.7281616884483,-1600.0,-2077.6851669362914,-221.00437479595163,3600.0,-6477.473890832143,4600.0,3495.3995060178136,3165.5944068720382,6644.924556164613,-4264.83524843835,300.0
t1554,-750.0932018594286,-1600.0,-2164.8834589817675,-218.20437479595168,3372.976923982183,-6370.822030098881,4600.0,3841.4572108007796,3483.6572108007795,6745.09245923913,-4081.3352484383504,300.0
t1555,-672.6817073059286,-1600.0,-2282.6091613762846,-212.00437479595166,2528.7932855505724,-5690.764094061788,4600.0,4162.95721080078,3772.65721080078,6801.492459239131,-3893.2352484383505,300.0
t1556,-663.2817073059288,-1600.0,-2309.650028079802,-221.2043747959517,2617.238681533101,-5815.950356747833,4600.0,4036.8572108007806,3643.7572108007807,6711.192459239131,-3927.03524843835,300.0
t1557,-693.5817073059287,-1600.0,-2277.750028079802,-218.9043747959516,2979.9386815331013,-6120.350356747834,4600.0,3757.1572108007795,3374.9572108007796,6545.692459239131,-4005.6352484383506,300.0
t1558,-770.8817073059287,-1600.0,-2182.950028079802,-216.9043747959516,-3600.0,607.4883247852677,-2659.3941975426724,3311.257210800781,2949.6572108007813,6296.792459239131,-4146.73524843835,300.0
t1559,-866.0817073059287,-1600.0,-2036.4500280798022,-176.90437479595164,3600.0,-6335.611675214732,3579.0103999999997,2669.4572108007806,2341.2572108007807,5951.292459239131,-4352.33524843835,300.0
t1560,-937.2817073059289,-1600.0,-2282.9749814324705,-322.49012794779117,3600.0,-6749.32238171924,3664.6103999999996,1986.1572108007797,1686.8572108007797,5521.75721080078,-4520.0,280.26475156164906
t1561,-947.181707305929,-1600.0,-2739.462772257819,-418.451884553083,3600.0,-7346.022381719241,3697.9103999999998,1471.3572108007804,1190.5572108007805,5068.957210800781,-4520.0,156.4647515616498
t1562,-992.8817073059288,-1600.0,-3057.251484909164,-398.0508968100776,3600.0,-7680.022381719241,3713.7103999999995,1177.75721080078,899.55721080078,4792.75721080078,-4520.0,95.76475156164906
t1563,-980.5617073059288,-1600.0,-3142.715204497379,-486.587177221861,-3600.0,-647.22238171924,-3481.8896,1018.5572108007802,742.2572108007803,4644.85721080078,-4520.0,58.46475156164979
t1564,-951.061707305929,-1600.0,-3132.5989530659244,-491.18298073973233,3600.0,-7850.8019338056565,3672.0471926385276,964.5572108007807,686.8572108007806,4595.957210800781,-4520.0,50.66475156164961
t1565,-958.3617073059288,-1600.0,-3028.2652552382633,-451.40440347573474,-3600.0,-486.3019338056579,-3569.4528073614724,1068.2572108007798,784.7572108007798,4684.25721080078,-4520.0,93.56475156164925
t1566,-905.6817073059287,-1600.0,-2553.5891594428786,-349.67173162852725,-3600.0,117.99806619434267,-3661.352807361472,1520.7572108007803,1209.7572108007803,5075.85721080078,-4520.0,223.6647515616496
t1567,-791.6817073059286,-1600.0,-2194.1364292004837,-194.1227711152156,-3600.0,627.0963572036802,-3405.7272250111037,2293.95721080078,1948.3572108007802,5635.89245923913,-4411.83524843835,300.0
t1568,-747.0905030103648,-1600.0,-2245.1744172616195,-220.22277111521564,3600.0,-6663.078257487672,4396.072504643813,2880.130440117234,2531.7600712995377,6109.524950920192,-4348.33524843835,300.0
t1569,-744.2472018613879,-1600.0,-2225.601413103038,-198.34559113488214,3600.0,-6627.025450705393,4496.535999310388,3043.4689228043967,2724.9162613266926,6365.598848287339,-4409.435248438351,300.0
t1570,-763.5856751437476,-1600.0,-2191.848300242429,-209.40437479595164,3600.0,-6588.014457731485,4463.391138256793,3083.2112799991964,2788.7194723712355,6492.762913181625,-4463.03524843835,300.0
t1571,-781.7219613873257,-1600.0,-2143.968234606733,-206.30437479595162,3600.0,-6519.773708813733,4346.237504486577,3044.682221377049,2763.032323739958,6528.982426102867,-4520.0,298.76475156164906
t1572,-802.4481559471939,-1600.0,-2135.4401989488456,-181.20437479595168,3600.0,-6487.372020643314,4321.03071884736,3056.7126267300573,2773.410426761,6532.008226791942,-4520.0,281.4647515616498
t1573,-822.3470999553052,-1600.0,-2125.797605734243,-183.3043747959516,3600.0,-6466.882733499059,4306.983841030831,3042.224801541156,2764.1917741777315,6519.793995252658,-4514.53524843835,300.0
t1574,-836.0690813817297,-1600.0,-2100.585329362519,-179.9043747959516,3600.0,-6433.157264650254,4281.474943977365,3049.3401254232886,2765.1631224596613,6514.221367934385,-4510.135248438351,300.0
t1575,-861.5777311870337,-1600.0,-2066.643423446295,-181.80437479595162,3600.0,-6398.05074990146,4211.921980358662,3022.9821071230044,2740.4538684802997,6487.460878275946,-4501.935248438351,300.0
t1576,-864.066712833106,-1600.0,-2058.9838360720178,-181.90437479595164,3600.0,-6387.000597696645,4185.079350520606,3137.940211114171,2845.3727881000377,6518.340613524257,-4434.135248438351,300.0
t1577,-839.4320166977215,-1600.0,-2092.967092135983,-188.70437479595168,3600.0,-6463.45277374396,4295.912750681378,3339.61398273778,3031.970724685349,6565.962715071269,-4311.235248438351,300.0
t1578,-788.1392212736067,-1600.0,-2143.0619676525394,-233.50437479595163,-3600.0,616.9172285479931,-2427.4320525949656,3628.3572108007797,3292.75721080078,6634.39245923913,-4148.235248438351,300.0
t1579,-716.9817073059288,-1600.0,-2254.409161376285,-214.00437479595163,3319.9820737398936,-6437.852882251109,4600.0,3899.957210800779,3531.3572108007793,6668.39245923913,-3982.4352484383508,300.0
t1580,-713.8817073059287,-1600.0,-2263.3500280798025,-249.50437479595166,2957.7756494071946,-6126.387324621928,4600.0,3740.4572108007787,3374.0572108007786,6554.89245923913,-4020.6352484383506,300.0
t1581,-749.3817073059287,-1600.0,-2212.8500280798025,-249.7043747959517,3335.5756494071916,-6435.887324621925,4600.0,3456.7572108007807,3099.557210800781,6374.492459239131,-4098.03524843835,300.0
t1582,-824.8817073059287,-1600.0,-2111.650028079802,-230.2043747959517,3600.0,-6537.311675214732,4251.156402511471,2998.457210800781,2660.557210800781,6115.792459239131,-4234.83524843835,300.0
t1583,-908.3817073059288,-1600.0,-1982.650028079802,-198.90437479595164,3600.0,-6369.388125812018,3561.3104,2364.357210800781,2059.357210800781,5766.292459239131,-4429.03524843835,300.0
t1584,-977.5817073059288,-1600.0,-2437.0291093258306,-358.3809784766877,3600.0,-6994.701933805659,3607.2471926385274,1691.4572108007806,1409.8572108007806,5257.65721080078,-4520.0,195.36475156164943
t1585,-1017.8817073059288,-1600.0,-2935.7751798380846,-482.8421872813769,-3600.0,-416.10235165447057,-3527.9811412680515,1184.05721080078,919.7572108007801,4811.95721080078,-4520.0,75.06475156164925
t1586,-1024.7817073059289,-1600.0,-3222.399881835839,-521.2024998834011,-3600.0,-752.7223817192399,-3494.4896,910.4572108007799,645.2572108007798,4557.05721080078,-4520.0,16.864751561649427
t1587,-999.4817073059289,-1600.0,-3332.851244220159,-580.9124422015874,3600.0,-8116.283686421744,3692.8717047025034,744.55721080078,480.25721080078,4401.35721080078,-4520.0,-14.635248438350573
t1588,-996.881707305929,-1600.0,-3343.8381603680737,-580.3816036807361,3600.0,-8126.039764048809,3666.685022881678,705.8572108007793,439.3572108007793,4360.557210800779,-4520.0,-13.135248438350573
t1589,-999.9817073059289,-1600.0,-3320.3830901923434,-472.59910379733515,-3600.0,-774.7019338056541,-3562.4528073614724,805.6572108007799,530.7572108007798,4442.55721080078,-4520.0,30.16475156164961
t1590,-922.9817073059289,-1600.0,-2937.1450921284704,-375.36441639935924,-3600.0,-281.9667808668089,-3569.242682180224,1262.55721080078,962.55721080078,4836.35721080078,-4520.0,165.4647515616498
t1591,-821.6817073059286,-1600.0,-2543.5911431385975,-225.76902152331223,3600.0,-6965.017437000888,3896.849059946384,1985.7496047226705,1647.5496047226704,5400.684853161021,-4469.135248438351,300.0
t1592,-790.8130143036095,-1600.0,-2210.0486494772113,-227.92277111521557,3600.0,-6645.1522629581505,4180.912632139248,2569.369710441808,2231.6195848492544,5878.20470769505,-4418.73524843835,300.0
t1593,-783.0841830990911,-1600.0,-2145.297369616113,-213.22277111521564,3600.0,-6530.333144939843,4189.815763335054,2705.994870181872,2397.4002262450094,6125.340830746497,-4490.53524843835,300.0
t1594,-846.7549840708645,-1600.0,-2093.0360094484604,-186.62277111521564,3600.0,-6427.493124712726,4088.6488164954685,2745.0866774043157,2458.803070641315,6226.6194638783145,-4520.0,254.56475156164925
t1595,-878.448723175184,-1600.0,-2073.344512651058,-212.2043747959517,3600.0,-6402.833667264443,4009.5297591281874,2708.683136737188,2437.9662673133844,6205.149397889581,-4520.0,222.46475156165025
t1596,-901.5751616670874,-1600.0,-2032.724368573525,-311.9440549459123,3600.0,-6432.943417208435,3971.940404016606,2630.686507830495,2371.759680827958,6157.732853825421,-4520.0,190.06475156164925
t1597,-950.6755931334526,-1600.0,-1976.7095900063373,-313.6629720330566,3600.0,-6333.501263604248,3738.4018279674224,2523.710583704022,2271.548962286309,6071.7873408685955,-4520.0,142.6647515616496
t1598,-971.2450501867565,-1600.0,-2141.3061996513197,-162.7043747959517,3600.0,-6403.087065509855,3742.1104871246257,2458.199343018585,2210.8026008565257,6019.805858694466,-4520.0,127.56475156164925
t1599,-989.9607316795737,-1600.0,-2112.0481893387096,-295.39937479595176,3600.0,-6405.212438430591,3747.9198237529604,2460.0944783559326,2208.795449302252,6015.796420248572,-4520.0,161.06475156164925
t1600,-993.4524552600892,-1600.0,-2377.3847459902427,-153.00437479595166,3600.0,-6525.317947180793,3716.5255928996385,2578.5440976408345,2317.9087124511475,6113.47332726146,-4520.0,227.06475156164925
t1601,-973.1503042379561,-1600.0,-1867.7141158147858,-337.3809784766877,3600.0,-6213.429350990355,3602.207856140229,2793.0510700290565,2516.7954495462,6234.475077501694,-4461.83524843835,300.0
t1602,-924.9062359953064,-1600.0,-1925.2374426315064,-199.05620984416646,3600.0,-6186.591788657088,3518.4529216276715,3050.1572108007795,2749.3572108007793,6287.89245923913,-4316.235248438351,300.0
