localdatetime,datetime_issue,CAPITAL,GENESE,HUDVL,LONGIL,MHKVL,NYC,NORTH,WEST
2018-12-31T20:00:00.0,2018-12-30T18:00:00.0,0,0,0,0,0,0,0,0
2018-12-31T21:00:00.0,2018-12-30T18:00:00.0,0,0,0,0,0,0,0,0
2018-12-31T22:00:00.0,2018-12-30T18:00:00.0,0,0,0,0,0,0,0,0
2018-12-31T23:00:00.0,2018-12-30T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.0,2018-12-30T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T01:00:00.0,2018-12-30T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T02:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T03:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T04:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T05:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T06:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T07:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T08:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T09:00:00.0,2018-12-31T18:00:00.0,13.55628437,2.13473333,12.44659997,47.03514958,3.675339218,1.461019572,0.181784315,2.451417634
2019-01-01T10:00:00.0,2018-12-31T18:00:00.0,34.55240989,6.857248982,26.16543323,92.55197202,9.180762732,2.695342939,0.709325495,9.092345086
2019-01-01T11:00:00.0,2018-12-31T18:00:00.0,42.64287655,11.71295484,27.19204522,106.5483429,8.784045104,2.6981998,1.094480397,12.16082935
2019-01-01T12:00:00.0,2018-12-31T18:00:00.0,35.25941967,11.73030967,19.69859221,111.0780346,6.761064694,2.684201766,1.389980397,9.611954857
2019-01-01T13:00:00.0,2018-12-31T18:00:00.0,25.53864711,8.144621527,12.83669013,102.5162967,5.734947058,2.624560605,1.599366683,6.969423481
2019-01-01T14:00:00.0,2018-12-31T18:00:00.0,18.52599809,5.096323488,9.858194388,67.17634484,5.120031372,2.292815586,1.398262744,8.00060579
2019-01-01T15:00:00.0,2018-12-31T18:00:00.0,11.11826474,3.759227434,6.573931381,43.42607448,3.176125485,1.815082309,0.809380398,7.851327406
2019-01-01T16:00:00.0,2018-12-31T18:00:00.0,4.408205901,3.259535267,3.57105686,14.13353153,1.553441175,0.87251959,0.392613725,10.03817443
2019-01-01T17:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0.05465294
2019-01-01T18:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T19:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T20:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T21:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T22:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-01T23:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T01:00:00.0,2018-12-31T18:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T02:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T03:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T04:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T05:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T06:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T07:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T08:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T09:00:00.0,2019-01-01T00:00:00.0,22.21277841,4.651272515,10.9507588,38.82844612,11.96038034,0.868078416,1.724037271,4.993433313
2019-01-02T10:00:00.0,2019-01-01T00:00:00.0,47.89963334,13.73686652,24.10546071,78.42526164,29.85440183,1.879290157,4.340970599,15.87697243
2019-01-02T11:00:00.0,2019-01-01T00:00:00.0,58.00983359,19.92380964,26.84620262,84.24033678,37.63435703,2.152747025,5.9994002,22.70520577
2019-01-02T12:00:00.0,2019-01-01T00:00:00.0,58.05526484,21.60506823,29.31333794,91.29266173,39.02963558,2.365433246,5.9994002,24.98324889
2019-01-02T13:00:00.0,2019-01-01T00:00:00.0,57.96073939,21.85803882,29.39137847,90.81665954,39.04030618,2.370097953,5.9994002,25.37294896
2019-01-02T14:00:00.0,2019-01-01T00:00:00.0,47.77043532,16.61058219,22.8021607,64.51747894,32.88590386,1.785447013,5.9994002,14.07415676
2019-01-02T15:00:00.0,2019-01-01T00:00:00.0,37.93548832,13.93770971,18.28602744,50.66284592,25.71991169,1.395905855,4.40826082,11.70342935
2019-01-02T16:00:00.0,2019-01-01T00:00:00.0,18.91844708,8.180937204,9.591671789,26.89520938,12.76928428,0.79867645,1.82325884,7.039131335
2019-01-02T17:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T18:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T19:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T20:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T21:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T22:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-02T23:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T01:00:00.0,2019-01-01T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T02:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T03:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T04:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T05:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T06:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T07:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T08:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T09:00:00.0,2019-01-02T00:00:00.0,3.309101971,2.218272539,4.73078431,5.201610748,1.942080392,0.369954898,0.207339213,1.217174504
2019-01-03T10:00:00.0,2019-01-02T00:00:00.0,8.785551024,7.042792137,10.8659941,10.76507392,5.659898036,0.748576454,0.544111765,4.334013695
2019-01-03T11:00:00.0,2019-01-02T00:00:00.0,30.83638241,6.255762708,27.35984905,67.95701787,10.21513919,1.874786229,4.834005908,6.699905828
2019-01-03T12:00:00.0,2019-01-02T00:00:00.0,34.15562356,7.60374309,29.56881184,75.62857928,12.16268816,2.097796024,5.522821671,8.090039153
2019-01-03T13:00:00.0,2019-01-02T00:00:00.0,34.35469026,7.946115619,29.70129809,75.68832165,12.38220779,2.112841113,5.547011873,8.503548984
2019-01-03T14:00:00.0,2019-01-02T00:00:00.0,20.28965886,8.208435217,29.08307272,95.15079364,8.549641162,2.572072422,2.08991177,8.538872504
2019-01-03T15:00:00.0,2019-01-02T00:00:00.0,15.01814706,6.489656816,24.27916072,77.73401389,6.121421579,2.201499934,1.383041184,6.691609759
2019-01-03T16:00:00.0,2019-01-02T00:00:00.0,7.541796089,3.713511736,12.00470978,37.03873379,3.108205878,1.177788209,0.622780395,3.8874686
2019-01-03T17:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0.141760782
2019-01-03T18:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T19:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T20:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T21:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T22:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-03T23:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T00:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T01:00:00.0,2019-01-02T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T02:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T03:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T04:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T05:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T06:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T07:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T08:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T09:00:00.0,2019-01-03T00:00:00.0,19.40161179,6.336927447,11.95796665,43.89013288,9.483866685,1.143113694,0.811662751,6.37503327
2019-01-04T10:00:00.0,2019-01-03T00:00:00.0,43.10758252,18.90701158,26.19151958,86.65875318,24.2781294,2.46586661,2.257190195,20.8718489
2019-01-04T11:00:00.0,2019-01-03T00:00:00.0,55.03962944,24.52203311,28.90632813,92.64582074,32.14466078,2.607286161,3.97064511,28.11313502
2019-01-04T12:00:00.0,2019-01-03T00:00:00.0,56.47401985,25.43043648,31.29226943,99.78167782,35.14107467,2.68543315,4.5703922,30.10483728
2019-01-04T13:00:00.0,2019-01-03T00:00:00.0,56.45427866,25.31554433,31.37694077,99.89409899,35.34220405,2.686737076,4.584111782,30.22284121
2019-01-04T14:00:00.0,2019-01-03T00:00:00.0,54.51271967,25.44031503,24.29355876,73.21315147,32.64017836,2.015470555,4.37824512,29.4946392
2019-01-04T15:00:00.0,2019-01-03T00:00:00.0,44.072406,22.39870759,19.51119998,57.35881761,25.93220192,1.561774475,2.970666676,26.15069396
2019-01-04T16:00:00.0,2019-01-03T00:00:00.0,21.22544508,12.74257637,10.14610829,29.43779943,12.90054705,0.91410194,1.228215691,15.33922339
2019-01-04T17:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0.191798037
2019-01-04T18:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T19:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T20:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T21:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T22:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-04T23:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T00:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T01:00:00.0,2019-01-03T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T02:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T03:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T04:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T05:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T06:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T07:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T08:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T09:00:00.0,2019-01-04T00:00:00.0,3.884827452,4.68948233,0.889725488,4.193853626,4.460717648,0.140845097,1.175098049,4.944115662
2019-01-05T10:00:00.0,2019-01-04T00:00:00.0,9.210725517,13.90724889,2.094164712,9.273742686,12.02909411,0.315074506,3.098560813,15.87884111
2019-01-05T11:00:00.0,2019-01-04T00:00:00.0,8.796360788,18.12344492,2.663703927,11.52491647,16.76642154,0.286982349,4.605905912,20.67234104
2019-01-05T12:00:00.0,2019-01-04T00:00:00.0,10.36920789,20.09137037,3.178741176,13.57724921,18.89146665,0.330129406,5.202627526,23.38690775
2019-01-05T13:00:00.0,2019-01-04T00:00:00.0,10.41405881,20.57761351,3.190562741,13.46088211,19.15575294,0.331772544,5.231927531,24.07394897
2019-01-05T14:00:00.0,2019-01-04T00:00:00.0,14.77592548,19.98673709,1.821809805,6.55923585,22.59400589,0.225288232,4.009919602,24.46373337
2019-01-05T15:00:00.0,2019-01-04T00:00:00.0,10.60369019,17.29708225,1.301713724,4.62146637,17.46361567,0.166052939,2.77795296,21.45754888
2019-01-05T16:00:00.0,2019-01-04T00:00:00.0,5.08102746,10.09939407,0.616894116,2.107370183,8.703721529,0.087333333,1.241268625,12.9654803
2019-01-05T17:00:00.0,2019-01-04T00:00:00.0,0,0.013764705,0,0,0,0,0,0.567747043
2019-01-05T18:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T19:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T20:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T21:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T22:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-05T23:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T00:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T01:00:00.0,2019-01-04T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T02:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T03:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T04:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T05:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T06:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T07:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T08:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T09:00:00.0,2019-01-05T00:00:00.0,0.979298042,2.057419594,1.408601964,33.55472947,0.867950983,1.219492131,0.168900001,1.861274496
2019-01-06T10:00:00.0,2019-01-05T00:00:00.0,2.472429427,7.260180303,3.150582358,68.8100116,2.670570594,2.544299895,0.4117902,7.367715631
2019-01-06T11:00:00.0,2019-01-05T00:00:00.0,24.50820982,7.496760764,10.30556078,68.50997229,9.300092153,1.502729343,1.032370591,4.715360734
2019-01-06T12:00:00.0,2019-01-05T00:00:00.0,27.95054912,9.222750909,11.96493923,75.25956437,11.18364508,1.648764643,1.223037269,5.99631954
2019-01-06T13:00:00.0,2019-01-05T00:00:00.0,28.25491572,9.684246987,12.10727645,75.55438185,11.47617451,1.66013915,1.233594118,6.411841126
2019-01-06T14:00:00.0,2019-01-05T00:00:00.0,38.24068443,6.980101858,24.90301252,89.47257454,14.86565685,1.91603521,1.499982367,8.827533293
2019-01-06T15:00:00.0,2019-01-05T00:00:00.0,29.99135887,5.720807774,20.39294308,73.38866279,11.10033724,1.681237178,1.004658821,7.380758763
2019-01-06T16:00:00.0,2019-01-05T00:00:00.0,15.06584121,3.216317611,10.41277964,36.05502238,5.482243133,0.979047034,0.436554904,4.38459603
2019-01-06T17:00:00.0,2019-01-05T00:00:00.0,0,0.014819608,0,0,0,0,0,0.39739804
2019-01-06T18:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T19:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T20:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T21:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T22:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-06T23:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T00:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T01:00:00.0,2019-01-05T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T02:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T03:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T04:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T05:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T06:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T07:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T08:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T09:00:00.0,2019-01-06T00:00:00.0,19.86434509,1.513913719,11.01588428,52.10730858,7.962337238,1.323378401,1.798256863,0.964803916
2019-01-07T10:00:00.0,2019-01-06T00:00:00.0,43.24749613,3.637323515,23.7073666,98.19203878,18.69646856,2.575770459,4.462911769,2.787341172
2019-01-07T11:00:00.0,2019-01-06T00:00:00.0,30.87635303,5.237999968,19.70687839,107.7113413,16.15659206,2.637858654,4.612598063,3.349354885
2019-01-07T12:00:00.0,2019-01-06T00:00:00.0,34.1986707,6.252041145,21.76939605,112.1225608,18.32980775,2.67348609,5.132166729,4.122586255
2019-01-07T13:00:00.0,2019-01-06T00:00:00.0,34.40079216,6.557635251,21.88871593,111.6642966,18.61149204,2.676576289,5.125174571,4.38263528
2019-01-07T14:00:00.0,2019-01-06T00:00:00.0,20.77646865,2.333315675,21.7085843,100.180019,9.986364696,1.993162681,1.85874706,1.802913709
2019-01-07T15:00:00.0,2019-01-06T00:00:00.0,16.77752948,1.76021567,17.75630392,84.3766005,7.764682335,1.66191175,1.411039227,1.370503913
2019-01-07T16:00:00.0,2019-01-06T00:00:00.0,10.67182356,0.99467646,9.900349035,43.38195232,4.810494125,0.959037233,0.856272558,0.776950974
2019-01-07T17:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0.007501961
2019-01-07T18:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T19:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T20:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T21:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T22:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-07T23:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T00:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T01:00:00.0,2019-01-06T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T02:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T03:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T04:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T05:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T06:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T07:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T08:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T09:00:00.0,2019-01-07T00:00:00.0,3.028749032,1.083486261,1.104835294,1.000079606,1.559154896,0.046513724,0.409556865,1.355466654
2019-01-08T10:00:00.0,2019-01-07T00:00:00.0,8.108951028,3.459662718,2.830950987,2.4236525,4.581294109,0.103860783,1.218703919,4.469209765
2019-01-08T11:00:00.0,2019-01-07T00:00:00.0,13.27246867,7.752009738,9.240366636,11.48864165,7.573107842,1.035156838,0.679774516,9.807950899
2019-01-08T12:00:00.0,2019-01-07T00:00:00.0,15.39237454,9.32885676,10.75702546,13.51678098,8.977749031,1.202835264,0.801488235,11.6803097
2019-01-08T13:00:00.0,2019-01-07T00:00:00.0,15.48152165,9.769115575,10.84231372,13.46369678,9.160803893,1.213748991,0.803550981,12.22135479
2019-01-08T14:00:00.0,2019-01-07T00:00:00.0,32.27110988,4.925119564,14.8733941,34.21380242,14.1806196,0.728225475,1.740358817,5.702913693
2019-01-08T15:00:00.0,2019-01-07T00:00:00.0,25.15630006,3.75880193,11.40124312,24.26125729,10.77624118,0.499437245,1.158047065,4.356850964
2019-01-08T16:00:00.0,2019-01-07T00:00:00.0,12.90271769,2.127501943,5.917891396,11.354455,5.596439211,0.243272546,0.58038824,2.507080371
2019-01-08T17:00:00.0,2019-01-07T00:00:00.0,0,0.008423529,0,0,0,0,0,0.171280392
2019-01-08T18:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T19:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T20:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T21:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T22:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-08T23:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T00:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T01:00:00.0,2019-01-07T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T02:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T03:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T04:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T05:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T06:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T07:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T08:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T09:00:00.0,2019-01-08T00:00:00.0,2.277307851,2.723201935,6.52176006,42.26477329,1.037494118,1.266327422,0.064458824,1.877852936
2019-01-09T10:00:00.0,2019-01-08T00:00:00.0,5.325505912,8.520948923,14.99675099,83.6283646,2.778854901,2.502948868,0.173282353,6.493882317
2019-01-09T11:00:00.0,2019-01-08T00:00:00.0,13.23663139,7.995917579,17.75824974,103.3325062,7.17988821,2.575025326,0.518778431,8.566980342
2019-01-09T12:00:00.0,2019-01-08T00:00:00.0,15.42833143,9.477513664,19.99994389,109.4149842,8.445741185,2.611388057,0.594327453,10.25128036
2019-01-09T13:00:00.0,2019-01-08T00:00:00.0,15.63235102,9.88222739,20.24598314,109.5249041,8.652521561,2.614125311,0.596827452,10.79404109
2019-01-09T14:00:00.0,2019-01-08T00:00:00.0,19.99900992,5.433692088,26.22235059,102.1982687,8.033570605,2.303311643,0.489000005,6.2524627
2019-01-09T15:00:00.0,2019-01-08T00:00:00.0,15.53826474,4.157756828,22.15025481,87.53791114,6.058376476,2.055329333,0.350113725,4.801329375
2019-01-09T16:00:00.0,2019-01-08T00:00:00.0,8.500829439,2.364864683,11.92267182,45.75721237,3.238503926,1.223517617,0.159672549,2.83472742
2019-01-09T17:00:00.0,2019-01-08T00:00:00.0,0,0.011878431,0,0,0,0,0,0.322484308
2019-01-09T18:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T19:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T20:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T21:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T22:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-09T23:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T00:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T01:00:00.0,2019-01-08T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T02:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T03:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T04:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T05:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T06:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T07:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T08:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T09:00:00.0,2019-01-09T00:00:00.0,6.144027485,0.433601954,4.309201221,17.20199695,1.515866663,0.711462736,0.26950196,0.955831358
2019-01-10T10:00:00.0,2019-01-09T00:00:00.0,11.18574124,1.100133325,7.91664511,31.12910268,3.20729411,1.273950955,0.551994119,2.05805684
2019-01-10T11:00:00.0,2019-01-09T00:00:00.0,29.26550599,3.445803892,12.59713332,56.20029862,7.674150962,1.397131325,1.50503529,6.297545055
2019-01-10T12:00:00.0,2019-01-09T00:00:00.0,33.12736083,4.35015093,14.54118233,62.30170759,9.09363919,1.551905822,1.730868638,7.633780339
2019-01-10T13:00:00.0,2019-01-09T00:00:00.0,33.56580212,4.638933296,14.74718233,62.53383212,9.336488207,1.569764645,1.760750986,8.108031286
2019-01-10T14:00:00.0,2019-01-09T00:00:00.0,36.85425309,4.549470539,19.25925488,70.60158584,9.060917617,2.025437165,1.53925883,8.752980298
2019-01-10T15:00:00.0,2019-01-09T00:00:00.0,29.68669424,3.498072514,15.29941564,56.95256339,6.661570576,1.679017598,1.044549022,7.058447008
2019-01-10T16:00:00.0,2019-01-09T00:00:00.0,15.63893925,2.114490175,8.560632589,30.46262128,3.656541162,0.975386252,0.535500003,4.453296053
2019-01-10T17:00:00.0,2019-01-09T00:00:00.0,0,0.059313725,0,0,0,0,0,0.68384117
2019-01-10T18:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T19:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T20:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T21:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T22:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-10T23:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-11T00:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
2019-01-11T01:00:00.0,2019-01-09T00:00:00.0,0,0,0,0,0,0,0,0
