localdatetime,datetime_issue,CENTRAL,GENESE,MHKVL,NORTH,WEST
2019-03-11T01:00:00.0,2019-03-09T00:00:00.0,222.2770627,0.790619614,401.3473283,486.5945525,374.4470905
2019-03-11T02:00:00.0,2019-03-10T00:00:00.0,200.8705904,0.672229425,417.7231621,527.4246869,368.5712182
2019-03-11T03:00:00.0,2019-03-10T00:00:00.0,193.9004837,0.693064717,410.6071863,539.1513022,366.0330565
2019-03-11T04:00:00.0,2019-03-10T00:00:00.0,197.234506,0.778735303,402.0870021,540.5427807,366.1883942
2019-03-11T05:00:00.0,2019-03-10T00:00:00.0,205.3383277,0.845101978,407.4035682,548.8711188,367.6605616
2019-03-11T06:00:00.0,2019-03-10T00:00:00.0,214.7303476,0.881315693,423.7123018,569.9352202,368.653419
2019-03-11T07:00:00.0,2019-03-10T00:00:00.0,220.8226564,0.878317657,438.9689285,579.2828868,367.3859319
2019-03-11T08:00:00.0,2019-03-10T00:00:00.0,219.5972687,0.863586281,448.3226572,585.1715747,360.7228659
2019-03-11T09:00:00.0,2019-03-10T00:00:00.0,206.4518245,0.813784326,432.6323324,576.4564722,354.7381338
2019-03-11T10:00:00.0,2019-03-10T00:00:00.0,254.5643636,0.932260792,477.860384,608.9378395,371.5190693
2019-03-11T11:00:00.0,2019-03-10T00:00:00.0,236.2862836,0.891496089,476.9942975,613.1465842,361.3317497
2019-03-11T12:00:00.0,2019-03-10T00:00:00.0,224.1094175,0.823360798,470.4061558,613.5706079,354.0158617
2019-03-11T13:00:00.0,2019-03-10T00:00:00.0,207.9944822,0.774572555,466.7859762,611.5497374,344.6376855
2019-03-11T14:00:00.0,2019-03-10T00:00:00.0,198.5156914,0.747892171,465.0449929,608.8018113,339.7944664
2019-03-11T15:00:00.0,2019-03-10T00:00:00.0,195.8580885,0.723390211,463.4152212,596.3896467,343.4832939
2019-03-11T16:00:00.0,2019-03-10T00:00:00.0,203.4773565,0.725460795,462.2794306,591.0023257,353.4502021
2019-03-11T17:00:00.0,2019-03-10T00:00:00.0,206.6072454,0.722074522,454.7061811,577.6065377,351.9873658
2019-03-11T18:00:00.0,2019-03-10T00:00:00.0,182.5418618,0.645656876,426.9464635,560.8585558,330.4258957
2019-03-11T19:00:00.0,2019-03-10T00:00:00.0,172.2991631,0.634700007,406.5950239,521.2865967,312.7426153
2019-03-11T20:00:00.0,2019-03-10T00:00:00.0,147.7419651,0.64449217,410.5200156,487.3348828,258.6358194
2019-03-11T21:00:00.0,2019-03-10T00:00:00.0,122.9890456,0.61017648,414.4224182,458.0513585,215.3839444
2019-03-11T22:00:00.0,2019-03-10T00:00:00.0,111.7876645,0.554270601,409.1261507,438.8075508,196.2847756
2019-03-11T23:00:00.0,2019-03-10T00:00:00.0,106.1247975,0.541264712,393.5993244,417.88055,184.5361492
2019-03-12T00:00:00.0,2019-03-10T00:00:00.0,102.0773041,0.55191962,370.6568379,391.170827,177.3205264
2019-03-12T01:00:00.0,2019-03-10T00:00:00.0,101.558019,0.554335302,342.86205,370.2233945,175.4565976
2019-03-12T02:00:00.0,2019-03-11T00:00:00.0,95.66740418,0.537921578,314.5524314,347.7027009,165.4750116
2019-03-12T03:00:00.0,2019-03-11T00:00:00.0,86.95803463,0.47955687,290.8042458,335.4292811,153.9960087
2019-03-12T04:00:00.0,2019-03-11T00:00:00.0,84.18440273,0.437454908,262.0549046,335.336822,155.2150623
2019-03-12T05:00:00.0,2019-03-11T00:00:00.0,85.15413183,0.428201967,236.1132837,337.4022181,154.7094298
2019-03-12T06:00:00.0,2019-03-11T00:00:00.0,83.35278143,0.433054909,208.9295862,319.6637812,147.2459337
2019-03-12T07:00:00.0,2019-03-11T00:00:00.0,79.81288035,0.436160794,202.9464445,318.3207263,132.0677105
2019-03-12T08:00:00.0,2019-03-11T00:00:00.0,69.71509891,0.407905893,209.7086371,358.6737638,106.1611358
2019-03-12T09:00:00.0,2019-03-11T00:00:00.0,85.53252824,0.437541181,253.7204638,446.8083635,126.5146262
2019-03-12T10:00:00.0,2019-03-11T00:00:00.0,83.37713167,0.398566675,267.9625126,370.0013423,110.0828915
2019-03-12T11:00:00.0,2019-03-11T00:00:00.0,60.60455827,0.326225496,231.5558319,308.8257363,73.26200038
2019-03-12T12:00:00.0,2019-03-11T00:00:00.0,48.20627583,0.277350986,202.2269133,272.7796199,59.84991968
2019-03-12T13:00:00.0,2019-03-11T00:00:00.0,38.72110198,0.235766672,184.7876595,250.5234513,53.82374642
2019-03-12T14:00:00.0,2019-03-11T00:00:00.0,33.72598021,0.206994121,178.9467553,248.0211683,51.53653737
2019-03-12T15:00:00.0,2019-03-11T00:00:00.0,28.22195035,0.170370592,173.0000446,234.9300003,46.99023414
2019-03-12T16:00:00.0,2019-03-11T00:00:00.0,22.75454592,0.129001963,165.8206189,227.7189507,42.85336738
2019-03-12T17:00:00.0,2019-03-11T00:00:00.0,18.04651054,0.089401962,143.8705436,225.8550025,35.66085308
2019-03-12T18:00:00.0,2019-03-11T00:00:00.0,11.30669077,0.043784315,113.6484154,155.6822971,18.89426606
2019-03-12T19:00:00.0,2019-03-11T00:00:00.0,7.612377026,0.007484314,104.2080388,130.1730391,17.65977952
2019-03-12T20:00:00.0,2019-03-11T00:00:00.0,14.75566361,0.018786275,120.1508493,137.0756073,49.68147595
2019-03-12T21:00:00.0,2019-03-11T00:00:00.0,22.28073191,0.077927453,124.4521905,132.6620569,80.14781047
2019-03-12T22:00:00.0,2019-03-11T00:00:00.0,29.43661099,0.139635296,118.2042746,142.4380362,98.23225908
2019-03-12T23:00:00.0,2019-03-11T00:00:00.0,31.81924172,0.164331375,115.6405665,202.8953724,92.92291185
2019-03-13T00:00:00.0,2019-03-11T00:00:00.0,28.3739972,0.16439608,111.6856707,259.3621597,82.31355576
2019-03-13T01:00:00.0,2019-03-11T00:00:00.0,24.97411064,0.159456865,104.623611,302.2121702,74.61416737
2019-03-13T02:00:00.0,2019-03-12T00:00:00.0,19.50827509,0.089294119,68.89176242,268.6376965,65.60385873
2019-03-13T03:00:00.0,2019-03-12T00:00:00.0,22.63714853,0.080903923,46.41872818,272.9462585,77.10596011
2019-03-13T04:00:00.0,2019-03-12T00:00:00.0,31.37627712,0.072168629,41.3950048,266.4986207,102.2771568
2019-03-13T05:00:00.0,2019-03-12T00:00:00.0,35.04815933,0.079264708,67.42805652,227.0112213,111.8576801
2019-03-13T06:00:00.0,2019-03-12T00:00:00.0,37.8680219,0.053382355,95.79321451,226.5778697,123.7071521
2019-03-13T07:00:00.0,2019-03-12T00:00:00.0,47.84381096,0.050988236,120.5294239,224.8859861,126.916967
2019-03-13T08:00:00.0,2019-03-12T00:00:00.0,46.9060833,0.041174511,119.1036998,217.5621822,120.8284075
2019-03-13T09:00:00.0,2019-03-12T00:00:00.0,35.42668539,0.008950981,82.07436727,153.5072513,104.4959435
2019-03-13T10:00:00.0,2019-03-12T00:00:00.0,28.9610365,0.000603922,39.00126636,62.78652548,96.30468077
2019-03-13T11:00:00.0,2019-03-12T00:00:00.0,23.28602188,0.000280392,32.60501113,39.42547269,71.66069767
2019-03-13T12:00:00.0,2019-03-12T00:00:00.0,21.21888734,0.000927451,38.24633439,20.17959369,53.42604008
2019-03-13T13:00:00.0,2019-03-12T00:00:00.0,27.15480907,0.002631373,55.55484623,11.23810928,50.72584168
2019-03-13T14:00:00.0,2019-03-12T00:00:00.0,34.64465362,0.002329412,75.36136895,8.159214077,48.11011736
2019-03-13T15:00:00.0,2019-03-12T00:00:00.0,35.21853181,0.00125098,73.24417314,6.142382555,43.293526
2019-03-13T16:00:00.0,2019-03-12T00:00:00.0,31.67638574,0.00392549,56.07524099,3.696212981,40.65857509
2019-03-13T17:00:00.0,2019-03-12T00:00:00.0,29.32637869,0.02294902,50.10553597,3.232240684,41.13840883
2019-03-13T18:00:00.0,2019-03-12T00:00:00.0,34.79802385,0.06727255,68.1384464,6.096249304,51.17938309
2019-03-13T19:00:00.0,2019-03-12T00:00:00.0,46.10016016,0.084505884,89.24796453,12.53982845,64.24117711
2019-03-13T20:00:00.0,2019-03-12T00:00:00.0,55.62589809,0.081184314,125.1724336,33.12188499,74.16206081
2019-03-13T21:00:00.0,2019-03-12T00:00:00.0,56.56381969,0.07922157,150.2258666,57.1397526,88.38575193
2019-03-13T22:00:00.0,2019-03-12T00:00:00.0,55.24061104,0.089898041,177.9011684,70.55668651,108.0677216
2019-03-13T23:00:00.0,2019-03-12T00:00:00.0,60.57122669,0.097856866,184.8183819,74.18596368,135.2999639
2019-03-14T00:00:00.0,2019-03-12T00:00:00.0,71.91430566,0.1004451,188.2680305,80.64249955,168.8409605
2019-03-14T01:00:00.0,2019-03-12T00:00:00.0,79.33768803,0.108252945,192.6522438,78.17597073,187.904697
2019-03-14T02:00:00.0,2019-03-13T00:00:00.0,86.19257048,0.062592158,173.0243321,76.9044012,206.7034719
2019-03-14T03:00:00.0,2019-03-13T00:00:00.0,92.79963701,0.067984314,194.3474722,94.10741241,223.0625137
2019-03-14T04:00:00.0,2019-03-13T00:00:00.0,94.77505585,0.05612157,207.2300761,102.733541,228.4087651
2019-03-14T05:00:00.0,2019-03-13T00:00:00.0,93.57618552,0.04087255,202.7372126,106.3514677,230.4131494
2019-03-14T06:00:00.0,2019-03-13T00:00:00.0,98.98851466,0.066215688,181.2107417,117.5229574,242.3177017
2019-03-14T07:00:00.0,2019-03-13T00:00:00.0,100.3474684,0.097964707,178.5680215,121.3477249,250.3228534
2019-03-14T08:00:00.0,2019-03-13T00:00:00.0,105.3298993,0.131956865,196.1744988,110.9908869,258.0680705
2019-03-14T09:00:00.0,2019-03-13T00:00:00.0,99.54164923,0.117117648,221.5997792,77.74070964,247.8296699
2019-03-14T10:00:00.0,2019-03-13T00:00:00.0,86.96202792,0.074778433,195.7241921,34.25387394,240.7788884
2019-03-14T11:00:00.0,2019-03-13T00:00:00.0,66.67313373,0.064425491,177.4983668,23.7279157,185.9382217
2019-03-14T12:00:00.0,2019-03-13T00:00:00.0,65.85992572,0.067250982,182.4014871,28.06346289,162.3587886
2019-03-14T13:00:00.0,2019-03-13T00:00:00.0,82.11515584,0.088560785,200.9374307,38.99181943,176.8334621
2019-03-14T14:00:00.0,2019-03-13T00:00:00.0,88.52180425,0.145458825,223.2800847,48.93440419,178.552383
2019-03-14T15:00:00.0,2019-03-13T00:00:00.0,86.59829924,0.192370592,264.2559252,62.48302926,170.996434
2019-03-14T16:00:00.0,2019-03-13T00:00:00.0,99.28806942,0.24896667,326.7827431,90.00580525,176.3452691
2019-03-14T17:00:00.0,2019-03-13T00:00:00.0,121.7921518,0.319323536,371.4791674,200.0941303,206.4567276
2019-03-14T18:00:00.0,2019-03-13T00:00:00.0,159.2823397,0.405749029,401.0135979,388.4522853,269.8604708
2019-03-14T19:00:00.0,2019-03-13T00:00:00.0,207.6198543,0.526015695,419.0038638,456.530074,337.2069298
2019-03-14T20:00:00.0,2019-03-13T00:00:00.0,239.3531485,0.616345107,426.677693,506.3872365,364.1029703
2019-03-14T21:00:00.0,2019-03-13T00:00:00.0,259.1959706,0.695566674,426.0204955,528.9243567,377.847242
2019-03-14T22:00:00.0,2019-03-13T00:00:00.0,271.0084211,0.799484328,429.7346377,518.1825398,382.0782965
2019-03-14T23:00:00.0,2019-03-13T00:00:00.0,272.5440111,0.850149033,438.908596,497.23428,382.2217754
2019-03-15T00:00:00.0,2019-03-13T00:00:00.0,269.7833589,0.886772563,444.561964,496.3135769,381.8435004
2019-03-15T01:00:00.0,2019-03-13T00:00:00.0,268.6912394,0.91166276,445.5296718,528.7695476,380.81334
2019-03-15T02:00:00.0,2019-03-14T00:00:00.0,276.8933726,0.878964713,444.5594983,584.0748153,376.0974484
2019-03-15T03:00:00.0,2019-03-14T00:00:00.0,270.4450554,0.827329424,440.5823269,586.5276008,357.4252322
2019-03-15T04:00:00.0,2019-03-14T00:00:00.0,241.0865531,0.714288243,435.8589574,580.3791116,319.1181741
2019-03-15T05:00:00.0,2019-03-14T00:00:00.0,211.959469,0.711980399,428.3765173,570.8282547,298.9960181
2019-03-15T06:00:00.0,2019-03-14T00:00:00.0,168.8429462,0.765794131,382.8019289,563.2196469,310.2498736
2019-03-15T07:00:00.0,2019-03-14T00:00:00.0,155.8909849,0.66662158,303.1623526,545.8310148,331.4161926
2019-03-15T08:00:00.0,2019-03-14T00:00:00.0,176.872445,0.568764716,287.787121,505.683459,341.3112114
2019-03-15T09:00:00.0,2019-03-14T00:00:00.0,199.0005519,0.555629421,283.488004,504.0198533,334.193437
2019-03-15T10:00:00.0,2019-03-14T00:00:00.0,211.2224414,0.563523542,263.5461344,533.7563249,355.5779826
2019-03-15T11:00:00.0,2019-03-14T00:00:00.0,237.3335986,0.684221585,256.1266181,528.1719945,371.2859287
2019-03-15T12:00:00.0,2019-03-14T00:00:00.0,238.6415992,0.708594128,315.3965923,560.8407575,367.8964904
2019-03-15T13:00:00.0,2019-03-14T00:00:00.0,227.7845678,0.68831962,324.2094631,590.5540303,358.994339
2019-03-15T14:00:00.0,2019-03-14T00:00:00.0,218.6454182,0.638237264,286.2447142,596.897568,345.5152007
2019-03-15T15:00:00.0,2019-03-14T00:00:00.0,196.6480826,0.537770595,237.6726496,586.5288248,305.2578007
2019-03-15T16:00:00.0,2019-03-14T00:00:00.0,182.3874394,0.528086289,198.9250544,559.9781791,295.1817416
2019-03-15T17:00:00.0,2019-03-14T00:00:00.0,160.4023636,0.542041184,176.1138278,497.5795894,309.944612
2019-03-15T18:00:00.0,2019-03-14T00:00:00.0,149.1824317,0.676888254,227.9212035,498.4249653,322.213443
2019-03-15T19:00:00.0,2019-03-14T00:00:00.0,164.6363618,0.779231382,294.1291103,480.8442249,337.661928
2019-03-15T20:00:00.0,2019-03-14T00:00:00.0,177.266233,0.768080402,333.9768647,503.548972,347.7290287
2019-03-15T21:00:00.0,2019-03-14T00:00:00.0,191.5962121,0.748625501,348.6619131,527.5152961,355.777429
2019-03-15T22:00:00.0,2019-03-14T00:00:00.0,193.8136823,0.689678443,355.4052733,529.0361052,360.7028086
2019-03-15T23:00:00.0,2019-03-14T00:00:00.0,194.5628811,0.636598054,363.0182972,523.4430908,364.8507553
2019-03-16T00:00:00.0,2019-03-14T00:00:00.0,188.8517822,0.592770599,374.0688717,502.8640084,366.0834928
2019-03-16T01:00:00.0,2019-03-14T00:00:00.0,186.7836797,0.619903932,387.4720065,459.4350684,363.2351788
2019-03-16T02:00:00.0,2019-03-15T00:00:00.0,180.2662808,0.501125496,388.0037463,456.4228575,359.0204775
2019-03-16T03:00:00.0,2019-03-15T00:00:00.0,178.5759856,0.59162746,372.2503505,416.8913011,346.9681022
2019-03-16T04:00:00.0,2019-03-15T00:00:00.0,172.8353102,0.629631384,395.860157,471.1856673,331.6955675
2019-03-16T05:00:00.0,2019-03-15T00:00:00.0,165.6198438,0.623268633,435.8718322,546.7100814,325.3375014
2019-03-16T06:00:00.0,2019-03-15T00:00:00.0,171.5460679,0.634829425,440.3532965,575.0084801,324.3964503
2019-03-16T07:00:00.0,2019-03-15T00:00:00.0,167.1506082,0.653486288,441.6828949,585.9650393,315.2576657
2019-03-16T08:00:00.0,2019-03-15T00:00:00.0,160.0576931,0.649000012,441.5445528,584.8451345,303.5652284
2019-03-16T09:00:00.0,2019-03-15T00:00:00.0,207.2680842,0.750286291,465.8826865,595.7284377,323.686133
2019-03-16T10:00:00.0,2019-03-15T00:00:00.0,226.8645826,0.800713746,467.7360183,593.3632254,329.3215417
2019-03-16T11:00:00.0,2019-03-15T00:00:00.0,228.2592264,0.819090205,464.5400224,587.4754064,331.4773894
2019-03-16T12:00:00.0,2019-03-15T00:00:00.0,229.0306784,0.831988249,459.337474,582.924452,332.7522632
2019-03-16T13:00:00.0,2019-03-15T00:00:00.0,229.4915876,0.826919622,454.372003,580.543292,336.4460638
2019-03-16T14:00:00.0,2019-03-15T00:00:00.0,227.5699763,0.83617256,453.9446173,575.3185646,339.9997536
2019-03-16T15:00:00.0,2019-03-15T00:00:00.0,223.9666832,0.819262759,445.8050144,574.6651965,344.5665829
2019-03-16T16:00:00.0,2019-03-15T00:00:00.0,220.3498251,0.797650986,442.0163233,575.703158,352.0520779
2019-03-16T17:00:00.0,2019-03-15T00:00:00.0,208.4358558,0.784386287,432.5579957,576.848473,348.2542995
2019-03-16T18:00:00.0,2019-03-15T00:00:00.0,188.1196147,0.724145108,392.6497906,504.7148461,327.4773577
2019-03-16T19:00:00.0,2019-03-15T00:00:00.0,149.401363,0.604849034,331.366465,359.5844672,273.3790016
2019-03-16T20:00:00.0,2019-03-15T00:00:00.0,106.7041105,0.570317657,319.0163543,321.9460862,209.8897698
2019-03-16T21:00:00.0,2019-03-15T00:00:00.0,92.41468257,0.512664712,320.1942664,307.8379201,186.3775492
2019-03-16T22:00:00.0,2019-03-15T00:00:00.0,81.88156562,0.466572561,325.9372169,313.7183648,174.6881873
2019-03-16T23:00:00.0,2019-03-15T00:00:00.0,76.66251131,0.449403931,327.2969492,329.331151,170.164725
2019-03-17T00:00:00.0,2019-03-15T00:00:00.0,79.82138193,0.44875687,308.643066,334.6947044,169.6210917
2019-03-17T01:00:00.0,2019-03-15T00:00:00.0,81.21154875,0.467349029,292.5123077,327.4636823,167.1984502
2019-03-17T02:00:00.0,2019-03-16T00:00:00.0,64.50893629,0.408833339,243.3693969,236.534322,145.2693458
2019-03-17T03:00:00.0,2019-03-16T00:00:00.0,71.4957756,0.461396086,240.0747436,213.8926849,142.6828245
2019-03-17T04:00:00.0,2019-03-16T00:00:00.0,71.45700849,0.449015695,230.0368171,208.7101281,125.9745834
2019-03-17T05:00:00.0,2019-03-16T00:00:00.0,61.273861,0.40052942,215.2302915,207.9496529,97.24826986
2019-03-17T06:00:00.0,2019-03-16T00:00:00.0,49.66231864,0.353337265,184.51422,212.6696674,71.99379606
2019-03-17T07:00:00.0,2019-03-16T00:00:00.0,38.37590583,0.298164712,149.3043054,233.605116,58.05461526
2019-03-17T08:00:00.0,2019-03-16T00:00:00.0,37.2590135,0.271656871,133.1367612,242.1834288,48.63331717
2019-03-17T09:00:00.0,2019-03-16T00:00:00.0,42.167563,0.249290199,179.7960985,313.2265063,67.64203764
2019-03-17T10:00:00.0,2019-03-16T00:00:00.0,32.52082293,0.203737259,205.4027842,444.4689621,51.93150449
2019-03-17T11:00:00.0,2019-03-16T00:00:00.0,28.92332244,0.17369216,208.1526712,437.4558285,49.7234648
2019-03-17T12:00:00.0,2019-03-16T00:00:00.0,35.7593873,0.167911767,220.0680589,453.8091229,63.81001478
2019-03-17T13:00:00.0,2019-03-16T00:00:00.0,45.87826937,0.191119611,232.3028014,466.392131,72.58184582
2019-03-17T14:00:00.0,2019-03-16T00:00:00.0,46.41236929,0.216031375,254.4894925,464.5000013,74.09203797
2019-03-17T15:00:00.0,2019-03-16T00:00:00.0,46.48336482,0.23826863,282.1064663,456.2779556,80.07068246
2019-03-17T16:00:00.0,2019-03-16T00:00:00.0,47.63034138,0.231021573,294.8414882,456.0113434,77.53751666
2019-03-17T17:00:00.0,2019-03-16T00:00:00.0,44.05220968,0.201515689,301.9971862,453.9117497,64.74083591
2019-03-17T18:00:00.0,2019-03-16T00:00:00.0,32.91792343,0.150915688,282.2627805,307.8599102,47.5769109
2019-03-17T19:00:00.0,2019-03-16T00:00:00.0,15.99127002,0.094643139,164.8910985,181.7228861,28.71493208
2019-03-17T20:00:00.0,2019-03-16T00:00:00.0,16.59394931,0.121668628,125.749684,153.7739547,40.39928905
2019-03-17T21:00:00.0,2019-03-16T00:00:00.0,17.68935089,0.166250983,94.25835628,133.3430299,50.50974936
2019-03-17T22:00:00.0,2019-03-16T00:00:00.0,19.1792172,0.171319611,71.71315619,115.5487996,49.54606579
2019-03-17T23:00:00.0,2019-03-16T00:00:00.0,18.22982985,0.122121571,58.81964493,97.57393198,40.69400132
2019-03-18T00:00:00.0,2019-03-16T00:00:00.0,15.30175792,0.072923531,47.3091125,87.64937383,32.94518207
2019-03-18T01:00:00.0,2019-03-16T00:00:00.0,12.99908932,0.043805884,37.96245642,84.17620991,30.69733292
2019-03-18T02:00:00.0,2019-03-17T00:00:00.0,9.885131518,0.009921569,70.66478235,91.1464323,13.94816823
2019-03-18T03:00:00.0,2019-03-17T00:00:00.0,5.973938774,0.000129412,37.71874207,102.6729661,11.32919503
2019-03-18T04:00:00.0,2019-03-17T00:00:00.0,4.236780755,0,20.91985223,107.822426,11.91308642
2019-03-18T05:00:00.0,2019-03-17T00:00:00.0,3.98522461,0,13.9659963,115.4598558,12.540738
2019-03-18T06:00:00.0,2019-03-17T00:00:00.0,4.315875985,0.000539216,12.45317078,123.4349751,13.33714602
2019-03-18T07:00:00.0,2019-03-17T00:00:00.0,5.609938513,0.002803922,13.48041734,126.5939007,17.82507796
2019-03-18T08:00:00.0,2019-03-17T00:00:00.0,7.107805477,0.005801961,17.55692348,113.5359224,24.6916784
2019-03-18T09:00:00.0,2019-03-17T00:00:00.0,3.181199044,0.000496078,9.37163091,57.53290432,14.99861505
2019-03-18T10:00:00.0,2019-03-17T00:00:00.0,20.49707666,0.005521569,24.93644116,88.83669836,50.57814423
2019-03-18T11:00:00.0,2019-03-17T00:00:00.0,39.97030345,0.024803922,100.9985332,150.2797593,96.98015911
2019-03-18T12:00:00.0,2019-03-17T00:00:00.0,44.61938207,0.0297,118.4349335,182.9334482,115.7391695
2019-03-18T13:00:00.0,2019-03-17T00:00:00.0,51.12782246,0.03379804,132.3160995,196.4954872,132.4545477
2019-03-18T14:00:00.0,2019-03-17T00:00:00.0,58.97159492,0.034056863,146.6469328,207.0487687,139.6194146
2019-03-18T15:00:00.0,2019-03-17T00:00:00.0,62.81229546,0.029656864,149.4494941,211.8710459,131.6225514
2019-03-18T16:00:00.0,2019-03-17T00:00:00.0,66.21771252,0.01667255,128.0618589,214.0922521,128.5665115
2019-03-18T17:00:00.0,2019-03-17T00:00:00.0,65.35746945,0.007505882,88.97779722,194.3715394,131.7880626
2019-03-18T18:00:00.0,2019-03-17T00:00:00.0,53.19783156,0.000905882,43.73314957,97.92831959,115.0321985
2019-03-18T19:00:00.0,2019-03-17T00:00:00.0,31.52612126,0.000301961,37.23286432,62.18049028,86.30219403
2019-03-18T20:00:00.0,2019-03-17T00:00:00.0,25.70666697,0.005672549,59.31424964,52.83020209,81.48121428
2019-03-18T21:00:00.0,2019-03-17T00:00:00.0,25.6841982,0.016176471,68.54194735,34.70913935,77.61385257
2019-03-18T22:00:00.0,2019-03-17T00:00:00.0,24.89548598,0.024156863,78.63389505,22.4717178,64.05167897
2019-03-18T23:00:00.0,2019-03-17T00:00:00.0,22.58188984,0.027650981,96.49463359,17.61680138,45.7490217
2019-03-19T00:00:00.0,2019-03-17T00:00:00.0,19.26801189,0.018527452,107.0830589,14.42138074,32.78975171
2019-03-19T01:00:00.0,2019-03-17T00:00:00.0,14.88751797,0.009705883,92.77347477,11.96752245,30.83526687
2019-03-19T02:00:00.0,2019-03-18T00:00:00.0,29.28126286,0.00832549,47.39202549,3.531605461,82.94278634
2019-03-19T03:00:00.0,2019-03-18T00:00:00.0,32.38876498,0.018333334,30.75907729,6.48694947,92.4220982
2019-03-19T04:00:00.0,2019-03-18T00:00:00.0,35.243138,0.022970589,24.56327532,15.47099608,99.93878103
2019-03-19T05:00:00.0,2019-03-18T00:00:00.0,35.57568456,0.024329412,20.50358134,27.68765804,105.0999142
2019-03-19T06:00:00.0,2019-03-18T00:00:00.0,36.32917507,0.022517648,14.70928317,40.59819635,110.5109006
2019-03-19T07:00:00.0,2019-03-18T00:00:00.0,40.71302989,0.032223531,10.29739451,48.58709533,113.9559615
2019-03-19T08:00:00.0,2019-03-18T00:00:00.0,43.27139829,0.042317648,7.978355738,44.018625,107.8499946
2019-03-19T09:00:00.0,2019-03-18T00:00:00.0,26.03980532,0.037227452,3.404329636,19.11165559,67.95443212
2019-03-19T10:00:00.0,2019-03-18T00:00:00.0,33.61092431,0.090113727,6.52607083,8.643714592,65.55673892
2019-03-19T11:00:00.0,2019-03-18T00:00:00.0,66.2790807,0.127535297,31.12638457,19.39260557,88.54692956
2019-03-19T12:00:00.0,2019-03-18T00:00:00.0,81.31264589,0.148327455,70.68561711,27.27552973,105.4241464
2019-03-19T13:00:00.0,2019-03-18T00:00:00.0,75.307696,0.136809807,99.91421952,33.00525679,110.8942318
2019-03-19T14:00:00.0,2019-03-18T00:00:00.0,71.01076629,0.096756864,129.3864794,39.2478234,112.6239882
2019-03-19T15:00:00.0,2019-03-18T00:00:00.0,61.57675497,0.045833334,151.7866403,46.61298278,102.5563003
2019-03-19T16:00:00.0,2019-03-18T00:00:00.0,50.2471816,0.013027451,132.6759699,50.62665671,83.32273193
2019-03-19T17:00:00.0,2019-03-18T00:00:00.0,35.8120982,0.003731373,86.15560227,51.44730478,60.54646205
2019-03-19T18:00:00.0,2019-03-18T00:00:00.0,18.59983015,0.001337255,39.66254696,23.78555603,39.0992113
2019-03-19T19:00:00.0,2019-03-18T00:00:00.0,10.02920773,2.15686E-05,23.14385846,10.66857316,28.96902103
2019-03-19T20:00:00.0,2019-03-18T00:00:00.0,12.74982007,0.001272549,18.41769967,7.140759052,47.74235785
2019-03-19T21:00:00.0,2019-03-18T00:00:00.0,13.55204168,0.0176,14.37204167,21.83948457,59.59729901
2019-03-19T22:00:00.0,2019-03-18T00:00:00.0,13.3870833,0.046696079,13.21090793,48.96893517,61.7616782
2019-03-19T23:00:00.0,2019-03-18T00:00:00.0,14.74006022,0.079609804,21.08190574,86.82101965,63.11168049
2019-03-20T00:00:00.0,2019-03-18T00:00:00.0,19.40396156,0.110150981,54.0861243,135.9064069,69.26821028
2019-03-20T01:00:00.0,2019-03-18T00:00:00.0,25.3876201,0.139290197,104.9023159,184.3699931,78.99894374
2019-03-20T02:00:00.0,2019-03-19T00:00:00.0,24.98919252,0.105362746,129.4293128,243.948649,76.60582659
2019-03-20T03:00:00.0,2019-03-19T00:00:00.0,26.84714219,0.118476473,157.1916176,276.079713,81.68741466
2019-03-20T04:00:00.0,2019-03-19T00:00:00.0,31.61602862,0.134631376,175.2830105,314.0787223,93.64410011
2019-03-20T05:00:00.0,2019-03-19T00:00:00.0,35.20025429,0.147076474,180.7556651,339.992771,105.7974395
2019-03-20T06:00:00.0,2019-03-19T00:00:00.0,40.04583484,0.171276474,185.5752504,360.0441546,119.9898712
2019-03-20T07:00:00.0,2019-03-19T00:00:00.0,46.13703136,0.204513729,190.0391644,387.6738818,133.41401
2019-03-20T08:00:00.0,2019-03-19T00:00:00.0,49.44975065,0.221552944,184.8888572,371.6050738,143.3707221
2019-03-20T09:00:00.0,2019-03-19T00:00:00.0,27.96894976,0.14869412,122.8379538,285.9358443,107.4597427
2019-03-20T10:00:00.0,2019-03-19T00:00:00.0,20.87571819,0.062462747,69.19216551,170.3545793,65.17175161
2019-03-20T11:00:00.0,2019-03-19T00:00:00.0,30.33757994,0.045876472,84.81929298,165.6459121,80.69869824
2019-03-20T12:00:00.0,2019-03-19T00:00:00.0,26.12314428,0.048809805,100.5588199,155.6591375,66.23791537
2019-03-20T13:00:00.0,2019-03-19T00:00:00.0,21.63249437,0.043870589,111.5114228,188.2483359,49.71124616
2019-03-20T14:00:00.0,2019-03-19T00:00:00.0,20.47095831,0.022452942,101.4372089,232.8423973,38.56521726
2019-03-20T15:00:00.0,2019-03-19T00:00:00.0,20.15728125,0.010547059,80.11497407,217.7919501,29.61124788
2019-03-20T16:00:00.0,2019-03-19T00:00:00.0,20.12638965,0.013437256,69.78100622,188.0183053,21.69741943
2019-03-20T17:00:00.0,2019-03-19T00:00:00.0,19.58514346,0.073786276,61.14341954,114.8395996,14.56778348
