DateTime,Hour,Capital,Central,Dunwod,Genese,Hudvl,Longil,Mhkvl,Millwd,NYC,North,West
2019-01-01T00:00:00.0,0,1169.2,1612.4,610.0,915.1,987.4,2065.5,793.0,287.3,5020.1,548.8,1474.1
2019-01-01T01:00:00.0,1,1109.7,1542.4,565.3,887.9,921.2,1919.0,758.6,264.5,4834.7,529.6,1422.4
2019-01-01T02:00:00.0,2,1050.3,1491.5,542.8,850.4,893.5,1800.1,705.3,238.5,4633.1,524.3,1443.9
2019-01-01T03:00:00.0,3,1024.1,1450.9,536.1,813.5,863.4,1714.8,696.0,229.5,4455.2,518.4,1397.8
2019-01-01T04:00:00.0,4,1028.1,1418.4,512.1,809.6,826.3,1658.4,680.4,230.4,4336.8,538.3,1386.3
2019-01-01T05:00:00.0,5,1024.7,1436.6,498.1,811.8,844.9,1643.2,668.4,228.1,4306.2,518.0,1343.8
2019-01-01T06:00:00.0,6,1036.7,1459.9,512.0,849.8,831.4,1667.3,691.2,249.7,4347.4,520.3,1387.9
2019-01-01T07:00:00.0,7,1074.4,1506.3,523.2,866.8,874.3,1687.5,748.5,215.4,4453.0,556.8,1429.1
2019-01-01T08:00:00.0,8,1097.7,1553.1,530.1,905.1,868.2,1679.8,768.6,243.8,4532.0,569.3,1462.0
2019-01-01T09:00:00.0,9,1121.3,1642.3,540.8,941.9,925.0,1757.1,808.1,248.3,4693.2,587.5,1500.2
2019-01-01T10:00:00.0,10,1183.8,1725.8,562.7,983.1,968.5,1839.3,891.6,268.0,4862.8,606.8,1573.1
2019-01-01T11:00:00.0,11,1235.1,1814.0,594.8,1037.2,965.5,1961.1,914.8,294.5,4984.4,609.4,1618.9
2019-01-01T12:00:00.0,12,1280.0,1855.8,596.3,1065.0,981.3,1960.7,946.4,273.7,5087.8,619.7,1639.3
2019-01-01T13:00:00.0,13,1299.4,1879.8,587.3,1079.8,984.6,1849.4,935.2,290.8,5093.5,621.2,1635.7
2019-01-01T14:00:00.0,14,1305.4,1869.8,573.9,1075.0,987.4,1902.7,920.8,295.2,5154.4,583.9,1665.5
2019-01-01T15:00:00.0,15,1317.2,1867.7,597.7,1091.9,1010.3,1973.8,912.4,299.1,5169.6,583.2,1653.8
2019-01-01T16:00:00.0,16,1357.1,1874.9,615.0,1107.4,1069.6,2099.4,933.1,303.5,5282.2,590.4,1712.1
2019-01-01T17:00:00.0,17,1464.0,2016.8,667.7,1198.3,1171.5,2450.3,1023.2,369.4,5573.8,626.2,1819.0
2019-01-01T18:00:00.0,18,1489.3,2059.1,710.6,1240.1,1234.2,2576.7,1059.5,364.7,5689.8,627.6,1839.1
2019-01-01T19:00:00.0,19,1459.4,2004.7,707.7,1210.0,1210.3,2539.0,1016.8,365.8,5679.5,655.6,1830.8
2019-01-01T20:00:00.0,20,1433.0,1944.5,702.9,1189.2,1178.8,2481.3,993.3,346.5,5595.7,607.3,1815.1
2019-01-01T21:00:00.0,21,1367.8,1896.0,683.8,1128.3,1135.3,2391.4,951.3,324.5,5517.7,605.0,1763.4
2019-01-01T22:00:00.0,22,1265.5,1821.0,647.8,1076.7,1092.3,2250.5,906.4,318.2,5360.4,595.9,1685.1
2019-01-01T23:00:00.0,23,1202.5,1745.0,591.8,1005.3,991.7,2059.1,837.2,272.6,5074.6,580.8,1611.6
2019-01-02T00:00:00.0,0,1140.6,1663.4,559.1,961.4,921.7,1898.4,829.6,253.5,4766.4,578.2,1565.9
2019-01-02T01:00:00.0,1,1128.7,1636.3,522.5,927.6,901.2,1782.8,801.3,236.3,4536.1,579.4,1535.5
2019-01-02T02:00:00.0,2,1094.4,1620.9,507.2,921.9,881.1,1727.3,806.1,239.5,4404.3,576.8,1514.2
2019-01-02T03:00:00.0,3,1107.7,1630.4,499.4,915.4,880.2,1689.2,791.0,227.6,4336.6,573.7,1526.7
2019-01-02T04:00:00.0,4,1114.6,1646.6,495.3,923.5,896.9,1714.7,804.7,225.8,4331.3,573.5,1566.3
2019-01-02T05:00:00.0,5,1178.1,1645.3,508.8,974.0,917.5,1789.9,831.5,249.5,4462.2,590.2,1608.4
2019-01-02T06:00:00.0,6,1285.1,1847.2,551.8,1064.9,996.3,1956.6,917.2,306.3,4777.9,614.4,1705.6
2019-01-02T07:00:00.0,7,1447.1,2045.5,667.5,1182.3,1090.1,2204.9,1027.4,325.2,5389.2,640.9,1873.0
2019-01-02T08:00:00.0,8,1483.6,2101.1,686.3,1238.2,1139.0,2287.5,1061.3,338.1,5791.0,652.5,1905.0
2019-01-02T09:00:00.0,9,1446.8,2103.8,698.6,1247.6,1140.6,2305.1,1055.0,339.2,6098.2,652.1,1929.0
2019-01-02T10:00:00.0,10,1376.9,2056.1,709.7,1252.7,1133.6,2293.7,1048.2,343.8,6199.0,660.7,1922.7
2019-01-02T11:00:00.0,11,1366.7,2101.4,693.2,1225.2,1100.4,2253.0,1018.2,324.0,6242.5,683.6,1932.9
2019-01-02T12:00:00.0,12,1343.8,2071.2,690.4,1216.9,1092.8,2190.9,1002.8,318.2,6274.3,669.5,1929.6
2019-01-02T13:00:00.0,13,1341.7,2078.8,682.4,1216.0,1085.4,2203.3,1005.2,324.9,6281.4,658.9,1915.7
2019-01-02T14:00:00.0,14,1387.3,2075.9,691.7,1231.5,1094.7,2285.4,1016.5,324.6,6268.5,655.1,1929.3
2019-01-02T15:00:00.0,15,1414.3,2093.0,694.1,1249.8,1136.1,2395.7,1005.6,327.9,6272.7,660.7,1930.8
2019-01-02T16:00:00.0,16,1461.7,2126.3,711.2,1257.6,1176.6,2472.2,1015.8,339.9,6395.5,666.9,1922.4
2019-01-02T17:00:00.0,17,1616.3,2191.3,780.4,1340.0,1299.9,2767.7,1106.7,376.1,6600.8,651.8,2028.0
2019-01-02T18:00:00.0,18,1659.1,2214.7,817.8,1372.4,1345.1,2882.7,1108.7,395.6,6649.9,656.3,2032.4
2019-01-02T19:00:00.0,19,1635.0,2207.4,812.7,1336.8,1319.7,2838.2,1098.9,407.3,6451.3,657.3,2020.2
2019-01-02T20:00:00.0,20,1596.2,2151.4,759.4,1303.3,1275.8,2771.5,1081.0,401.4,6323.2,679.0,1945.5
2019-01-02T21:00:00.0,21,1523.8,2081.3,744.0,1254.2,1235.5,2645.5,1057.8,377.9,6086.3,645.5,1930.1
2019-01-02T22:00:00.0,22,1411.8,1971.2,708.6,1174.0,1163.1,2447.3,1015.5,331.6,5809.7,648.0,1796.4
2019-01-02T23:00:00.0,23,1306.9,1833.8,629.2,1081.9,1071.4,2202.8,958.7,293.3,5392.6,633.8,1698.3
2019-01-03T00:00:00.0,0,1232.8,1681.3,578.4,1003.6,981.0,2001.3,896.5,274.0,4978.6,621.1,1598.8
2019-01-03T01:00:00.0,1,1177.1,1674.2,534.6,975.0,920.9,1852.5,867.6,293.8,4704.8,609.3,1514.5
2019-01-03T02:00:00.0,2,1174.6,1658.4,523.4,952.6,911.2,1793.8,844.2,247.9,4514.1,593.6,1531.5
2019-01-03T03:00:00.0,3,1179.3,1634.9,513.5,944.6,905.4,1738.0,832.9,242.9,4397.7,572.3,1516.1
2019-01-03T04:00:00.0,4,1171.9,1622.7,505.4,958.3,899.3,1733.0,812.3,246.9,4367.5,602.5,1507.1
2019-01-03T05:00:00.0,5,1191.7,1680.6,518.6,984.4,921.6,1788.1,850.6,258.2,4455.0,608.7,1557.7
2019-01-03T06:00:00.0,6,1297.8,1824.2,581.2,1071.6,987.1,1923.5,927.9,277.8,4805.1,622.8,1670.9
2019-01-03T07:00:00.0,7,1434.9,2012.2,655.2,1179.8,1087.2,2189.4,1020.2,313.2,5361.3,651.5,1817.3
2019-01-03T08:00:00.0,8,1448.7,2072.7,684.2,1238.3,1149.3,2263.9,1056.2,311.3,5801.1,657.4,1853.5
2019-01-03T09:00:00.0,9,1446.2,2070.5,693.6,1248.5,1123.6,2230.1,1061.7,338.0,6043.4,655.3,1870.5
2019-01-03T10:00:00.0,10,1425.6,2106.1,713.1,1268.9,1164.9,2303.4,1058.7,298.7,6180.4,653.8,1930.0
2019-01-03T11:00:00.0,11,1411.3,2119.2,688.8,1276.1,1106.2,2284.4,1073.9,334.9,6251.0,653.6,1994.8
2019-01-03T12:00:00.0,12,1420.8,2136.1,698.7,1273.7,1117.5,2318.2,1088.6,305.6,6326.0,619.0,1957.1
2019-01-03T13:00:00.0,13,1425.8,2130.6,692.7,1269.4,1119.2,2160.5,1059.1,317.8,6272.6,604.0,1946.6
2019-01-03T14:00:00.0,14,1436.1,2070.6,688.2,1263.4,1123.6,2225.7,1045.5,306.0,6237.4,614.6,1960.9
2019-01-03T15:00:00.0,15,1434.4,2094.4,695.4,1264.6,1143.1,2274.2,1045.6,325.1,6241.4,608.8,1940.0
2019-01-03T16:00:00.0,16,1469.3,2079.6,699.4,1275.9,1164.1,2377.2,1069.9,335.6,6351.1,620.0,1963.9
2019-01-03T17:00:00.0,17,1570.7,2210.0,766.7,1343.0,1278.4,2693.7,1120.3,363.9,6573.0,628.8,2043.6
2019-01-03T18:00:00.0,18,1619.4,2222.5,785.6,1370.4,1319.2,2816.6,1124.1,391.8,6591.5,636.4,2077.8
2019-01-03T19:00:00.0,19,1574.1,2202.0,815.9,1336.4,1285.6,2786.5,1126.5,383.3,6433.6,667.5,2036.7
2019-01-03T20:00:00.0,20,1543.5,2142.6,767.9,1301.5,1271.4,2723.4,1106.5,386.8,6248.3,626.2,2000.3
2019-01-03T21:00:00.0,21,1475.3,2082.6,737.9,1242.6,1220.0,2607.1,1048.2,357.9,6038.0,624.8,1986.0
2019-01-03T22:00:00.0,22,1368.8,1971.7,685.3,1165.4,1144.9,2439.3,1000.4,354.1,5761.3,628.6,1895.2
2019-01-03T23:00:00.0,23,1262.1,1789.0,632.7,1093.7,1044.6,2220.5,932.0,294.3,5415.9,605.4,1780.3
2019-01-04T00:00:00.0,0,1178.6,1691.6,571.5,1003.4,970.0,2028.1,882.7,293.8,4996.1,597.9,1674.3
2019-01-04T01:00:00.0,1,1129.9,1694.1,568.0,965.7,953.4,1914.3,836.5,238.6,4713.9,583.5,1632.4
2019-01-04T02:00:00.0,2,1093.5,1615.1,535.0,955.2,911.8,1848.1,808.5,271.2,4557.7,594.0,1605.9
2019-01-04T03:00:00.0,3,1099.2,1643.2,526.0,946.4,901.9,1807.8,794.0,270.8,4466.5,586.8,1571.5
2019-01-04T04:00:00.0,4,1114.2,1666.3,521.7,950.1,909.1,1814.6,788.1,262.4,4450.1,580.9,1589.8
2019-01-04T05:00:00.0,5,1141.6,1697.7,541.5,984.3,942.6,1897.1,835.7,269.2,4548.2,590.1,1619.7
2019-01-04T06:00:00.0,6,1264.2,1877.8,578.3,1065.7,1018.9,2044.8,916.1,300.4,4906.1,608.4,1727.3
2019-01-04T07:00:00.0,7,1416.4,2045.1,664.1,1182.3,1112.0,2290.8,1074.7,360.2,5457.3,606.3,1884.0
2019-01-04T08:00:00.0,8,1448.6,2092.0,691.1,1209.2,1143.4,2360.8,1092.1,374.1,5910.0,611.8,1950.7
2019-01-04T09:00:00.0,9,1405.5,2037.5,706.4,1213.1,1134.7,2344.3,1091.7,362.3,6105.1,625.1,1928.5
2019-01-04T10:00:00.0,10,1365.2,2052.9,698.7,1203.1,1130.2,2285.7,1079.9,361.1,6199.8,594.5,1933.6
2019-01-04T11:00:00.0,11,1350.4,2042.0,702.3,1182.4,1120.4,2234.8,1072.3,336.0,6225.7,599.8,1925.6
2019-01-04T12:00:00.0,12,1297.9,2032.0,694.5,1144.4,1088.7,2226.8,1043.5,318.5,6289.3,587.6,1877.4
2019-01-04T13:00:00.0,13,1299.2,1924.3,679.7,1145.8,1084.6,2240.6,1019.6,333.1,6279.8,573.9,1846.4
2019-01-04T14:00:00.0,14,1312.8,1920.4,685.4,1135.5,1081.6,2294.3,1008.0,334.0,6258.5,572.3,1844.8
2019-01-04T15:00:00.0,15,1326.5,1918.7,683.6,1120.7,1085.4,2353.3,987.3,339.8,6288.3,573.5,1807.9
2019-01-04T16:00:00.0,16,1365.1,1960.0,719.7,1132.8,1138.9,2430.6,977.3,334.6,6314.6,582.5,1775.3
2019-01-04T17:00:00.0,17,1489.0,2024.5,751.1,1200.5,1219.4,2648.8,1040.7,378.6,6459.1,608.4,1857.3
2019-01-04T18:00:00.0,18,1520.1,2115.0,752.5,1255.8,1265.7,2735.3,1060.9,376.2,6484.6,634.6,1934.7
2019-01-04T19:00:00.0,19,1484.8,2057.3,759.1,1235.2,1234.5,2681.2,1047.8,387.1,6250.5,634.6,1931.2
2019-01-04T20:00:00.0,20,1441.3,2024.8,739.8,1193.7,1195.2,2602.7,1025.9,367.3,6038.0,625.0,1906.8
2019-01-04T21:00:00.0,21,1405.3,2008.3,704.7,1165.7,1166.7,2489.6,1002.4,369.6,5835.9,615.8,1912.5
2019-01-04T22:00:00.0,22,1325.2,1884.6,676.7,1110.7,1160.8,2351.4,950.4,308.9,5600.2,610.1,1850.5
2019-01-04T23:00:00.0,23,1247.6,1812.0,625.9,1035.4,1058.4,2164.4,875.2,286.5,5309.7,562.4,1762.2
2019-01-05T00:00:00.0,0,1161.8,1732.1,565.2,956.2,958.8,1990.9,831.3,287.5,4959.0,583.0,1674.8
2019-01-05T01:00:00.0,1,1110.5,1667.6,540.9,939.1,897.8,1820.7,779.3,259.7,4660.8,581.6,1589.5
2019-01-05T02:00:00.0,2,1094.3,1583.6,517.2,916.0,858.8,1727.4,735.9,252.3,4501.2,582.3,1556.7
2019-01-05T03:00:00.0,3,1083.5,1602.3,503.6,897.3,837.8,1688.4,742.3,248.3,4378.8,572.1,1559.2
2019-01-05T04:00:00.0,4,1074.6,1603.0,493.7,901.8,846.8,1676.3,731.5,233.5,4318.1,579.5,1546.1
2019-01-05T05:00:00.0,5,1103.9,1592.3,508.1,914.8,843.7,1671.7,744.6,246.7,4342.5,585.8,1561.6
2019-01-05T06:00:00.0,6,1126.8,1668.1,527.9,948.3,887.7,1737.2,798.7,248.6,4425.8,589.5,1594.3
2019-01-05T07:00:00.0,7,1187.5,1749.8,551.0,1014.5,939.0,1841.5,827.3,266.4,4611.1,572.2,1671.7
2019-01-05T08:00:00.0,8,1242.0,1833.0,582.6,1049.9,982.0,1944.9,898.5,298.5,4859.4,598.9,1719.3
2019-01-05T09:00:00.0,9,1321.8,1897.7,623.7,1075.3,1039.9,2066.7,933.0,316.9,5137.0,596.4,1772.5
2019-01-05T10:00:00.0,10,1365.8,1919.0,636.9,1106.4,1106.2,2212.1,950.6,325.0,5409.2,626.1,1773.0
2019-01-05T11:00:00.0,11,1370.9,1923.3,679.6,1124.5,1140.2,2274.2,951.1,324.7,5561.0,602.4,1802.3
2019-01-05T12:00:00.0,12,1365.3,1855.5,691.8,1120.8,1139.5,2298.3,952.1,340.0,5641.5,584.6,1812.9
2019-01-05T13:00:00.0,13,1367.2,1847.5,666.3,1120.1,1135.8,2312.4,920.7,345.2,5673.6,606.1,1802.8
2019-01-05T14:00:00.0,14,1330.5,1828.8,683.8,1119.3,1147.6,2326.9,907.9,330.7,5640.5,604.1,1788.4
2019-01-05T15:00:00.0,15,1313.3,1788.3,689.0,1125.0,1150.3,2321.3,898.3,305.7,5618.1,608.0,1797.9
2019-01-05T16:00:00.0,16,1342.1,1880.8,707.8,1135.4,1128.6,2352.0,921.1,329.6,5678.5,616.2,1799.1
2019-01-05T17:00:00.0,17,1441.5,1985.0,732.5,1212.4,1201.7,2534.9,970.0,346.1,5814.7,600.7,1878.4
2019-01-05T18:00:00.0,18,1484.3,2028.2,742.7,1236.1,1208.2,2593.9,1021.7,358.5,5844.1,593.5,1922.5
2019-01-05T19:00:00.0,19,1450.5,1987.6,740.3,1202.5,1193.5,2532.9,1016.8,348.6,5803.7,621.6,1915.0
2019-01-05T20:00:00.0,20,1410.6,1947.0,701.5,1170.8,1155.5,2453.9,978.9,338.9,5716.7,612.8,1889.0
2019-01-05T21:00:00.0,21,1371.1,1878.2,697.5,1141.0,1157.3,2377.7,948.3,319.4,5547.1,603.1,1850.0
2019-01-05T22:00:00.0,22,1303.5,1799.6,659.4,1083.5,1100.3,2284.7,894.1,331.6,5412.5,587.1,1771.9
2019-01-05T23:00:00.0,23,1232.8,1728.6,637.3,1021.5,996.2,2141.1,838.2,316.4,5184.6,574.2,1707.7
2019-01-06T00:00:00.0,0,1146.1,1688.8,588.8,941.1,957.8,1977.9,800.1,282.5,4916.6,573.0,1623.4
2019-01-06T01:00:00.0,1,1108.0,1620.6,559.9,910.4,934.8,1859.7,731.8,251.8,4692.3,563.5,1541.7
2019-01-06T02:00:00.0,2,1079.5,1578.7,531.3,876.4,881.7,1779.0,706.7,241.1,4516.6,560.4,1499.0
2019-01-06T03:00:00.0,3,1073.9,1532.3,522.0,851.2,807.8,1733.1,699.6,270.3,4380.4,554.8,1489.4
2019-01-06T04:00:00.0,4,1072.1,1498.4,515.4,859.5,846.3,1713.3,679.5,257.8,4301.2,550.9,1472.3
2019-01-06T05:00:00.0,5,1090.0,1557.5,513.0,861.3,843.7,1714.5,698.5,255.9,4329.4,555.0,1503.8
2019-01-06T06:00:00.0,6,1092.0,1615.8,526.8,899.1,867.2,1756.9,728.1,261.6,4352.9,559.0,1513.8
2019-01-06T07:00:00.0,7,1148.9,1681.9,531.7,949.2,936.2,1824.9,772.9,275.4,4513.5,572.1,1591.3
2019-01-06T08:00:00.0,8,1201.2,1719.1,572.5,995.8,973.4,1883.0,838.7,273.0,4652.5,586.8,1614.6
2019-01-06T09:00:00.0,9,1260.8,1817.0,586.1,1016.8,1032.1,2002.9,886.6,304.4,4951.7,605.6,1642.3
2019-01-06T10:00:00.0,10,1288.8,1877.8,632.2,1054.2,1076.0,2100.5,918.0,304.0,5155.8,609.8,1694.9
2019-01-06T11:00:00.0,11,1258.3,1857.5,636.6,1064.2,1082.5,2146.3,931.8,282.5,5331.1,628.5,1732.7
2019-01-06T12:00:00.0,12,1240.4,1867.3,614.1,1091.7,1054.0,1970.1,941.3,315.6,5421.9,632.9,1765.5
2019-01-06T13:00:00.0,13,1276.7,1868.8,631.4,1111.7,1033.5,2033.1,949.8,312.9,5387.5,626.3,1735.3
2019-01-06T14:00:00.0,14,1269.8,1907.3,635.4,1118.0,1064.2,2032.1,947.2,312.8,5393.2,641.0,1715.3
2019-01-06T15:00:00.0,15,1348.3,1885.5,642.0,1119.1,1089.2,2107.7,970.8,305.7,5408.4,642.9,1755.3
2019-01-06T16:00:00.0,16,1422.2,1931.8,664.9,1145.7,1135.3,2208.5,998.2,315.8,5477.2,633.1,1750.0
2019-01-06T17:00:00.0,17,1543.5,2071.7,717.6,1234.4,1246.4,2479.9,1089.1,340.5,5706.0,664.7,1843.8
2019-01-06T18:00:00.0,18,1572.8,2111.6,758.3,1280.3,1294.7,2645.1,1142.7,372.1,5897.2,683.1,1952.3
2019-01-06T19:00:00.0,19,1557.0,2160.3,746.6,1257.4,1280.1,2616.6,1143.0,373.0,5910.7,680.6,1935.4
2019-01-06T20:00:00.0,20,1507.6,2094.2,735.9,1224.8,1261.4,2570.9,1105.1,373.7,5839.1,636.5,1908.4
2019-01-06T21:00:00.0,21,1463.6,2037.1,722.7,1198.2,1207.5,2492.4,1072.0,364.8,5742.9,655.5,1859.0
2019-01-06T22:00:00.0,22,1382.4,1911.8,670.8,1113.5,1131.9,2353.3,1002.7,335.6,5604.0,614.4,1841.3
2019-01-06T23:00:00.0,23,1289.9,1804.8,619.0,1056.5,1059.5,2176.0,930.7,333.2,5315.8,628.8,1732.2
2019-01-07T00:00:00.0,0,1216.2,1761.7,582.8,998.9,1001.6,2026.6,886.7,287.1,5001.6,588.1,1677.9
2019-01-07T01:00:00.0,1,1198.6,1733.1,571.4,981.1,950.7,1928.2,864.8,273.3,4794.0,618.4,1644.9
2019-01-07T02:00:00.0,2,1162.1,1734.4,545.6,969.5,936.0,1882.2,828.2,275.9,4650.4,615.1,1628.5
2019-01-07T03:00:00.0,3,1169.6,1702.9,530.8,965.1,944.2,1823.0,856.0,264.6,4583.3,622.8,1617.2
2019-01-07T04:00:00.0,4,1191.8,1740.3,527.4,981.8,949.2,1863.4,868.4,278.3,4580.9,624.2,1640.9
2019-01-07T05:00:00.0,5,1241.2,1780.4,552.8,1019.3,956.3,1927.0,918.7,296.3,4707.0,631.4,1688.7
2019-01-07T06:00:00.0,6,1360.0,1975.8,620.2,1117.3,1061.9,2107.9,1013.6,321.9,5083.3,661.9,1785.5
2019-01-07T07:00:00.0,7,1523.1,2191.2,705.3,1261.6,1186.9,2373.7,1127.0,354.6,5697.5,699.5,1931.9
2019-01-07T08:00:00.0,8,1554.4,2213.2,732.8,1294.8,1200.3,2453.6,1149.8,376.1,6162.8,680.6,2029.6
2019-01-07T09:00:00.0,9,1512.5,2210.5,720.8,1301.9,1209.2,2416.9,1161.2,369.3,6385.9,662.0,2037.3
2019-01-07T10:00:00.0,10,1523.0,2232.3,749.9,1318.8,1248.1,2376.3,1145.3,370.0,6520.0,676.5,2060.2
2019-01-07T11:00:00.0,11,1473.4,2220.3,734.1,1331.7,1187.9,2382.0,1138.2,374.5,6554.5,685.1,2055.9
2019-01-07T12:00:00.0,12,1489.3,2205.1,733.5,1342.8,1169.9,2323.1,1126.6,368.9,6579.1,659.6,2069.7
2019-01-07T13:00:00.0,13,1497.3,2148.8,720.9,1343.4,1149.0,2290.4,1102.5,350.8,6555.4,686.5,2065.4
2019-01-07T14:00:00.0,14,1487.8,2200.7,731.4,1344.5,1176.4,2358.7,1096.9,350.4,6565.6,678.2,2036.7
2019-01-07T15:00:00.0,15,1549.9,2173.6,730.6,1342.6,1216.3,2419.4,1116.3,351.0,6561.2,673.3,2025.2
2019-01-07T16:00:00.0,16,1591.0,2203.5,771.0,1362.9,1236.7,2571.6,1144.2,369.2,6665.8,685.0,2013.5
2019-01-07T17:00:00.0,17,1712.4,2336.7,806.1,1432.9,1343.9,2828.0,1209.0,419.1,6895.3,679.0,2077.8
2019-01-07T18:00:00.0,18,1751.7,2394.9,811.8,1452.6,1407.3,2901.4,1216.0,420.8,6938.8,665.3,2120.5
2019-01-07T19:00:00.0,19,1719.1,2326.3,831.9,1404.2,1359.1,2882.5,1228.7,428.2,6726.9,689.4,2091.0
2019-01-07T20:00:00.0,20,1676.2,2293.2,797.3,1361.5,1352.5,2789.6,1192.2,424.2,6546.2,685.9,2039.0
2019-01-07T21:00:00.0,21,1600.2,2190.0,759.3,1292.6,1296.7,2665.4,1130.1,382.8,6332.0,669.2,1967.0
2019-01-07T22:00:00.0,22,1476.0,2070.0,701.5,1202.9,1191.2,2482.6,1078.4,393.0,6046.2,650.1,1902.2
2019-01-07T23:00:00.0,23,1376.7,1921.0,643.2,1129.1,1117.4,2255.5,977.9,332.9,5596.7,592.5,1781.2
2019-01-08T00:00:00.0,0,1294.4,1826.7,601.0,1061.5,1013.3,2052.1,946.6,298.4,5146.8,583.8,1671.1
2019-01-08T01:00:00.0,1,1261.2,1776.5,569.0,1002.5,945.5,1935.2,890.3,281.9,4853.7,614.9,1621.3
2019-01-08T02:00:00.0,2,1216.6,1760.7,546.5,977.3,948.7,1875.8,854.9,264.7,4616.8,623.2,1581.4
2019-01-08T03:00:00.0,3,1211.2,1745.0,535.8,964.0,928.5,1807.8,858.1,263.1,4543.1,607.1,1551.5
2019-01-08T04:00:00.0,4,1226.4,1734.2,531.6,972.3,935.0,1826.5,864.9,264.4,4523.5,608.7,1526.9
2019-01-08T05:00:00.0,5,1240.3,1764.8,558.8,991.5,955.4,1858.7,897.5,267.2,4607.5,627.0,1574.0
2019-01-08T06:00:00.0,6,1342.9,1895.1,584.6,1067.6,1010.7,2013.5,979.8,306.6,4991.4,642.2,1652.2
2019-01-08T07:00:00.0,7,1480.1,2057.7,678.8,1194.7,1105.7,2245.6,1094.0,342.7,5529.1,663.9,1807.5
2019-01-08T08:00:00.0,8,1510.2,2151.8,710.7,1232.4,1167.1,2335.4,1144.0,352.3,6003.6,657.0,1843.0
2019-01-08T09:00:00.0,9,1504.3,2123.4,717.9,1219.5,1214.8,2372.4,1150.7,367.4,6220.1,663.8,1841.7
2019-01-08T10:00:00.0,10,1495.1,2113.7,730.6,1217.8,1225.0,2384.6,1143.1,357.4,6354.6,666.4,1850.6
2019-01-08T11:00:00.0,11,1491.4,2103.0,747.6,1239.8,1207.2,2379.3,1130.2,352.0,6389.9,621.8,1855.8
2019-01-08T12:00:00.0,12,1415.9,2111.5,747.3,1227.1,1213.4,2397.4,1087.5,340.2,6420.0,621.3,1874.6
2019-01-08T13:00:00.0,13,1458.5,2074.5,726.7,1221.3,1196.7,2375.1,1068.3,335.0,6436.6,640.1,1905.1
2019-01-08T14:00:00.0,14,1439.4,2070.8,735.1,1248.5,1174.3,2359.5,1048.3,328.2,6420.2,630.1,1866.0
2019-01-08T15:00:00.0,15,1445.7,2071.5,745.9,1244.9,1173.6,2364.8,1037.2,327.9,6386.2,604.4,1832.2
2019-01-08T16:00:00.0,16,1462.8,2100.0,739.7,1218.0,1208.7,2411.8,1054.5,337.4,6428.5,599.5,1851.2
2019-01-08T17:00:00.0,17,1567.5,2143.2,786.6,1266.8,1292.1,2608.9,1116.4,366.9,6601.8,645.8,1919.3
2019-01-08T18:00:00.0,18,1611.4,2191.4,784.1,1309.4,1318.4,2687.3,1119.0,373.0,6613.6,642.2,1939.2
2019-01-08T19:00:00.0,19,1580.8,2165.9,782.5,1278.3,1301.4,2666.1,1108.1,386.0,6419.4,640.3,1942.6
2019-01-08T20:00:00.0,20,1523.9,2133.9,764.1,1233.9,1244.1,2571.3,1048.9,379.0,6232.3,634.8,1903.1
2019-01-08T21:00:00.0,21,1453.9,2039.7,716.2,1188.9,1212.3,2458.3,1019.6,357.9,6021.6,628.3,1875.0
2019-01-08T22:00:00.0,22,1359.9,1919.2,690.5,1113.9,1110.4,2285.4,947.5,348.2,5688.6,608.4,1798.2
2019-01-08T23:00:00.0,23,1260.5,1812.2,621.5,1033.1,1032.3,2059.0,885.2,299.1,5325.1,594.9,1722.1
2019-01-09T00:00:00.0,0,1196.6,1724.4,576.5,973.0,969.8,1870.3,838.3,266.0,4924.6,579.1,1612.6
2019-01-09T01:00:00.0,1,1144.9,1646.7,560.3,938.9,918.9,1768.2,774.9,230.5,4647.5,573.8,1619.4
2019-01-09T02:00:00.0,2,1121.7,1603.3,512.8,930.6,881.8,1709.0,786.7,250.5,4483.7,574.0,1550.9
2019-01-09T03:00:00.0,3,1137.3,1598.9,503.2,923.3,854.9,1669.0,800.2,257.1,4406.3,562.3,1534.1
2019-01-09T04:00:00.0,4,1126.8,1629.8,506.2,929.1,872.1,1678.7,804.8,236.8,4399.7,569.3,1548.5
2019-01-09T05:00:00.0,5,1169.9,1677.2,528.3,969.3,885.1,1751.8,855.7,254.2,4483.4,574.5,1577.3
2019-01-09T06:00:00.0,6,1262.6,1845.8,573.5,1061.9,1005.1,1915.6,959.9,276.9,4870.6,593.1,1658.1
2019-01-09T07:00:00.0,7,1401.8,2045.3,666.3,1202.5,1083.3,2186.9,1077.4,333.6,5471.4,623.0,1830.8
2019-01-09T08:00:00.0,8,1419.5,2117.8,700.6,1244.7,1108.8,2257.5,1074.2,344.0,5897.1,588.0,1846.3
2019-01-09T09:00:00.0,9,1446.0,2119.7,684.7,1239.3,1135.7,2204.6,1090.2,321.1,6093.4,625.1,1888.2
2019-01-09T10:00:00.0,10,1450.2,2093.1,694.2,1262.2,1135.6,2153.6,1097.8,330.5,6219.6,612.7,1896.5
2019-01-09T11:00:00.0,11,1445.3,2083.2,690.5,1273.5,1138.0,2121.7,1113.9,326.6,6234.0,615.8,1912.9
2019-01-09T12:00:00.0,12,1448.9,2118.4,684.5,1267.6,1132.2,2130.7,1098.1,321.3,6287.4,636.5,1898.0
