generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),26102.85152586648,0.0,2.935108470769695e9,0.0,1.3508225664635904e9,0.0,2.0999805343416488e8,4.335010139433833e9,0.0,1.4666862093838367e8,0.0,8.013555366219395e9,1.8560779159987425e6,7.762359650298106e6,8.023173803785691e9,6.042499380269973e9,1.9806744235157192e9,2.935108470769695e9,-9.544340472539756e8
NG Combustion Turbine (F-Frame),12107.400745755827,0.0,1.2247984041828566e9,0.0,4.740047391963406e8,0.0,1.6164961669859797e7,1.8106620466400868e8,0.0,1.6834203434410173e7,0.0,1.389013022709626e9,1.3384028316027161e6,4.329459911005664e6,1.3946808854522345e9,6.880701089646193e8,7.066107764876153e8,1.2247984041828566e9,-5.181876276952412e8
Land-Based Wind - Class 1 - Technology 1,70503.69940354042,0.0,5.872205827261428e9,0.0,2.287354852256538e9,0.0,2.1038724413265407e7,0.0,0.0,0.0,0.0,8.192781437410663e9,0.0,0.0,8.192781437410663e9,2.308393576669803e9,5.88438786074086e9,5.872205827261428e9,1.2182033479432106e7
Utility PV - Class 1,48438.16619697531,0.0,3.5909229574375315e9,0.0,1.1511622499906015e9,0.0,1.0372321528115245e7,0.0,0.0,0.0,0.0,4.827054213095539e9,0.0,0.0,4.827054213095539e9,1.1615345715187168e9,3.6655196415768223e9,3.5909229574375315e9,7.459668413929081e7
Utility-Scale Battery Storage - 6Hr,23528.685431880167,141172.112591281,8.562103966293145e8,0.0,3.983078800555215e8,0.0,0.0,0.0,0.0,0.0,7.941766963119086e8,1.9139231868118012e9,1.1382466606328694e7,9.639928432866864e6,1.9349455818509967e9,1.1924845763674302e9,7.424610054835668e8,8.562103966293145e8,-1.1374939114574778e8
