generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),25615.96803826627,0.0,2.8803613544511137e9,0.0,1.3256263459802794e9,0.0,2.0406322250530624e8,4.2124968502307944e9,0.0,1.2798578688771866e8,0.0,8.981291411412085e9,1.5365914316710262e6,7.611626012010872e6,8.990439628855766e9,5.870172205604099e9,3.1202674232516675e9,2.8803613544511137e9,2.399060688005538e8
NG Combustion Turbine (F-Frame),11463.766466433302,0.0,1.1596876298105824e9,0.0,4.4880645716086376e8,0.0,1.3182995924799379e7,1.476647508948422e8,0.0,9.278401783485077e6,0.0,1.8764312802554553e9,1.2432485046252853e6,3.6955858287195805e6,1.8813701145888002e9,6.189326057639904e8,1.2624375088248096e9,1.1596876298105824e9,1.0274987901422715e8
Land-Based Wind - Class 1 - Technology 1,70489.17119788188,0.0,5.870995782758097e9,0.0,2.286883512993651e9,0.0,2.11208174719555e7,0.0,0.0,0.0,0.0,8.364536283024054e9,0.0,0.0,8.364536283024054e9,2.308004330465606e9,6.056531952558447e9,5.870995782758097e9,1.855361698003502e8
Utility PV - Class 1,48844.766464960754,0.0,3.6210659283929505e9,0.0,1.1608253507247937e9,0.0,1.0521043093080003e7,0.0,0.0,0.0,0.0,4.807851128310139e9,0.0,0.0,4.807851128310139e9,1.1713463938178737e9,3.6365047344922657e9,3.6210659283929505e9,1.5438806099315166e7
Utility-Scale Battery Storage - 8Hr,20442.921155416803,163543.36924333443,9.510129201338569e8,0.0,4.459667191704341e8,0.0,0.0,0.0,0.0,0.0,7.655020434699465e8,2.3470516440657916e9,1.1138049823307762e7,1.5187144489715336e7,2.3733768383788147e9,1.2114687626403806e9,1.1619080757384343e9,9.510129201338569e8,2.1089515560457742e8
