generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),25615.96803826627,0.0,2.8803613544511137e9,0.0,1.3256263459802794e9,0.0,2.051090250088059e8,4.234085452517215e9,0.0,1.3391583305461828e8,0.0,8.971216864989641e9,1.0623520161487241e6,4.0441926799078872e6,8.9763234096857e9,5.898736656560919e9,3.077586753124781e9,2.8803613544511137e9,1.9722539867366743e8
NG Combustion Turbine (F-Frame),11463.766466433302,0.0,1.1596876298105824e9,0.0,4.4880645716086376e8,0.0,1.4965966593756745e7,1.676360776847655e8,0.0,1.0421211506525557e7,0.0,1.8942852482157547e9,1.2440280988897413e6,2.9787789131689663e6,1.8985080552278135e9,6.418297129459115e8,1.2566783422819018e9,1.1596876298105824e9,9.699071247131944e7
Land-Based Wind - Class 1 - Technology 1,70489.17119788188,0.0,5.870995782758097e9,0.0,2.286883512993651e9,0.0,2.115930634735164e7,0.0,0.0,0.0,0.0,8.219406254319174e9,0.0,0.0,8.219406254319174e9,2.3080428193410025e9,5.91136343497817e9,5.870995782758097e9,4.03676522200737e7
Utility PV - Class 1,48844.766464960754,0.0,3.6210659283929505e9,0.0,1.1608253507247937e9,0.0,1.0445517116190806e7,0.0,0.0,0.0,0.0,4.887310569270084e9,0.0,0.0,4.887310569270084e9,1.1712708678409846e9,3.7160397014291e9,3.6210659283929505e9,9.49737730361495e7
Utility-Scale Battery Storage - 8Hr,20442.921155416803,163543.36924333443,9.510129201338569e8,0.0,4.459667191704341e8,0.0,0.0,0.0,0.0,0.0,8.205605614534649e8,2.197565608416681e9,1.0317202318479775e7,3.181075768344575e6,2.2110638865035048e9,1.266527280623899e9,9.445366058796057e8,9.510129201338569e8,-6.476314254251242e6
