NG 2-on-1 Combined Cycle (F-Frame),NG Combustion Turbine (F-Frame),Land-Based Wind - Class 1 - Technology 1,Utility PV - Class 1,Utility-Scale Battery Storage - 6Hr
0.0,0.0,0.0,0.0,338.21636132810795
0.0,0.0,0.0,0.0,50.732454199220456
0.0,0.0,0.0,0.0,7.609868129875963
0.0,0.0,0.0,0.0,0.5707401097438947
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2124.611224841131
0.0,0.0,0.0,0.0,2143.3950979030787
0.0,0.0,0.0,0.0,2281.191198475296
0.0,0.0,0.0,0.0,3555.111923581703
0.0,0.0,0.0,0.0,4907.532551826986
0.0,0.0,0.0,0.0,4080.716700343288
0.0,0.0,0.0,0.0,612.1075050514975
0.0,0.0,0.0,0.0,91.81612575773102
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,489.16702575870676
0.0,0.0,0.0,0.0,2923.6404718554604
0.0,0.0,0.0,0.0,4916.08633735466
0.0,0.0,0.0,0.0,6062.208201460376
0.0,0.0,0.0,0.0,6213.325778122634
0.0,0.0,0.0,0.0,5881.124446448346
0.0,0.0,0.0,0.0,4012.929786165257
0.0,0.0,0.0,0.0,628.0435113348198
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1473.011596596102
0.0,0.0,0.0,0.0,949.7421521902752
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
