generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),34412.06934248247,0.0,3.86942997870351e9,0.0,1.7808245884734676e9,0.0,4.70567081674194e8,4.856980902875178e9,0.0,1.6320436735043007e8,0.0,1.0711678703773615e10,1.3446367901819574e6,4.138354758797276e6,1.0717161695322594e10,7.271576940373271e9,3.4455847549493227e9,3.86942997870351e9,-4.238452237541871e8
NG Combustion Turbine (F-Frame),10078.836271387836,0.0,1.0195865190588834e9,0.0,3.9458644002483374e8,0.0,2.4260446835059073e7,1.3587248524280626e8,0.0,2.0133656032555416e7,0.0,1.4928981203913074e9,799386.2394810481,5.293549868825605e6,1.498991056499614e9,5.748530281352545e8,9.241380283643596e8,1.0195865190588834e9,-9.544849069452381e7
Land-Based Wind - Class 1 - Technology 1,55254.77079638019,0.0,4.602132793023408e9,0.0,1.792633140681358e9,0.0,1.8101304959349446e7,0.0,0.0,0.0,0.0,5.761467149283193e9,0.0,0.0,5.761467149283193e9,1.8107344456407075e9,3.9507327036424847e9,4.602132793023408e9,-6.514000893809233e8
Utility PV - Class 1,20432.080123959597,0.0,1.5147151790794082e9,0.0,4.855807140146093e8,0.0,5.070426988284897e6,0.0,0.0,0.0,0.0,2.0773652035144231e9,0.0,0.0,2.0773652035144231e9,4.9065114100289416e8,1.586714062511529e9,1.5147151790794082e9,7.19988834321208e7
Utility-Scale Battery Storage - 8Hr,10572.516951404448,84580.13561123559,4.918377438664463e8,0.0,2.3064172983626172e8,0.0,0.0,0.0,0.0,0.0,3.471430796712899e8,1.1942538123389747e9,1.5921602962505206e7,2.1816318287589103e7,1.231991733589069e9,5.777848095075517e8,6.542069240815172e8,4.918377438664463e8,1.623691802150709e8
