DateTime,Decision Prices,Noon Lookahead Prices,Dec_minus_Look_price
2018-03-20 04:00:00,0.1384083044982699,0.13840830449826985,5.551115123125783e-17
2018-03-20 05:00:00,0.1384083044982699,0.13840830449826985,5.551115123125783e-17
2018-03-20 06:00:00,0.1384083044982699,0.13840830449826985,5.551115123125783e-17
2018-03-20 07:00:00,0.1,0.13648788927335637,-0.03648788927335636
2018-03-20 08:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-20 09:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-20 10:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-20 11:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-20 12:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-20 13:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-20 14:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-20 15:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-20 16:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-20 17:00:00,0.1019204152249134,0.13840830449826985,-0.03648788927335646
2018-03-20 18:00:00,35.274140000000045,0.15662328035179196,35.11751671964825
2018-03-20 19:00:00,280.1750976581173,280.09934137200423,0.07575628611306229
2018-03-20 20:00:00,0.0999999999999999,0.13840830449826985,-0.03840830449826996
2018-03-20 21:00:00,0.0999999999999999,0.13840830449826985,-0.03840830449826996
2018-03-20 22:00:00,0.0999999999999999,0.13840830449826985,-0.03840830449826996
2018-03-20 23:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 00:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 01:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 02:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 03:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 04:00:00,0.0999999999999999,0.13840830449826985,-0.03840830449826996
2018-03-21 05:00:00,0.0999999999999999,0.13840830449826985,-0.03840830449826996
2018-03-21 06:00:00,0.0999999999999999,0.13840830449826985,-0.03840830449826996
2018-03-21 07:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 08:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 09:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 10:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 11:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 12:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 13:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 14:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 15:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 16:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 17:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 18:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 19:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 20:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 21:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-03-21 22:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
