DateTime,Decision Prices,Noon Lookahead Prices,Dec_minus_Look_price
2018-10-24 12:00:00,36.85164000000002,37.38355964952589,-0.5319196495258751
2018-10-24 13:00:00,42.124932315210565,41.68950319626537,0.4354291189451942
2018-10-24 14:00:00,42.38184597226192,41.69090700949233,0.690938962769593
2018-10-24 15:00:00,43.13216313180335,41.69090700949233,1.4412561223110245
2018-10-24 16:00:00,42.40178561647569,47.210988496502495,-4.8092028800268025
2018-10-24 17:00:00,42.156306723997,54.61913017309064,-12.46282344909364
2018-10-24 18:00:00,43.18989106090459,45.37561086692054,-2.185719806015946
2018-10-24 19:00:00,44.61733044566791,41.69090700949233,2.9264234361755825
2018-10-24 20:00:00,45.24784884267277,41.69090700949232,3.5569418331804457
2018-10-24 21:00:00,46.17545387084055,41.333935839135876,4.841518031704673
2018-10-24 22:00:00,36.85164000000008,37.60669742157146,-0.7550574215713795
2018-10-24 23:00:00,36.85164000000008,37.22781458539829,-0.3761745853982106
2018-10-25 00:00:00,36.85164000000008,37.27471938297498,-0.42307938297489756
2018-10-25 01:00:00,36.85164000000008,37.27471938297498,-0.42307938297489756
2018-10-25 02:00:00,36.85164000000008,37.27471938297498,-0.42307938297489756
2018-10-25 03:00:00,41.33972833859544,38.37296853166147,2.966759806933972
2018-10-25 04:00:00,44.50843070109452,42.33813399025828,2.17029671083624
2018-10-25 05:00:00,47.46569417877234,42.33813399025828,5.12756018851406
2018-10-25 06:00:00,52.04185939478226,40.48151589338172,11.560343501400538
2018-10-25 07:00:00,36.85164000000008,36.86383485316417,-0.012194853164089636
2018-10-25 08:00:00,36.85164000000008,30.178417278150732,6.673222721849349
2018-10-25 09:00:00,37.61968446732834,36.86383485316417,0.7558496141641697
2018-10-25 10:00:00,36.85164000000002,32.944293454998814,3.9073465450012037
2018-10-25 11:00:00,36.85164000000008,30.178417278150732,6.673222721849349
2018-10-25 12:00:00,36.85164000000002,36.86383485316417,-0.012194853164153585
2018-10-25 13:00:00,34.19240329652383,36.86383485316417,-2.671431556640343
2018-10-25 14:00:00,35.164545418856314,30.178417278150732,4.986128140705581
2018-10-25 15:00:00,35.54665813871485,36.86383485316417,-1.3171767144493245
2018-10-25 16:00:00,37.27634119640653,37.14746959140155,0.1288716050049743
2018-10-25 17:00:00,49.44326978465612,41.76943567910136,7.673834105554754
2018-10-25 18:00:00,46.8582567560114,41.76943567910136,5.088821076910037
2018-10-25 19:00:00,51.00573010380623,41.76943567910136,9.236294424704866
2018-10-25 20:00:00,51.00573010380623,41.76943567910136,9.236294424704866
2018-10-25 21:00:00,36.85164,41.76943567910136,-4.91779567910136
2018-10-25 22:00:00,36.85164000000008,37.16418757785472,-0.3125475778546374
2018-10-25 23:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-10-26 00:00:00,36.85164000000008,37.85590665576017,-1.004266655760091
2018-10-26 01:00:00,36.85164000000008,37.85590665576017,-1.004266655760091
2018-10-26 02:00:00,36.85164000000002,37.85590665576017,-1.004266655760155
2018-10-26 03:00:00,36.85164000000008,39.05360354025537,-2.201963540255285
2018-10-26 04:00:00,44.19464420992917,43.421756118512846,0.772888091416327
2018-10-26 05:00:00,43.66754932413022,45.68596864050057,-2.0184193163703483
2018-10-26 06:00:00,44.56442783546825,45.68596864050057,-1.1215408050323177
2018-10-26 07:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-10-26 08:00:00,32.84056391805132,31.754487737745503,1.0860761803058203
2018-10-26 09:00:00,31.6637921958181,31.754487737745503,-0.0906955419274027
2018-10-26 10:00:00,35.717687868311735,31.754487737745503,3.963200130566232
2018-10-26 11:00:00,31.262740996608706,31.76469541013227,-0.5019544135235634
2018-10-26 12:00:00,33.85912705138268,36.69415660597692,-2.835029554594243
2018-10-26 13:00:00,29.640737746242063,36.60228205074402,-6.96154430450196
2018-10-26 14:00:00,34.563121076386466,36.66706395897551,-2.1039428825890454
2018-10-26 15:00:00,36.85164000000008,36.689795008002854,0.1618449919972278
2018-10-26 16:00:00,36.85164000000002,31.928761153911733,4.922878846088285
2018-10-26 17:00:00,59.24454560436421,43.950848079924576,15.293697524439636
2018-10-26 18:00:00,41.824788347012095,43.950848079924576,-2.1260597329124806
2018-10-26 19:00:00,41.00809629103693,43.950848079924576,-2.942751788887648
2018-10-26 20:00:00,36.85164000000002,36.85164000000007,-4.973799150320701e-14
2018-10-26 21:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-10-26 22:00:00,29.628349570274175,36.85164000000007,-7.223290429725893
2018-10-26 23:00:00,28.90399214571746,36.85164000000007,-7.947647854282607
2018-10-27 00:00:00,28.67313396316705,29.285669328300045,-0.6125353651329952
2018-10-27 01:00:00,28.17098272098818,29.285669328300045,-1.1146866073118638
2018-10-27 02:00:00,27.55924139551185,29.285669328300045,-1.7264279327881944
2018-10-27 03:00:00,27.710993564256334,29.285669328300045,-1.574675764043711
2018-10-27 04:00:00,27.133252919861185,29.285669328300045,-2.15241640843886
2018-10-27 05:00:00,36.85164000000001,36.51291656250005,0.3387234374999579
2018-10-27 06:00:00,36.85164000000001,40.53379837827,-3.682158378269989
2018-10-27 07:00:00,32.20986515286355,36.71615062500006,-4.506285472136511
2018-10-27 08:00:00,27.17330517980606,29.285669328300045,-2.1123641484939846
2018-10-27 09:00:00,27.42436246823508,29.285669328300045,-1.861306860064964
2018-10-27 10:00:00,27.080627644807983,36.17419312500004,-9.093565480192055
2018-10-27 11:00:00,36.85164000000008,36.332264062500045,0.5193759375000369
2018-10-27 12:00:00,36.85164000000008,36.829058437500066,0.022581562500015195
2018-10-27 13:00:00,36.85164000000008,36.829058437500066,0.022581562500015195
2018-10-27 14:00:00,36.85164000000008,36.806476875000065,0.04516312500001618
2018-10-27 15:00:00,36.85164000000008,36.76131375000006,0.09032625000001815
2018-10-27 16:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-10-27 17:00:00,101.43436804920208,68.92486055628001,32.50950749292207
2018-10-27 18:00:00,36.85164000000002,43.24421009333555,-6.392570093335536
2018-10-27 19:00:00,36.85164000000001,40.53379837827,-3.682158378269989
2018-10-27 20:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-10-27 21:00:00,27.52617551223633,36.85164000000007,-9.325464487763739
2018-10-27 22:00:00,20.55482394401718,34.428973361456606,-13.874149417439426
2018-10-27 23:00:00,10.470916683079729,28.536874053885573,-18.065957370805844
2018-10-28 00:00:00,3.7329442645891246,24.74358823318195,-21.010643968592824
2018-10-28 01:00:00,0.4991113890914683,24.74358823318195,-24.24447684409048
2018-10-28 02:00:00,26.660040382940764,24.74358823318195,1.9164521497588147
2018-10-28 03:00:00,26.65703448141066,24.74358823318195,1.9134462482287091
2018-10-28 04:00:00,26.66132678791029,33.854390000000066,-7.1930632120897755
2018-10-28 05:00:00,26.65493434598332,34.299879694122566,-7.644945348139245
2018-10-28 06:00:00,36.85164000000008,34.52936681894124,2.32227318105884
2018-10-28 07:00:00,27.08091450678956,34.52936681894124,-7.44845231215168
2018-10-28 08:00:00,27.07708738217746,32.474033629802754,-5.396946247625294
2018-10-28 09:00:00,36.85164000000008,34.12836301987601,2.7232769801240693
2018-10-28 10:00:00,36.85164000000002,34.22316181662779,2.6284781833722306
2018-10-28 11:00:00,36.85164000000002,36.398658278832585,0.45298172116743274
2018-10-28 12:00:00,36.85164000000002,36.85164000000007,-4.973799150320701e-14
2018-10-28 13:00:00,36.85968413969829,36.85164000000007,0.008044139698220931
2018-10-28 14:00:00,36.89430960721982,36.85164000000007,0.042669607219750105
2018-10-28 15:00:00,36.91291131855442,36.85164000000007,0.06127131855435408
2018-10-28 16:00:00,37.469727400438096,36.85164000000007,0.6180874004380286
2018-10-28 17:00:00,103.0463825004165,98.61482629266051,4.431556207755989
2018-10-28 18:00:00,37.47345117639259,42.22333863611025,-4.749887459717662
2018-10-28 19:00:00,36.87749947729589,36.85164000000007,0.025859477295824718
2018-10-28 20:00:00,36.85164000000002,36.85164000000007,-4.973799150320701e-14
2018-10-28 21:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-10-28 22:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-10-28 23:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-10-29 00:00:00,36.85164000000008,36.85301274396992,-0.0013727439698385524
2018-10-29 01:00:00,33.171910219968034,36.620914317039016,-3.4490040970709828
2018-10-29 02:00:00,36.85164000000008,36.84955423869772,0.0020857613023608224
2018-10-29 03:00:00,37.26018900021992,36.875779636153084,0.38440936406683335
2018-10-29 04:00:00,37.897814096626455,36.89991927230619,0.9978948243202623
2018-10-29 05:00:00,37.89020485066236,36.89991927230619,0.9902855783561648
2018-10-29 06:00:00,37.66615948118798,36.89991927230619,0.7662402088817899
2018-10-29 07:00:00,36.85164000000008,36.86050672659405,-0.008866726593971919
2018-10-29 08:00:00,27.228117679218723,33.91729801573443,-6.689180336515708
2018-10-29 09:00:00,36.94768804653224,36.89691863015288,0.050769416379360166
2018-10-29 10:00:00,37.32230444976418,36.89991927230619,0.42238517745798987
2018-10-29 11:00:00,37.11762726948475,36.89991927230619,0.21770799717855738
2018-10-29 12:00:00,36.83104418697584,36.89991927230619,-0.06887508533035458
2018-10-29 13:00:00,36.80504832283381,36.89991927230619,-0.09487094947238006
2018-10-29 14:00:00,36.85164000000008,36.87410965880412,-0.022469658804041615
2018-10-29 15:00:00,36.39238356917418,36.8993669928871,-0.5069834237129243
2018-10-29 16:00:00,37.05561995418376,36.85930134670513,0.19631860747863072
2018-10-29 17:00:00,36.5634365743626,36.89991927230619,-0.33648269794359464
2018-10-29 18:00:00,36.342505730567936,28.597071188478782,7.7454345420891535
2018-10-29 19:00:00,26.151737127966584,0.10000000000000002,26.051737127966582
2018-10-29 20:00:00,25.966176255019317,0.10000000000000002,25.866176255019315
2018-10-29 21:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-10-29 22:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-10-29 23:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-10-30 00:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-10-30 01:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-10-30 02:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-10-30 03:00:00,27.09533338909595,24.486159274999988,2.6091741140959606
2018-10-30 04:00:00,26.726537274251733,24.997274855037425,1.729262419214308
2018-10-30 05:00:00,26.700939437442017,24.997274855037425,1.703664582404592
2018-10-30 06:00:00,26.56186686902865,24.997274855037425,1.5645920139912235
2018-10-30 07:00:00,4.534700212598295,24.997274855037425,-20.46257464243913
2018-10-30 08:00:00,26.95915507904655,24.96692911631337,1.9922259627331798
2018-10-30 09:00:00,26.6661478597776,24.70997455298524,1.9561733067923583
2018-10-30 10:00:00,36.85164000000005,36.85164000000007,-1.4210854715202004e-14
2018-10-30 11:00:00,36.85164000000001,36.85164000000007,-5.684341886080802e-14
2018-10-30 12:00:00,36.85846793569908,36.85164000000007,0.006827935699014631
2018-10-30 13:00:00,36.87553620142496,36.85164000000007,0.023896201424889796
2018-10-30 14:00:00,36.86804099515639,36.89547188432187,-0.027430889165479755
2018-10-30 15:00:00,36.8947835915875,36.87355594216097,0.021227649426528217
2018-10-30 16:00:00,36.928345797563175,72.14929978281558,-35.2209539852524
2018-10-30 17:00:00,104.00978934799198,68.64503326163343,35.364756086358554
2018-10-30 18:00:00,36.86946919025024,36.87355594216097,-0.004086751910726605
2018-10-30 19:00:00,38.17334432296458,36.85164000000007,1.3217043229645142
2018-10-30 20:00:00,36.85164000000002,36.85164000000007,-4.973799150320701e-14
2018-10-30 21:00:00,36.85164000000001,36.85164000000007,-5.684341886080802e-14
2018-10-30 22:00:00,36.718586400039854,36.85164000000007,-0.13305359996021338
2018-10-30 23:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-10-31 00:00:00,36.85164000000008,36.85317382912041,-0.001533829120326402
2018-10-31 01:00:00,36.85164000000008,36.85468907630939,-0.0030490763093098394
2018-10-31 02:00:00,36.85164000000008,36.85794016191869,-0.006300161918609604
2018-10-31 03:00:00,37.17583272912157,36.865295871398146,0.3105368577234273
2018-10-31 04:00:00,39.71610287198283,36.865295871398146,2.8508070005846804
2018-10-31 05:00:00,38.369941235291776,36.865295871398146,1.50464536389363
2018-10-31 06:00:00,37.06839482331289,36.865295871398146,0.2030989519147468
2018-10-31 07:00:00,40.23547749404007,36.865295871398146,3.3701816226419226
2018-10-31 08:00:00,40.14952285790658,36.85079873795108,3.2987241199555015
2018-10-31 09:00:00,38.296043963992894,36.85164000000007,1.4444039639928263
2018-10-31 10:00:00,37.25023650077824,36.85564255615337,0.39459394462487296
2018-10-31 11:00:00,37.02038461421447,36.85164000000007,0.168744614214404
2018-10-31 12:00:00,36.85164000000008,36.85042232488852,0.001217675111561789
2018-10-31 13:00:00,38.51400613541835,36.85689206768197,1.65711406773638
2018-10-31 14:00:00,36.85164000000008,36.822595608121624,0.02904439187845753
2018-10-31 15:00:00,29.034826606759346,36.769090391149504,-7.7342637843901585
2018-10-31 16:00:00,33.251083416128296,36.85555789735996,-3.6044744812316623
2018-10-31 17:00:00,36.85164000000008,36.865295871398146,-0.01365587139806479
2018-10-31 18:00:00,36.85164000000008,36.8645557610462,-0.012915761046116359
2018-10-31 19:00:00,32.307833942972024,36.865295871398146,-4.557461928426122
2018-10-31 20:00:00,26.7022996578826,36.85985140914566,-10.15755175126306
2018-10-31 21:00:00,28.5486913514696,36.858837332528886,-8.310145981059286
2018-10-31 22:00:00,26.755437886955228,36.86137424811638,-10.105936361161149
2018-10-31 23:00:00,26.69641356309218,36.86377769758885,-10.167364134496673
2018-11-01 00:00:00,33.6124218106241,36.45463689578664,-2.842215085162543
2018-11-01 01:00:00,31.25946632287832,36.057633791573224,-4.798167468694903
2018-11-01 02:00:00,30.693377491134232,32.146354839567294,-1.4529773484330626
2018-11-01 03:00:00,30.999032642867792,28.235075887561376,2.763956755306417
2018-11-01 04:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-11-01 05:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-11-01 06:00:00,36.85164000000008,36.84666547884816,0.004974521151922318
2018-11-01 07:00:00,36.85164000000008,36.929657756441706,-0.0780177564416249
2018-11-01 08:00:00,36.85164000000008,36.86183001350362,-0.010190013503539319
2018-11-01 09:00:00,36.85164000000001,36.64179843946091,0.20984156053909686
2018-11-01 10:00:00,36.95719023328655,36.85430583896274,0.1028843943238158
2018-11-01 11:00:00,41.8155895379025,36.852666037664484,4.962923500238013
2018-11-01 12:00:00,36.85164000000001,36.83693061398619,0.01470938601381988
2018-11-01 13:00:00,36.85164000000002,36.859452779779296,-0.007812779779278856
2018-11-01 14:00:00,36.85164000000002,36.77388568353184,0.0777543164681802
2018-11-01 15:00:00,36.85164000000002,36.853945077175965,-0.00230507717594719
2018-11-01 16:00:00,36.86259797108048,36.92172817300638,-0.05913020192589613
2018-11-01 17:00:00,44.61239284255126,49.03777411819814,-4.425381275646885
2018-11-01 18:00:00,39.68845269623562,85.08311976247585,-45.394667066240224
2018-11-01 19:00:00,43.29709722393096,39.07968980977355,4.217407414157414
2018-11-01 20:00:00,43.52279949228817,39.07968980977355,4.443109682514624
2018-11-01 21:00:00,45.06023381536989,39.07968980977355,5.980544005596343
2018-11-01 22:00:00,36.85164000000001,36.856200252915905,-0.004560252915894125
2018-11-01 23:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-11-02 00:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-11-02 01:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-11-02 02:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-11-02 03:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-11-02 04:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-11-02 05:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-11-02 06:00:00,36.85164000000008,36.85164000000007,1.4210854715202004e-14
2018-11-02 07:00:00,30.058709809354017,36.85164000000007,-6.79293019064605
2018-11-02 08:00:00,20.134469218773823,32.173799779044025,-12.039330560270201
2018-11-02 09:00:00,26.64475828872187,32.173799779044025,-5.529041490322154
2018-11-02 10:00:00,31.744647975379085,34.538447537302844,-2.793799561923759
2018-11-02 11:00:00,26.683184826020582,36.72422666346367,-10.041041837443085
2018-11-02 12:00:00,26.66955724311304,36.738569783202735,-10.069012540089695
2018-11-02 13:00:00,26.63522266866588,33.29566401955017,-6.660441350884295
2018-11-02 14:00:00,26.62857120998391,32.2117864490676,-5.583215239083692
2018-11-02 15:00:00,26.62530989999999,36.645184820287845,-10.019874920287855
2018-11-02 16:00:00,36.85279885539426,37.05057730760056,-0.19777845220630041
2018-11-02 17:00:00,36.85164000000008,44.531210766842946,-7.679570766842865
2018-11-02 18:00:00,36.85164000000008,44.531210766842946,-7.679570766842865
2018-11-02 19:00:00,36.85164000000002,37.00234630564318,-0.1507063056431619
2018-11-02 20:00:00,28.563769861663893,36.833490070224634,-8.269720208560742
2018-11-02 21:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-02 22:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-02 23:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 00:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 01:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 02:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 03:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 04:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 05:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 06:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 07:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 08:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 09:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 10:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 11:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 12:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 13:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 14:00:00,0.1,0.10000000000000002,-1.3877787807814457e-17
2018-11-03 15:00:00,0.1,0.10096020761245676,-0.0009602076124567566
2018-11-03 16:00:00,36.86320990513267,0.13648788927335637,36.726722015859316
2018-11-03 17:00:00,36.86288843150531,0.13840830449826985,36.72448012700704
2018-11-03 18:00:00,36.867569046966345,0.13840830449826985,36.729160742468075
2018-11-03 19:00:00,36.86641020923493,0.13840830449826985,36.72800190473666
2018-11-03 20:00:00,36.84711451350615,0.13840830449826985,36.70870620900788
2018-11-03 21:00:00,36.84812737012151,0.13840830449826985,36.70971906562324
2018-11-03 22:00:00,36.85011936842277,0.13840830449826985,36.7117110639245
2018-11-03 23:00:00,36.83849181292084,79.4826292366746,-42.644137423753754
2018-11-04 00:00:00,36.85164000000002,36.85646745617425,-0.004827456174233191
2018-11-04 01:00:00,36.85708904056152,36.85345743692853,0.003631603632989311
2018-11-04 02:00:00,36.85887709359209,36.855858649621666,0.0030184439704257215
2018-11-04 03:00:00,36.86132945591184,36.85997169374167,0.0013577621701728049
2018-11-04 04:00:00,36.85582720047765,36.86153606926032,-0.005708868782669185
2018-11-04 05:00:00,36.862050397984,36.86153606926032,0.000514328723681956
2018-11-04 06:00:00,36.85703142544669,36.87249404034077,-0.01546261489407641
2018-11-04 07:00:00,100.5529415756458,103.8740008146846,-3.321059239038803
2018-11-04 08:00:00,53.14469460707868,36.86153606926032,16.28315853781836
2018-11-04 09:00:00,41.24716238449381,36.86153606926032,4.385626315233495
2018-11-04 10:00:00,46.14049915654447,36.89440998250167,9.246089174042801
2018-11-04 11:00:00,37.20615541479344,36.86153606926032,0.34461934553312545
2018-11-04 12:00:00,36.9144452972392,36.86153606926032,0.05290922797887987
2018-11-04 13:00:00,36.85164000000008,36.85871327847345,-0.007073278473370692
2018-11-04 14:00:00,36.85164000000008,27.40890083641049,9.442739163589593
2018-11-04 15:00:00,31.924842672861395,36.678737559779606,-4.753894886918211
