generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),34646.969550395515,0.0,3.8958430925867934e9,0.0,1.792980674232968e9,0.0,4.734964627247826e8,4.88721665113302e9,0.0,1.8594164144918132e8,0.0,1.0971846300572796e10,1.62094396359548e6,1.091043897282498e6,1.0974558288433674e10,7.339635429539953e9,3.6349228588937206e9,3.8958430925867934e9,-2.609202336930728e8
NG Combustion Turbine (F-Frame),12954.406420649335,0.0,1.3104824598053691e9,0.0,5.071650113684214e8,0.0,2.8194797387085482e7,1.5790711597136027e8,0.0,1.941501285825274e7,0.0,1.9739176723514097e9,4.191418495293677e6,1.054433965401956e6,1.9791635248121052e9,7.126819375851198e8,1.2664815872269855e9,1.3104824598053691e9,-4.4000872578383684e7
Land-Based Wind - Class 1 - Technology 1,49965.19343831967,0.0,4.161567443282438e9,0.0,1.621023132430664e9,0.0,1.672201897452583e7,0.0,0.0,0.0,0.0,5.70133345571583e9,0.0,0.0,5.70133345571583e9,1.63774515140519e9,4.0635883043106403e9,4.161567443282438e9,-9.797913897179747e7
Utility PV - Class 1,25930.402201271445,0.0,1.9223286897667234e9,0.0,6.162516561793551e8,0.0,6.089130050426241e6,0.0,0.0,0.0,0.0,2.5150956014315553e9,0.0,0.0,2.5150956014315553e9,6.223407862297814e8,1.8927548152017741e9,1.9223286897667234e9,-2.9573874564949274e7
Utility-Scale Battery Storage - 2Hr,13039.450125359252,26078.900250718503,2.1031838414293978e8,0.0,9.330238397014536e7,0.0,0.0,0.0,0.0,0.0,3.1463616530442655e8,5.645475064715849e8,7.466807653715971e6,2.684141089143032e6,5.746984552144439e8,4.079385492745719e8,1.6675990593987203e8,2.1031838414293978e8,-4.355847820306775e7
