NG 2-on-1 Combined Cycle (F-Frame),NG Combustion Turbine (F-Frame),Land-Based Wind - Class 1 - Technology 1,Utility PV - Class 1,Utility-Scale Battery Storage - 2Hr
32752.66883880718,0.0,17946.90849273579,0.0,0.0
33725.33437831162,0.0,17085.68170445205,0.0,0.0
34237.89878375491,541.8791772924436,16345.938694875482,0.0,103.21858577638352
34646.969550395515,1382.1582836101509,16041.023593427215,0.0,149.1690559425868
34646.969550395515,1792.8536305213916,15559.627782896256,0.0,1511.2187444387866
34646.969550395515,1792.8536305213916,14724.51283219677,0.0,3544.839096749606
34646.969550395515,1792.8536305213916,13693.846338702242,0.0,5126.481389804675
34646.969550395515,1756.8708432449353,12714.12508144699,275.56561144329277,6420.887706193878
34646.969550395515,1070.4581180331827,11345.77093844911,5387.472821869963,3664.559131554964
34646.969550395515,0.0,9944.335759588397,13775.884335685923,0.0
34646.969550395515,0.0,8404.977927942393,14826.883504836065,0.0
34646.969550395515,0.0,6901.409599714256,15342.76570606656,0.0
34646.969550395515,0.0,5478.068122069655,17091.067087694093,0.0
34646.969550395515,0.0,4849.721181924189,18294.51018652551,0.0
34646.969550395515,0.0,4305.683641469004,17096.150398620248,0.0
32185.634695982422,0.0,3819.228268449044,18066.187708620666,0.0
34239.48796803141,5815.346439732821,3390.025405469786,12436.553219575213,0.0
34646.969550395515,11079.78836458479,3444.9018848010473,2164.47659106506,5891.89095290358
34646.969550395515,12954.406420649335,4707.1268774439195,0.5826486785507546,4995.262494776036
34646.969550395515,12954.406420649335,6299.020097217608,0.0,3180.025379491447
34646.969550395515,12917.427142915585,7600.061718028608,0.0,519.8639458380256
34646.969550395515,12417.296778620526,8633.77004252218,0.0,0.0
34646.969550395515,12434.551722468183,9322.04744915216,0.0,0.0
34646.969550395515,7734.680222195557,10134.555444184778,0.0,0.0
34646.969550395515,10788.851267756268,10699.513663260055,0.0,0.0
34646.969550395515,7877.1650440942585,10730.907788683928,0.0,0.0
34646.969550395515,8240.823067349367,10764.486697909633,0.0,0.0
34060.01629396727,7734.680222195557,10574.237414571582,0.0,0.0
34646.969550395515,10022.213452229955,9857.301763193187,0.0,0.0
34646.969550395515,12829.627360764021,9102.200906994573,0.0,440.2333696045577
34646.969550395515,12954.406420649335,8429.566982404996,0.0,1989.259683268905
34646.969550395515,12954.406420649335,7276.004405580924,299.85861358585254,3435.531090354779
34646.969550395515,12954.406420649335,5831.518656188703,5295.771235343926,481.7885324868917
34646.969550395515,12954.406420649335,4734.898359819826,2929.223314607835,3817.9717453966264
34646.969550395515,12954.406420649335,4141.809405565481,4068.339325119215,2602.4386161415478
34646.969550395515,12954.406420649335,3900.0481177578095,5245.231515421464,924.7311145258692
34646.969550395515,12954.406420649335,4039.282673217259,6451.646477746592,0.0
34646.969550395515,12954.406420649335,4645.754227042922,6817.461037942132,0.0
34646.969550395515,12954.406420649335,5443.339654789843,9742.52213946595,0.0
34646.969550395515,12954.406420649335,6345.2405809571965,9417.817930434981,0.0
34646.969550395515,12954.406420649335,6957.205087215712,7280.74023080193,0.0
34646.969550395515,12954.406420649335,7583.339329875003,1711.9662082164618,5109.742441058998
34646.969550395515,12954.406420649335,8376.965700015524,0.7171060659086211,5633.385916643452
34646.969550395515,12954.406420649335,8396.668320768462,0.0,4637.33549944645
34646.969550395515,12954.406420649335,8244.726905544072,0.0,2778.0121136454527
34646.969550395515,12027.696554069393,9488.595309109307,0.0,0.0
34646.969550395515,6865.716498525926,12785.427850920043,0.0,209.54219757062134
34646.969550395515,2073.083011106511,17627.52483870549,0.0,0.0
30861.570138008865,0.0,22849.741202323166,0.0,0.0
28618.917989593137,0.0,26210.528258636015,0.0,0.0
27097.75512133977,0.0,28520.62901104549,0.0,0.0
27450.124822031466,0.0,29316.606440175565,0.0,0.0
30757.400177215655,0.0,29036.648132110517,0.0,0.0
33381.287356180685,0.0,28980.966291141005,0.0,230.20317030526283
33384.09197501614,0.0,29143.141148763156,0.0,0.0
30933.325723858827,0.0,27518.670529401963,463.89273187811955,1425.7934489431298
25520.96057561604,0.0,23858.302117544394,8158.722467464914,0.0
25009.45156509881,0.0,15148.786486783943,19140.700007147087,0.0
25009.45156509881,0.0,7439.713247089646,21848.423953690195,0.0
25009.45156509881,0.0,4969.819438485138,20784.76444626314,0.0
25009.45156509882,0.0,4068.9434103674803,20030.866621195368,0.0
25009.45156509881,0.0,3052.8185692417483,20478.047222766974,0.0
25009.45156509881,0.0,2416.5668875798624,21508.716896419635,0.0
25446.01078445916,0.0,1797.7514372677479,21484.81011233247,0.0
31830.00399533693,0.0,1469.436339693232,15000.317545718393,0.0
34646.969550395515,6349.462559054318,1338.2260991301569,2924.633244837503,4867.551045361805
34646.969550395515,10001.805394722767,1368.6503697683388,0.04481912911928882,5010.846363786987
34646.969550395515,10634.378691784807,1574.106953815812,0.0,4573.080265429642
34646.969550395515,10634.378691784807,1971.1255242559669,0.0,3343.530719647692
34646.969550395515,10634.378691784807,2469.8119743038174,0.0,1191.4514778517962
34646.969550395515,9938.708802568548,3122.4515298484325,0.0,0.0
34646.969550395515,8318.276951118627,4300.0313610346875,0.0,0.0
34646.969550395515,7079.709724461246,5550.427963912768,0.0,0.0
34646.969550395515,6651.6671932342815,6639.299804136034,0.0,0.0
34646.969550395515,6704.436524137967,7426.8735538276915,0.0,0.0
34646.969550395515,7592.0622208698915,8338.578244603732,0.0,0.0
34646.969550395515,9657.610217001726,9412.415471860566,0.0,0.0
34646.969550395515,10634.378691784807,10681.186217316996,0.0,861.8864694577617
34646.969550395515,9305.576568382274,11970.729698508942,0.0,902.773987400769
34646.969550395515,4610.048915017635,13332.954510393665,766.6328635531804,997.138667475938
26473.909601180832,0.0,15153.582846820389,8836.053999752685,543.5374450683594
23415.80183251783,0.0,12890.276611790729,18669.558982950566,0.0
23415.80183251783,0.0,8860.209107450311,19948.29311430157,0.0
23415.80183251783,0.0,7482.064413254665,17022.082031943035,0.0
23415.80183251783,0.0,7096.351513879142,14076.325956503362,0.0
23415.80183251783,0.0,6616.484164909033,14430.56838355707,0.0
23415.80183251783,0.0,5823.138864988237,15169.338831264991,0.0
23415.80183251783,0.0,5955.630916988204,12868.482085643362,0.0
30256.896430439883,0.0,7155.713812732264,5986.04348442057,1608.1783952100145
30256.896430439883,0.0,10828.453363774564,587.2043986085366,4818.912329393815
30256.896430439883,0.0,15731.514645673322,0.17927651647715528,768.3981727609428
27543.44971324479,0.0,18885.711358532553,0.0,0.0
25019.519169030522,0.0,19914.070766272212,0.0,0.0
23634.330597963573,0.0,19429.566987825478,0.0,0.0
23430.090023047058,0.0,18726.859582186218,0.0,0.0
23430.090023047058,0.0,18082.20110944528,0.0,0.0
23430.090023047058,0.0,17650.13588668793,0.0,0.0
23588.84097111113,0.0,16861.478820570883,0.0,0.0
25019.37388804756,0.0,15937.512403456343,0.0,0.0
27483.26254735302,0.0,15142.553797861823,0.0,0.0
30501.489503505396,0.0,14629.042396489665,0.0,413.52022402837287
30543.40980071726,0.0,13820.074102792662,0.0,4151.713850396331
