generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),27226.98938264367,0.0,3.0615110035531354e9,0.0,1.40899670055181e9,0.0,2.1593300035414824e8,4.457525823052688e9,0.0,1.7718818265955052e8,0.0,8.4452654648841505e9,1.5707652255524618e6,6.641516507682594e6,8.453477746617386e9,6.2596437066181965e9,2.1938340399991894e9,3.0615110035531354e9,-8.67676963553946e8
NG Combustion Turbine (F-Frame),12359.484369335365,0.0,1.2502994697182548e9,0.0,4.8387381305947953e8,0.0,1.6265874046715872e7,1.82196539610303e8,0.0,1.6583442588289196e7,0.0,1.5137937539609172e9,3.6143352727795215e6,3.9803998931159694e6,1.5213884891268127e9,6.989196693047876e8,8.224688198220251e8,1.2502994697182548e9,-4.2783064989622974e8
Land-Based Wind - Class 1 - Technology 1,74051.00641409392,0.0,6.167658648527308e9,0.0,2.402440301270944e9,0.0,2.0822690419553455e7,0.0,0.0,0.0,0.0,8.223100993703768e9,0.0,0.0,8.223100993703768e9,2.4232629916904974e9,5.799838002013269e9,6.167658648527308e9,-3.6782064651403904e8
Utility PV - Class 1,45098.95769935009,0.0,3.3433735269939475e9,0.0,1.0718039449779313e9,0.0,1.0321849306389075e7,0.0,0.0,0.0,0.0,4.427772946849537e9,0.0,0.0,4.427772946849537e9,1.0821257942843204e9,3.345647152565217e9,3.3433735269939475e9,2.273625571269512e6
Utility-Scale Battery Storage - 2Hr,45216.720619913394,90433.44123982679,7.29318148050428e8,0.0,3.235433847739584e8,0.0,0.0,0.0,0.0,0.0,6.936377611258888e8,1.6008640766961577e9,1.1037729889365094e7,2.039545695445199e7,1.632297263539975e9,1.0171811458998473e9,6.151161176401277e8,7.29318148050428e8,-1.1420203041030037e8
