Case Name,CEM,PF,DLAC-p,DLAC-i,SLAC
Thermal_Base,0.0,1.1870286807970531,1.1947588610780935,1.3655631606081853,1.5476021987859134
2_Hr_BESS,0.0,0.4813674618847408,0.4877223787173701,0.7853425313364637,1.0362806982542105
2_Hr_BESS_Fuelx2,0.0,0.48544916587243137,0.52703241826908,1.272707608826673,1.2078328962730867
4_Hr_BESS,0.0,0.33617769409994835,0.35259520819186374,0.8707817446219401,0.8745828931473909
4_Hr_BESS_Fuelx2,0.0,0.41785826838687257,0.522650976304373,1.1521263840484686,1.0342418061815462
4_Hr_BESS_Fuelx3,0.0,0.5165670191827898,0.6973334412199605,1.4286820852121407,1.1525900574924197
4_Hr_BESS_Fuelx4,0.0,0.6419184023095381,1.0197078870799903,1.878419743600368,1.6088361930663986
6_Hr_BESS,0.0,0.3663996913405132,0.3887506375837013,0.9101703976583497,0.9079100534569173
6_Hr_BESS_Fuelx2,0.0,0.424151612253465,0.5505289983796846,1.1663124020049098,1.0544480555757518
8_Hr_BESS,0.0,0.4493675010189824,0.49033422968416396,0.9858471127758728,0.899659649542417
8_Hr_BESS_Fuelx2,0.0,0.45523247229717345,0.6622532450725416,1.132084551655721,0.9788466042977673
10_Hr_BESS,0.0,0.43871175710508137,0.5031293799726777,0.9823311609193697,0.9201764430387227
10_Hr_BESS_Fuelx2,0.0,0.5296747837853166,0.800965642999163,1.2332512074948898,1.099943743819498
