Case Name,CEM,PF,DLAC-p,DLAC-i,SLAC
Thermal_Base,-1.1731036045555032,0.0,0.0076394972575499764,0.17644008539310363,0.35634361705227935
2_Hr_BESS,-0.4790614161051643,0.0,0.006324472878072029,0.31914418349325846,0.5522548611611722
2_Hr_BESS_Fuelx2,-0.4831039418165872,0.0,0.04138236206518986,0.7834551663840505,0.7188938661240485
4_Hr_BESS,-0.3350513262772248,0.0,0.01636250699319497,0.5328128525603715,0.5366012652872953
4_Hr_BESS_Fuelx2,-0.4161194787385969,0.0,0.10435664504755415,0.7312126830061549,0.6138186458301886
4_Hr_BESS_Fuelx3,-0.5139123176423288,0.0,0.17983744112817224,0.90742759435396,0.6327544375727134
4_Hr_BESS_Fuelx4,-0.6378240920880685,0.0,0.375379852419222,1.2286146378370777,0.9607505561367136
6_Hr_BESS,-0.3650621049149039,0.0,0.022269351408366056,0.5417856055314196,0.5395335129901202
6_Hr_BESS_Fuelx2,-0.42236016480491356,0.0,0.1258436183899203,0.7390261982167301,0.6276343222255232
8_Hr_BESS,-0.4473572230451639,0.0,0.040783461045434954,0.5340796314635243,0.44827773407221105
8_Hr_BESS_Fuelx2,-0.45316949758960057,0.0,0.20608261777947945,0.6737847921911122,0.5212412724692861
10_Hr_BESS,-0.4367954839624266,0.0,0.06413624960004416,0.5412448988084906,0.47936166992861295
10_Hr_BESS_Fuelx2,-0.5268840120337792,0.0,0.2698614710505254,0.6998693920206023,0.5672643040581571
