Case Name,CEM,PF,DLAC-p,DLAC-i,SLAC
Thermal_Base,-0.16862778373681886,0.0,0.018173950006583617,0.09110651464987463,1.8129682881590448
2_Hr_BESS,-0.13183842329084206,0.0,0.013478584312931474,0.27899799105590706,0.630273123122782
2_Hr_BESS_Fuelx2,-1.5327972943790735,0.0,0.1580640789868415,0.8437911169552059,0.8907108335658886
4_Hr_BESS,-0.7882870428153388,0.0,0.038874689698342735,0.10054039140268145,0.4472928713674218
4_Hr_BESS_Fuelx2,-1.5445593477844133,0.0,0.43061521374849754,1.2301464302342247,1.316396066862291
4_Hr_BESS_Fuelx3,-2.024431492543455,0.0,0.9137557476287084,2.684428104042924,2.1785502344728647
4_Hr_BESS_Fuelx4,-2.1667612352148424,0.0,2.033326627611687,4.951584174378754,4.161263405994009
6_Hr_BESS,-0.8117912580140829,0.0,0.047388651022517436,0.040320948563099535,0.5068022521484972
6_Hr_BESS_Fuelx2,-1.4801743087959895,0.0,0.5374683070018316,1.3922841614974812,1.4702355404348832
8_Hr_BESS,-0.5293800433269991,0.0,0.05871302364814923,0.035983686009744,0.5781442551878957
8_Hr_BESS_Fuelx2,-1.308778564360702,0.0,0.9531740535858813,1.7499605406966268,1.9503814132584285
10_Hr_BESS,-0.4876221067516173,0.0,0.1303718475706983,0.12967125772791466,0.6953345350995788
10_Hr_BESS_Fuelx2,-1.0584648560775567,0.0,1.3028345174188383,2.15540102272187,2.521210630288584
