Case Name,CEM,PF,DLAC-p,DLAC-i,SLAC
Thermal_Base,-48.532594758992566,0.0,-0.033345027490494505,2.0710597934211483,-18.226216467907207
2_Hr_BESS,-48.00737980416508,0.0,0.31615100305057986,17.138918692334904,24.92949441259018
2_Hr_BESS_Fuelx2,-33.93513921639955,0.0,1.960430506606814,36.798707020292554,36.2670200100774
4_Hr_BESS,-24.69860220354414,0.0,1.1975796232450042,20.38406074201604,27.304900095091966
4_Hr_BESS_Fuelx2,-27.745934569756336,0.0,4.8313669739114,37.96414867185665,23.102845145860563
4_Hr_BESS_Fuelx3,-35.89264394683798,0.0,4.958559102933435,49.720874936656536,32.314922195038285
4_Hr_BESS_Fuelx4,-49.0173378771267,0.0,3.688380969668237,49.59173401754198,28.594171103478374
6_Hr_BESS,-25.533892413127546,0.0,1.6823228564356807,18.13144413038559,12.416037397087877
6_Hr_BESS_Fuelx2,-30.37464252743767,0.0,4.899556610776545,37.106812677062685,23.51506157274008
8_Hr_BESS,-37.901981686765374,0.0,3.1057412548878283,13.817109389830984,0.5776408988020787
8_Hr_BESS_Fuelx2,-38.71306701940414,0.0,5.152732084318146,31.75384123778324,13.842757016114081
10_Hr_BESS,-38.569957814778,0.0,3.72134155058661,15.103012428106144,-1.5029617186602895
10_Hr_BESS_Fuelx2,-47.84637706193781,0.0,4.0789308455000395,23.649579279381562,2.9938591064943676
