NG 2-on-1 Combined Cycle (F-Frame),NG Combustion Turbine (F-Frame),Land-Based Wind - Class 1 - Technology 1,Utility PV - Class 1
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,32.92334260644688,0.0,0.0
0.0,36.63658563337451,0.0,0.0
0.0,67.97138224721066,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,9.669980143102407,0.0,0.0
0.0,67.64564255456796,0.0,0.0
0.0,80.13940082409123,0.0,0.0
0.0,65.93014360224076,0.0,0.0
0.0,26.271547174596236,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,46.453847054269914,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,98.98212398090004,0.0,0.0
0.0,113.92807720626041,0.0,0.0
0.0,64.0346458731891,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.06740386741506654,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.148177170914778,0.0,0.0,0.0
45.79025348451046,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.015213291232897,0.0,0.0,0.0
14.504965880532268,0.0,0.0,0.0
0.7817343690560108,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,33.05842316991274,0.0,0.0
0.0,60.084138137527574,0.0,0.0
0.0,50.24808650707923,0.0,0.0
0.0,12.602768540649066,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,24.733394247535273,0.0,0.0
0.0,79.97621348139744,0.0,0.0
12.66176251991169,70.52731114394875,0.0,0.0
78.38362905382172,0.0,0.0,0.0
4.070884587825674,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
28.79274284201216,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
41.80120289132603,0.0,0.0,0.0
5.9825570338831255,0.0,0.0,0.0
13.857729191516029,0.0,0.0,0.0
2.8997734819664345,0.0,0.0,0.0
13.522131179413151,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.2489898216971937,0.0,0.0,0.0
19.527166949998275,0.0,0.0,0.0
9.492749217044576,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.2585215765814155,0.0,0.0,0.0
43.86366043311202,0.0,0.0,0.0
20.77557813292526,0.0,0.0,0.0
28.532946338515927,0.0,0.0,0.0
23.1237254714668,0.0,0.0,0.0
12.802655826983852,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
21.01508515620114,0.0,0.0,0.0
36.34714815098637,0.0,0.0,0.0
15.338360608029049,0.0,0.0,0.0
14.007878856705233,0.0,0.0,0.0
9.765051945672482,0.0,0.0,0.0
1.8314623229721363,0.0,0.0,0.0
1.1841390399209786,0.0,0.0,0.0
0.2036899503807703,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.050638134338783,0.0,0.0,0.0
0.4561040562319789,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.5728301182253972,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.698146259391024,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
29.924417562700143,0.0,0.0,0.0
11.138433538774365,0.0,0.0,0.0
2.8183275332943083,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
16.014301399922516,0.0,0.0,0.0
26.71460581488293,0.0,0.0,0.0
21.6496088462288,0.0,0.0,0.0
13.18133012383845,0.0,0.0,0.0
7.88867185462658,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.6549586935989566,0.0,0.0,0.0
22.529815769695688,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.129802786908442,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
22.268059576127513,0.0,0.0,0.0
25.85712807244147,0.0,0.0,0.0
26.07997800340614,0.0,0.0,0.0
17.867256215174223,0.0,0.0,0.0
12.490718773832427,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11.092926275550013,0.0,0.0,0.0
19.46396580651468,0.0,0.0,0.0
29.66613693471811,0.0,0.0,0.0
14.168151777913828,0.0,0.0,0.0
1.2691165211055448,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
13.266931327080059,0.0,0.0,0.0
25.509970629864597,0.0,0.0,0.0
3.5700110264303078,0.0,0.0,0.0
2.3132691210182514,0.0,0.0,0.0
1.2739710057207603,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
