Zone,1,2,3,4,5,6,7,8,9,10,11,Total
t76,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t77,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t78,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,103.17112018810587,0.0,0.0,1233.114097529285,238.1527731411326,2483.8166461540436
t79,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,10.118325723236048,355.9687961725927,0.0,0.0,1233.114097529285,238.1527731411326,2746.7326478617665
t80,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,18.971860731067586,588.4511039295927,0.0,0.0,1233.114097529285,238.1527731411326,2988.068490626598
t81,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,24.330294671764367,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,3046.092679087653
t82,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,15.47675966393283,589.3472342765967,0.0,0.0,1233.114097529285,238.1527731411326,2985.469519906467
t83,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,15.47675966393283,453.9792260279854,0.0,0.0,1233.114097529285,238.1527731411326,2850.1015116578565
t84,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,24.330294671764367,349.6390013544718,0.0,0.0,1233.114097529285,238.1527731411326,2754.6148219921743
t85,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,24.330294671764367,311.69590627455227,0.0,0.0,1233.114097529285,238.1527731411326,2716.6717269122546
t86,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,24.330294671764367,319.24001853732915,0.0,0.0,1233.114097529285,238.1527731411326,2724.2158391750313
t87,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,24.330294671764367,423.3683618099257,0.0,0.0,1233.114097529285,238.1527731411326,2828.3441824476276
t88,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,138.4083698927781,423.3683618099257,0.0,0.0,1233.114097529285,238.1527731411326,2942.4222576686416
t89,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,239.333377587144,545.8652485601546,0.0,0.0,1233.114097529285,238.1527731411326,3165.8441521132363
t90,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,277.35081803843616,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,3299.113202454325
t91,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,381.15446773950265,594.0289086942684,0.0,0.0,1233.114097529285,238.1527731411326,3355.8289023997086
t92,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,381.15446773950265,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,3402.9168521553916
t93,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,418.7099495137156,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,3440.4723339296042
t94,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,418.7099495137156,555.2561854927079,0.0,0.0,1233.114097529285,238.1527731411326,3354.6116609723613
t95,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,262.365727128823,342.90850267602025,0.0,0.0,1233.114097529285,238.1527731411326,2985.919755770781
t96,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,166.89363436021688,288.52859821508156,0.0,0.0,1233.114097529285,238.1527731411326,2836.0677585412363
t97,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,60.95116845409464,266.96796768651615,0.0,0.0,1233.114097529285,238.1527731411326,2708.564662106549
t98,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,37.55548177421306,218.58217954002774,0.0,0.0,1233.114097529285,238.1527731411326,2636.783187280179
t99,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,23.88944208543593,198.98425479296716,0.0,0.0,1233.114097529285,238.1527731411326,2603.519222844341
t100,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,8.724655163785188,121.5723634692181,0.0,0.0,1233.114097529285,238.1527731411326,2510.942544598941
t101,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,5.400130945007793,75.0792124666245,0.0,0.0,1233.114097529285,238.1527731411326,2461.12486937757
t102,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,5.400130945007793,47.85392841931444,0.0,0.0,1233.114097529285,238.1527731411326,2433.8995853302604
t103,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,14.786385598369577,75.0792124666245,0.0,0.0,1233.114097529285,238.1527731411326,2470.511124030932
t104,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,23.244989684568512,84.96440646003683,0.0,0.0,1233.114097529285,238.1527731411326,2488.854922110543
t105,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,43.93420615586801,137.5790097518371,0.0,0.0,1233.114097529285,238.1527731411326,2562.1587418736426
t106,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,33.494050641434,312.8523783047631,0.0,0.0,1233.114097529285,238.1527731411326,2726.991954912135
t107,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,52.65444056459598,440.13008640306373,0.0,0.0,1233.114097529285,238.1527731411326,2873.430052933598
t108,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,85.45622436702324,440.13008640306373,0.0,0.0,1233.114097529285,238.1527731411326,2906.231836736025
t109,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,233.9922305846545,540.6492070766149,0.0,0.0,1233.114097529285,238.1527731411326,3155.286963627207
t110,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,367.84831222102173,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,3389.6106966369107
t111,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,367.84831222102173,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,3389.6106966369107
t112,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,233.9922305846545,634.4695888236517,0.0,0.0,1233.114097529285,238.1527731411326,3249.107345374244
t113,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,367.84831222102173,634.4695888236517,0.0,0.0,1233.114097529285,238.1527731411326,3382.963427010611
t114,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,285.8907129510627,634.4695888236517,0.0,0.0,1233.114097529285,238.1527731411326,3301.0058277406524
t115,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,176.15352965278763,391.8281729791661,0.0,0.0,1233.114097529285,238.1527731411326,2948.6272285978916
t116,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,108.538209194809,241.9805769175552,0.0,0.0,1233.114097529285,238.1527731411326,2731.164312078302
t117,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,67.92861443560895,241.9805769175552,0.0,0.0,1233.114097529285,238.1527731411326,2690.554717319102
t118,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,36.22859436565811,155.3137878394869,0.0,0.0,1233.114097529285,238.1527731411326,2572.187908171083
t119,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,62.892896789479764,0.0,0.0,1233.114097529285,238.1527731411326,2443.5384227554177
t120,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t121,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t122,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t123,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t124,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t125,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t126,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t127,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t128,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t129,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t130,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t131,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,0.0,0.0,0.0,1233.114097529285,238.1527731411326,2380.645525965938
t132,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,2.2674772395443785,0.0,0.0,1233.114097529285,238.1527731411326,2382.9130032054823
t133,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,4.25151982414571,0.0,0.0,1233.114097529285,238.1527731411326,2384.8970457900837
t134,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,6.776376791599341,0.0,0.0,1233.114097529285,238.1527731411326,2387.4219027575373
t135,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,10.97267959062447,0.0,0.0,1233.114097529285,238.1527731411326,2391.6182055565623
t136,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,29.743434914754598,0.0,0.0,1233.114097529285,238.1527731411326,2410.3889608806926
t137,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,46.66521105403679,0.0,0.0,1233.114097529285,238.1527731411326,2427.3107370199746
t138,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,128.7619817318641,0.0,0.0,1233.114097529285,238.1527731411326,2509.407507697802
t139,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,198.46035826822725,0.0,0.0,1233.114097529285,238.1527731411326,2579.1058842341654
t140,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,0.0,198.46035826822725,0.0,0.0,1233.114097529285,238.1527731411326,2579.1058842341654
t141,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,344.19533572204324,198.46035826822725,0.0,0.0,1233.114097529285,238.1527731411326,2923.301219956208
t142,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,645.366254478831,198.46035826822725,0.0,0.0,1233.114097529285,238.1527731411326,3224.472138712996
t143,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,827.6442340191716,126.49450449231952,0.0,0.0,1233.114097529285,238.1527731411326,3334.784264477429
t144,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,771.7173071156533,57.4945074379883,0.0,0.0,1233.114097529285,238.1527731411326,3209.8573405195793
t145,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,827.6442340191716,57.4945074379883,0.0,0.0,1233.114097529285,238.1527731411326,3265.784267423098
t146,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,827.6442340191716,57.4945074379883,0.0,0.0,1233.114097529285,238.1527731411326,3265.784267423098
t147,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,827.6442340191716,93.09824818476866,0.0,0.0,1233.114097529285,238.1527731411326,3301.388008169878
t148,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,890.46084601484,252.35965952449234,0.0,0.0,1233.114097529285,238.1527731411326,3523.4660315052697
t149,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,890.46084601484,395.93331459486086,0.0,0.0,1233.114097529285,238.1527731411326,3667.0396865756384
t150,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,991.3995809130588,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,4013.161965328947
t151,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,1197.103643277896,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,4218.866027693784
t152,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,1197.103643277896,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,4218.866027693784
t153,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,1197.103643277896,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,4218.866027693784
t154,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,1197.103643277896,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,4218.866027693784
t155,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,1197.103643277896,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,4218.866027693784
t156,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,1197.103643277896,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,4218.866027693784
t157,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,1197.103643277896,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,4218.866027693784
t158,144.62647191347267,41.18370652677446,521.197201289851,128.04178516549135,74.32949039993105,1197.103643277896,641.116858449951,0.0,0.0,1233.114097529285,238.1527731411326,4218.866027693784
