generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),25817.03479564529,0.0,2.902970100556441e9,0.0,1.3360315506746438e9,0.0,2.07646495151477e8,4.286466694234005e9,0.0,1.6215487762629586e8,0.0,7.630404842738873e9,3.3701545614758194e6,1.636258929290993e7,7.650137586593258e9,5.992299617686421e9,1.6578379689068363e9,2.902970100556441e9,-1.2451321316496046e9
NG Combustion Turbine (F-Frame),10441.834886742281,0.0,1.0563078710767857e9,0.0,4.087978358159603e8,0.0,1.4944670479595846e7,1.6739753665732864e8,0.0,1.7169090266732033e7,0.0,1.1300442609088733e9,1.5850746486051634e6,5.1517983447942715e6,1.1367811339022727e9,6.083091332196168e8,5.2847200068265593e8,1.0563078710767857e9,-5.2783587039412975e8
Land-Based Wind - Class 1 - Technology 1,71251.18807226888,0.0,5.934463657041331e9,0.0,2.3116056624677386e9,0.0,2.0743244829742823e7,0.0,0.0,0.0,0.0,7.72008131915467e9,0.0,0.0,7.72008131915467e9,2.3323489072974815e9,5.387732411857189e9,5.934463657041331e9,-5.467312451841421e8
Utility PV - Class 1,47798.507974089305,0.0,3.543502429828489e9,0.0,1.1359603863178928e9,0.0,1.081619938509373e7,0.0,0.0,0.0,0.0,4.5685056063964e9,0.0,0.0,4.5685056063964e9,1.1467765857029865e9,3.4217290206934137e9,3.543502429828489e9,-1.2177340913507509e8
Utility-Scale Battery Storage - 10Hr,17556.08674650139,175560.8674650139,9.94565301910065e8,0.0,4.687795107303078e8,0.0,0.0,0.0,0.0,0.0,7.757087380170197e8,2.1174102418449264e9,1.1485801606039906e7,2.1612070808620445e7,2.150508114259587e9,1.2444882487473276e9,9.060198655122592e8,9.94565301910065e8,-8.854543639780581e7
