generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),25817.03479564529,0.0,2.902970100556441e9,0.0,1.3360315506746438e9,0.0,2.0649261632427213e8,4.26264706193833e9,0.0,1.958488704301832e8,0.0,7.606848245949799e9,2.2766123414764376e6,1.2681910873091297e7,7.621806769164367e9,6.001020099367429e9,1.6207866697969372e9,2.902970100556441e9,-1.2821834307595036e9
NG Combustion Turbine (F-Frame),10441.834886742281,0.0,1.0563078710767857e9,0.0,4.087978358159603e8,0.0,1.5652422603410153e7,1.7532517629664147e8,0.0,1.943904456827587e7,0.0,1.086226951577143e9,1.60440288178939e6,5.015408476943803e6,1.0928467629358761e9,6.192144792842878e8,4.736322836515883e8,1.0563078710767857e9,-5.826755874251974e8
Land-Based Wind - Class 1 - Technology 1,71251.18807226888,0.0,5.934463657041331e9,0.0,2.3116056624677386e9,0.0,2.1303502153744243e7,0.0,0.0,0.0,0.0,8.031746409054321e9,0.0,0.0,8.031746409054321e9,2.332909164621483e9,5.698837244432838e9,5.934463657041331e9,-2.3562641260849285e8
Utility PV - Class 1,47798.507974089305,0.0,3.543502429828489e9,0.0,1.1359603863178928e9,0.0,1.0210611652065154e7,0.0,0.0,0.0,0.0,4.858831731742415e9,0.0,0.0,4.858831731742415e9,1.1461709979699578e9,3.712660733772457e9,3.543502429828489e9,1.691583039439683e8
Utility-Scale Battery Storage - 10Hr,17556.08674650139,175560.8674650139,9.94565301910065e8,0.0,4.687795107303078e8,0.0,0.0,0.0,0.0,0.0,7.077297402591286e8,1.9451147949614103e9,1.2156809596898232e7,1.7963355430707518e7,1.975234959989016e9,1.1765092509894364e9,7.987257089995797e8,9.94565301910065e8,-1.958395929104854e8
