generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),34646.969550395515,0.0,3.8958430925867934e9,0.0,1.792980674232968e9,0.0,4.759909721874361e8,4.912963851253919e9,0.0,2.2721915134657252e8,0.0,1.0291152612593016e10,2.0266047341162078e6,2.1189375981601905e6,1.0295298154925291e10,7.409154649020896e9,2.886143505904394e9,3.8958430925867934e9,-1.0096995866823993e9
NG Combustion Turbine (F-Frame),12954.406420649335,0.0,1.3104824598053691e9,0.0,5.071650113684214e8,0.0,2.9153029842151687e7,1.632737700150937e8,0.0,2.8523346151249446e7,0.0,1.687567121373808e9,1.8585427825551946e6,5.845425701002564e6,1.6952710898573656e9,7.281151573769162e8,9.671559324804494e8,1.3104824598053691e9,-3.433265273249197e8
Land-Based Wind - Class 1 - Technology 1,49965.19343831967,0.0,4.161567443282438e9,0.0,1.621023132430664e9,0.0,1.6320075994598791e7,0.0,0.0,0.0,0.0,5.170386824849986e9,0.0,0.0,5.170386824849986e9,1.637343208425263e9,3.5330436164247236e9,4.161567443282438e9,-6.285238268577142e8
Utility PV - Class 1,25930.402201271445,0.0,1.9223286897667234e9,0.0,6.162516561793551e8,0.0,6.403232594390987e6,0.0,0.0,0.0,0.0,2.4115576424248095e9,0.0,0.0,2.4115576424248095e9,6.226548887737461e8,1.7889027536510634e9,1.9223286897667234e9,-1.3342593611565995e8
Utility-Scale Battery Storage - 2Hr,13039.450125359252,26078.900250718503,2.1031838414293978e8,0.0,9.330238397014536e7,0.0,0.0,0.0,0.0,0.0,2.395035545101859e8,5.2342734509094715e8,1.567121031789013e7,1.53704493875649e7,5.544690047964022e8,3.3280593848033124e8,2.2166306631607097e8,2.1031838414293978e8,1.1344682173131198e7
