generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),24713.901327215655,0.0,2.77892938476074e9,0.0,1.2789443936834102e9,0.0,1.388110741595166e8,4.29823565580701e9,0.0,1.1494499925193396e8,0.0,8.641922116240114e9,994968.9422251167,2.622105691712178e6,8.64553919087405e9,5.830936122901871e9,2.81460306797218e9,2.77892938476074e9,3.567368321144009e7
NG Combustion Turbine (F-Frame),10732.27294424315,0.0,1.0856889146889524e9,0.0,4.201684857671193e8,0.0,9.969186382492213e6,1.6749956901212066e8,0.0,9.430703854788356e6,0.0,1.7443634717914746e9,1.2278749576276697e6,3.248885942718379e6,1.7488402326918206e9,6.070679450165205e8,1.1417722876753001e9,1.0856889146889524e9,5.6083372986347675e7
Land-Based Wind - Class 1 - Technology 1,77868.47462117363,0.0,6.48561301461938e9,0.0,2.526290602753995e9,0.0,2.1283897068054147e7,0.0,0.0,0.0,0.0,9.22814501684942e9,0.0,0.0,9.22814501684942e9,2.547574499822049e9,6.680570517027371e9,6.48561301461938e9,1.949575024079914e8
Utility PV - Class 1,60816.319099920845,0.0,4.508566974948556e9,0.0,1.4453365234042032e9,0.0,1.2437615577824654e7,0.0,0.0,0.0,0.0,5.966236156881196e9,0.0,0.0,5.966236156881196e9,1.4577741389820278e9,4.508462017899168e9,4.508566974948556e9,-104957.04938793182
Utility-Scale Battery Storage - 4Hr,41107.58880518948,164430.35522075792,1.0794740961632557e9,0.0,4.9501758439209175e8,0.0,0.0,0.0,0.0,0.0,1.071459014385045e9,2.7285687749585104e9,8.808976692283632e6,5.623552304823616e6,2.7430013039556174e9,1.5664765987771368e9,1.1765247051784806e9,1.0794740961632557e9,9.705060901522493e7
