generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),34412.06934248247,0.0,3.86942997870351e9,0.0,1.7808245884734676e9,0.0,4.6793060222862613e8,4.82976835270622e9,0.0,1.850705506317792e8,0.0,1.0883093979402302e10,1.066272148265451e6,2.5859288465035395e6,1.0886746180397072e10,7.263594094040093e9,3.6231520863569784e9,3.86942997870351e9,-2.462778923465314e8
NG Combustion Turbine (F-Frame),10078.836271387836,0.0,1.0195865190588834e9,0.0,3.9458644002483374e8,0.0,2.4313810580305837e7,1.3617135297339025e8,0.0,2.2401047192754615e7,0.0,1.5084563370723946e9,629254.0285904865,5.26129003236486e6,1.51434688113335e9,5.774726507712845e8,9.368742303620656e8,1.0195865190588834e9,-8.271228869681787e7
Land-Based Wind - Class 1 - Technology 1,55254.77079638019,0.0,4.602132793023408e9,0.0,1.792633140681358e9,0.0,1.8400431200940464e7,0.0,0.0,0.0,0.0,6.267906714663792e9,0.0,0.0,6.267906714663792e9,1.8110335718822985e9,4.456873142781493e9,4.602132793023408e9,-1.4525965024191475e8
Utility PV - Class 1,20432.080123959597,0.0,1.5147151790794082e9,0.0,4.855807140146093e8,0.0,4.778675043527175e6,0.0,0.0,0.0,0.0,2.0971465449163926e9,0.0,0.0,2.0971465449163926e9,4.9035938905813646e8,1.606787155858256e9,1.5147151790794082e9,9.207197677884793e7
Utility-Scale Battery Storage - 8Hr,10572.516951404448,84580.13561123559,4.918377438664463e8,0.0,2.3064172983626172e8,0.0,0.0,0.0,0.0,0.0,3.6021022141224533e8,1.0943742689122522e9,1.2076462012583556e7,1.737430863669239e7,1.123825039561528e9,5.90851951248507e8,5.3297308831302094e8,4.918377438664463e8,4.113534444657463e7
