generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),25615.96803826627,0.0,2.8803613544511137e9,0.0,1.3256263459802794e9,0.0,2.0658977047630504e8,4.2646526245007606e9,0.0,1.402957938771268e8,0.0,7.436370583419841e9,2.1505279383182037e6,1.143818398234596e7,7.449959295340505e9,5.937164534834473e9,1.512794760506033e9,2.8803613544511137e9,-1.3675665939450808e9
NG Combustion Turbine (F-Frame),11463.766466433302,0.0,1.1596876298105824e9,0.0,4.4880645716086376e8,0.0,1.6118765836728819e7,1.8054875808126098e8,0.0,1.5969542901972057e7,0.0,1.1369616272081468e9,1.465016815503606e6,4.785627108188367e6,1.1432122711318388e9,6.614435239808257e8,4.8176874715101326e8,1.1596876298105824e9,-6.779188826595691e8
Land-Based Wind - Class 1 - Technology 1,70489.17119788188,0.0,5.870995782758097e9,0.0,2.286883512993651e9,0.0,2.0571756695925422e7,0.0,0.0,0.0,0.0,7.7269622979462805e9,0.0,0.0,7.7269622979462805e9,2.307455269689576e9,5.419507028256704e9,5.870995782758097e9,-4.5148875450139236e8
Utility PV - Class 1,48844.766464960754,0.0,3.6210659283929505e9,0.0,1.1608253507247937e9,0.0,1.1019226785231508e7,0.0,0.0,0.0,0.0,4.711099587176275e9,0.0,0.0,4.711099587176275e9,1.1718445775100253e9,3.53925500966625e9,3.6210659283929505e9,-8.18109187267003e7
Utility-Scale Battery Storage - 8Hr,20442.921155416803,163543.36924333443,9.510129201338569e8,0.0,4.459667191704341e8,0.0,0.0,0.0,0.0,0.0,8.29754364488203e8,2.0430890825389848e9,1.1935297734119566e7,1.9700436173931435e7,2.0747248164470358e9,1.275721083658637e9,7.990037327883986e8,9.510129201338569e8,-1.5200918734545827e8
