generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),33884.75984183081,0.0,3.8101372006502647e9,0.0,1.7535363218147447e9,0.0,4.637373433116193e8,4.786487427894548e9,0.0,1.6859387537361103e8,0.0,1.0054317008677263e10,748631.6756109915,650896.6670176744,1.0055716537019892e10,7.172354968394524e9,2.883361568625368e9,3.8101372006502647e9,-9.267756320248966e8
NG Combustion Turbine (F-Frame),10101.832261644524,0.0,1.0219128195390977e9,0.0,3.954867330433831e8,0.0,2.238426008148088e7,1.2536475804711807e8,0.0,1.832843761740799e7,0.0,1.328585082985035e9,354712.3937204176,4.404433067847734e6,1.333344228446603e9,5.615641887893901e8,7.71780039657213e8,1.0219128195390977e9,-2.501327798818847e8
Land-Based Wind - Class 1 - Technology 1,54187.70836738427,0.0,4.513257879130778e9,0.0,1.758014383860466e9,0.0,1.8129465618488323e7,0.0,0.0,0.0,0.0,5.931663511764188e9,0.0,0.0,5.931663511764188e9,1.7761438494789543e9,4.1555196622852335e9,4.513257879130778e9,-3.577382168455448e8
Utility PV - Class 1,22186.502367391688,0.0,1.644777805425753e9,0.0,5.2727561734703463e8,0.0,5.213239411457191e6,0.0,0.0,0.0,0.0,2.1567909640589466e9,0.0,0.0,2.1567909640589466e9,5.324888567584918e8,1.6243021073004549e9,1.644777805425753e9,-2.047569812529826e7
Utility-Scale Battery Storage - 10Hr,10061.408181614566,100614.08181614567,5.699862167622321e8,0.0,2.6865793458073014e8,0.0,0.0,0.0,0.0,0.0,4.063484739733606e8,1.126319185466856e9,1.529265760170948e7,1.693771330743539e7,1.1585495563760006e9,6.750064085540907e8,4.8354314782190996e8,5.699862167622321e8,-8.64430689403221e7
