generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),34412.06934248247,0.0,3.86942997870351e9,0.0,1.7808245884734676e9,0.0,4.680854847226321e8,4.83136697986239e9,0.0,1.653318615315387e8,0.0,1.3336182205338062e10,628594.3904930141,1.2317709220859217e6,1.3338042570650642e10,7.245608914590029e9,6.092433656060615e9,3.86942997870351e9,2.223003677357105e9
NG Combustion Turbine (F-Frame),10078.836271387836,0.0,1.0195865190588834e9,0.0,3.9458644002483374e8,0.0,2.370942411844402e7,1.327864404374178e8,0.0,1.695320873318761e7,0.0,2.22004708013799e9,299058.6988173116,3.1851319204936917e6,2.223531270757301e9,5.680355133138832e8,1.6554957574434178e9,1.0195865190588834e9,6.359092383845344e8
Land-Based Wind - Class 1 - Technology 1,55254.77079638019,0.0,4.602132793023408e9,0.0,1.792633140681358e9,0.0,1.838173979452125e7,0.0,0.0,0.0,0.0,6.809534741825169e9,0.0,0.0,6.809534741825169e9,1.8110148804758794e9,4.998519861349289e9,4.602132793023408e9,3.96387068325881e8
Utility PV - Class 1,20432.080123959597,0.0,1.5147151790794082e9,0.0,4.855807140146093e8,0.0,4.8094385569667835e6,0.0,0.0,0.0,0.0,2.169664240825711e9,0.0,0.0,2.169664240825711e9,4.9039015257157606e8,1.6792740882541347e9,1.5147151790794082e9,1.645589091747265e8
Utility-Scale Battery Storage - 8Hr,10572.516951404448,84580.13561123559,4.918377438664463e8,0.0,2.3064172983626172e8,0.0,0.0,0.0,0.0,0.0,4.735383588067387e8,1.4372776524884923e9,1.4647416990640787e7,1.983901214188008e7,1.4717640816210132e9,7.041800886430004e8,7.675839929780128e8,4.918377438664463e8,2.757462491115665e8
