Zone,1,2,3,Total
t218,3347.254791132713,962.0513779973727,0.0,4309.306169130085
t219,3260.189154407526,962.0513779973727,0.0,4222.240532404899
t220,3253.880196514369,962.0513779973727,0.0,4215.931574511742
t221,3376.812751304066,962.0513779973727,0.0,4338.864129301439
t222,3782.2501550432316,962.0513779973727,0.0,4744.301533040604
t223,4442.55498719737,1067.2488400000002,0.0,5509.80382719737
t224,4623.98615137215,1289.9225095056574,0.0,5913.908660877807
t225,4623.98615137215,1310.9445849156646,0.0,5934.930736287814
t226,4623.98615137215,1339.9948966278903,0.0,5963.98104800004
t227,4623.98615137215,1342.2926001852634,0.0,5966.278751557413
t228,4623.98615137215,1286.0996238393677,0.0,5910.085775211517
t229,4623.98615137215,1190.917538660934,0.0,5814.903690033084
t230,4623.98615137215,1142.3750114172576,0.0,5766.361162789408
t231,4608.131044758279,1106.9164960000003,0.0,5715.04754075828
t232,4623.98615137215,1129.3735808002948,0.0,5753.359732172445
t233,4623.98615137215,1497.4858696062433,0.0,6121.472020978394
t234,4623.98615137215,1915.285166825249,0.0,6539.271318197399
t235,4623.98615137215,1868.6532003996674,0.0,6492.639351771817
t236,4623.98615137215,1711.1698189304907,0.0,6335.1559703026405
t237,4623.98615137215,1478.3714412747936,0.0,6102.357592646944
t238,4602.99815421106,1105.7831344,0.0,5708.7812886110605
t239,4174.621452725475,1003.0250159999998,0.0,5177.646468725475
t240,3752.3106059528554,962.0513779973727,0.0,4714.361983950228
t241,3458.3735520305304,962.0513779973727,0.0,4420.424930027903
t242,3310.6198734963973,962.0513779973727,0.0,4272.67125149377
t243,3242.452813275271,962.0513779973727,0.0,4204.504191272644
t244,3261.761275873767,962.0513779973727,0.0,4223.812653871139
t245,3394.9355030891033,962.0513779973727,0.0,4356.986881086476
t246,3833.4819926130795,962.0513779973727,0.0,4795.533370610452
t247,4486.818948858424,1078.2046688,0.0,5565.023617658424
t248,4623.98615137215,1341.910135215624,0.0,5965.896286587774
t249,4623.98615137215,1342.2926001852634,0.0,5966.278751557413
t250,4623.98615137215,1307.5041642190147,0.0,5931.490315591164
t251,4623.98615137215,1286.8645537786467,0.0,5910.850705150797
t252,4623.98615137215,1240.6074608135273,0.0,5864.593612185678
t253,4623.98615137215,1159.9566661306142,0.0,5783.942817502764
t254,4623.98615137215,1127.8437209217368,0.0,5751.829872293887
t255,4593.505194422188,1103.5164112,0.0,5697.021605622188
t256,4623.98615137215,1111.7919260869382,0.0,5735.778077459088
t257,4623.98615137215,1473.7883034388647,0.0,6097.774454811015
t258,4623.98615137215,1917.5781926129828,0.0,6541.564343985133
t259,4623.98615137215,1893.4981614759643,0.0,6517.484312848114
t260,4623.98615137215,1736.384975697612,0.0,6360.371127069762
t261,4623.98615137215,1497.868334575883,0.0,6121.854485948033
t262,4604.969333211061,1106.5387088,0.0,5711.508042011061
t263,4165.144143231039,1000.7582928,0.0,5165.9024360310395
t264,3720.7862885152626,962.0513779973727,0.0,4682.837666512635
t265,3401.638696782261,962.0513779973727,0.0,4363.6900747796335
t266,3226.296418756474,962.0513779973727,0.0,4188.3477967538465
t267,3143.5529106300096,962.0513779973727,0.0,4105.604288627383
t268,3141.578728216551,962.0513779973727,0.0,4103.630106213924
t269,3270.0365910331657,962.0513779973727,0.0,4232.087969030538
t270,3670.7576303736096,962.0513779973727,0.0,4632.809008370982
t271,4314.5174072558575,1036.6480768000001,0.0,5351.165484055858
t272,4623.98615137215,1219.5853854035208,0.0,5843.571536775671
t273,4623.98615137215,1353.3712007053173,0.0,5977.357352077467
t274,4623.98615137215,1449.3211295625679,0.0,6073.307280934718
t275,4623.98615137215,1532.266714063316,0.0,6156.2528654354655
t276,4623.98615137215,1553.6788459521388,0.0,6177.664997324288
t277,4623.98615137215,1529.9766020151199,0.0,6153.96275338727
t278,4623.98615137215,1503.2164023510904,0.0,6127.20255372324
t279,4623.98615137215,1423.7083248074546,0.0,6047.694476179604
t280,4623.98615137215,1409.9495557603886,0.0,6033.9357071325385
t281,4623.98615137215,1691.290460659763,0.0,6315.276612031913
t282,4623.98615137215,2010.09237854322,0.0,6634.07852991537
t283,4623.98615137215,1943.9606050770117,0.0,6567.9467564491615
t284,4623.98615137215,1753.213969750504,0.0,6377.200121122654
t285,4623.98615137215,1490.9874931825811,0.0,6114.973644554731
t286,4590.73771867497,1103.1386240000002,0.0,5693.87634267497
t287,4154.074240242166,998.1137823999999,0.0,5152.188022642165
t288,3717.247809782781,962.0513779973727,0.0,4679.299187780154
t289,3384.6938306634643,962.0513779973727,0.0,4346.745208660837
t290,3217.237453730836,962.0513779973727,0.0,4179.288831728209
t291,3137.638188536852,962.0513779973727,0.0,4099.6895665342245
t292,3123.061740631513,962.0513779973727,0.0,4085.113118628886
t293,3233.7832623158724,962.0513779973727,0.0,4195.8346403132455
t294,3612.0389492443624,962.0513779973727,0.0,4574.090327241735
t295,4266.3032624475845,1024.9366736000004,0.0,5291.239936047585
t296,4623.98615137215,1133.9567186362235,0.0,5757.942870008374
t297,4623.98615137215,1223.0258061001716,0.0,5847.011957472321
t298,4623.98615137215,1247.110515006829,0.0,5871.096666378979
t299,4623.98615137215,1254.7562863394085,0.0,5878.7424377115585
t300,4623.98615137215,1229.9113252631118,0.0,5853.897476635262
t301,4623.98615137215,1177.923699553146,0.0,5801.909850925296
t302,4623.98615137215,1154.986385555406,0.0,5778.972536927556
t303,4623.98615137215,1133.574253666585,0.0,5757.560405038735
t304,4623.98615137215,1215.0022475675917,0.0,5838.988398939741
t305,4623.98615137215,1569.7306407869378,0.0,6193.716792159088
t306,4623.98615137215,1925.223963945562,0.0,6549.210115317712
t307,4623.98615137215,1867.1280182907494,0.0,6491.114169662899
t308,4623.98615137215,1704.6667647371892,0.0,6328.652916109339
t309,4623.98615137215,1498.628586745522,0.0,6122.614738117672
t310,4623.98615137215,1191.300003630573,0.0,5815.286155002723
t311,4350.084705875259,1044.9593952000002,0.0,5395.044101075259
t312,4010.2281025645634,963.35736,0.0,4973.585462564563
t313,3681.388716865489,962.0513779973727,0.0,4643.440094862862
t314,3488.3179228546655,962.0513779973727,0.0,4450.369300852039
t315,3379.964819383765,962.0513779973727,0.0,4342.016197381138
t316,3345.6826696664725,962.0513779973727,0.0,4307.734047663846
t317,3390.994963409404,962.0513779973727,0.0,4353.046341406777
t318,3545.0575998366944,962.0513779973727,0.0,4507.108977834067
t319,3832.6935210130805,962.0513779973727,0.0,4794.744899010453
t320,4098.748200739456,984.8912304,0.0,5083.639431139456
t321,4361.5410195169125,1047.9816928,0.0,5409.5227123169125
t322,4568.21932719166,1097.471816,0.0,5665.691143191661
t323,4623.98615137215,1148.8780656105598,0.0,5772.86421698271
t324,4623.98615137215,1113.3171081958558,0.0,5737.303259568005
t325,4552.812830402788,1093.693944,0.0,5646.506774402787
t326,4467.0523828278965,1073.2934352000002,0.0,5540.345818027897
t327,4426.746429461277,1063.470968,0.0,5490.217397461278
t328,4462.707963880678,1072.1600736,0.0,5534.868037480678
t329,4623.98615137215,1268.1401819260122,0.0,5892.126333298162
t330,4623.98615137215,1748.6261541449364,0.0,6372.6123055170865
t331,4623.98615137215,1747.1009720360182,0.0,6371.087123408168
t332,4623.98615137215,1607.1992452801987,0.0,6231.185396652349
t333,4623.98615137215,1415.297623535596,0.0,6039.283774907746
t334,4623.98615137215,1181.7465852194362,0.0,5805.732736591586
t335,4452.828593439023,1069.8933504000001,0.0,5522.721943839024
t336,4185.691355714348,1005.6695264000002,0.0,5191.360882114348
t337,3917.016975753002,962.0513779973727,0.0,4879.068353750375
t338,3729.0694288218792,962.0513779973727,0.0,4691.120806819252
t339,3653.016467507594,962.0513779973727,0.0,4615.0678455049665
t340,3643.9575024819555,962.0513779973727,0.0,4606.008880479329
t341,3695.5709289708275,962.0513779973727,0.0,4657.6223069682
t342,3826.3845631199215,962.0513779973727,0.0,4788.4359411172945
t343,4042.239453836747,971.2908912000001,0.0,5013.530345036747
t344,4237.4614478698395,1017.7587168000002,0.0,5255.2201646698395
t345,4512.499051888951,1084.249264,0.0,5596.748315888951
t346,4623.98615137215,1226.4709045664613,0.0,5850.457055938611
t347,4623.98615137215,1363.31467559527,0.0,5987.30082696742
t348,4623.98615137215,1409.1893035907494,0.0,6033.1754549628995
t349,4623.98615137215,1404.6014879851814,0.0,6028.587639357331
t350,4623.98615137215,1344.9680909426356,0.0,5968.954242314785
t351,4623.98615137215,1309.0369378371076,0.0,5933.023089209258
t352,4623.98615137215,1355.28643929305,0.0,5979.2725906651995
t353,4623.98615137215,1733.7170764494151,0.0,6357.703227821565
t354,4623.98615137215,2228.3518741942207,0.0,6852.338025566371
t355,4623.98615137215,2236.3801104964405,0.0,6860.36626186859
t356,4623.98615137215,2049.8464173150373,0.0,6673.832568687187
t357,4623.98615137215,1862.5326111760044,0.0,6486.518762548154
t358,4623.98615137215,1546.4108618195594,0.0,6170.397013191709
t359,4623.98615137215,1168.362689632834,0.0,5792.348841004984
t360,4358.773543769695,1047.2261184,0.0,5405.999662169695
t361,4139.456215053293,994.7136976000002,0.0,5134.169912653293
t362,4024.853952900655,966.7574448000003,0.0,4991.611397700655
t363,3972.1767061215746,962.0513779973727,0.0,4934.228084118948
t364,3974.5324774540545,962.0513779973727,0.0,4936.583855451428
t365,4072.27180096171,978.468848,0.0,5050.74064896171
t366,4312.53840310864,1036.2702896,0.0,5348.80869270864
t367,4623.98615137215,1214.6197825979518,0.0,5838.605933970101
t368,4623.98615137215,1568.587923647659,0.0,6192.574075019809
t369,4623.98615137215,1812.0824368537712,0.0,6436.068588225921
t370,4623.98615137215,1948.1612779433017,0.0,6572.1474293154515
t371,4623.98615137215,2000.1489036532685,0.0,6624.135055025418
t372,4623.98615137215,1948.5437429129408,0.0,6572.52989428509
t373,4623.98615137215,1844.955634232288,0.0,6468.941785604438
t374,4623.98615137215,1773.0886502515941,0.0,6397.074801623744
t375,4623.98615137215,1693.9630376775979,0.0,6317.9491890497475
t376,4623.98615137215,1706.1919468461072,0.0,6330.178098218257
t377,4623.98615137215,2021.1709790632751,0.0,6645.157130435425
t378,4623.98615137215,2441.263302070013,0.0,7065.249453442163
t379,4623.98615137215,2364.81318025339,0.0,6988.79933162554
t380,4623.98615137215,2157.632285122445,0.0,6781.618436494595
t381,4623.98615137215,1855.6517697827026,0.0,6479.637921154852
t382,4623.98615137215,1421.418212759259,0.0,6045.404364131409
t383,4450.455353491805,1069.137776,0.0,5519.593129491805
t384,4054.0978284256203,974.3131888000001,0.0,5028.4110172256205
t385,3726.7010106084203,962.0513779973727,0.0,4688.752388605793
t386,3535.202338063838,962.0513779973727,0.0,4497.253716061211
t387,3448.9125260576734,962.0513779973727,0.0,4410.963904055046
t388,3426.065584726696,962.0513779973727,0.0,4388.116962724069
t389,3537.570756277296,962.0513779973727,0.0,4499.6221342746685
t390,3922.1402228327033,962.0513779973727,0.0,4884.191600830076
t391,4498.2752625000785,1080.8491792000002,0.0,5579.124441700079
t392,4623.98615137215,1356.04669146269,0.0,5980.03284283484
t393,4623.98615137215,1414.915158565957,0.0,6038.901309938106
t394,4623.98615137215,1416.8274834141537,0.0,6040.813634786304
t395,4623.98615137215,1412.9999199782242,0.0,6036.986071350374
t396,4623.98615137215,1390.0748752592995,0.0,6014.061026631449
t397,4623.98615137215,1359.1093249593405,0.0,5983.09547633149
t398,4623.98615137215,1352.2238057963998,0.0,5976.209957168549
t399,4623.98615137215,1332.349125295311,0.0,5956.335276667461
t400,4623.98615137215,1388.5496931503815,0.0,6012.535844522531
t401,4623.98615137215,1714.6026481179654,0.0,6338.588799490115
t402,4623.98615137215,2031.1144539532274,0.0,6655.100605325377
t403,4623.98615137215,1940.1377194107217,0.0,6564.123870782872
t404,4623.98615137215,1746.7109155572032,0.0,6370.697066929353
t405,4623.98615137215,1458.4920830040655,0.0,6082.478234376215
t406,4555.572481002788,1094.4495184,0.0,5650.0219994027875
t407,4112.183518528329,987.913528,0.0,5100.097046528329
t408,3641.589084268497,962.0513779973727,0.0,4603.64046226587
t409,3307.073569616698,962.0513779973727,0.0,4269.124947614071
t410,3136.066067070611,962.0513779973727,0.0,4098.117445067984
t411,3047.809897798207,962.0513779973727,0.0,4009.86127579558
t412,3037.56040022535,962.0513779973727,0.0,3999.6117782227225
t413,3169.9588027216632,962.0513779973727,0.0,4132.010180719036
t414,3599.433680339024,962.0513779973727,0.0,4561.485058336397
t415,4311.35569570864,1035.8925024,0.0,5347.24819810864
t416,4623.98615137215,1132.4315365273058,0.0,5756.417687899456
t417,4623.98615137215,1174.0932223776804,0.0,5798.07937374983
t418,4623.98615137215,1208.4991933742904,0.0,5832.48534474644
t419,4623.98615137215,1252.4585827820367,0.0,5876.444734154186
t420,4623.98615137215,1255.516538509048,0.0,5879.5026898811975
t421,4623.98615137215,1229.1463953238335,0.0,5853.132546695983
t422,4623.98615137215,1222.6433411305322,0.0,5846.629492502682
t423,4623.98615137215,1195.1228892968634,0.0,5819.109040669013
t424,4623.98615137215,1242.9051643708997,0.0,5866.89131574305
t425,4623.98615137215,1583.879466312819,0.0,6207.865617684969
t426,4623.98615137215,2157.2498201528056,0.0,6781.235971524955
t427,4623.98615137215,2205.8046166752965,0.0,6829.790768047446
t428,4623.98615137215,2089.21039960804,0.0,6713.19655098019
t429,4623.98615137215,1862.9150761456433,0.0,6486.901227517793
t430,4623.98615137215,1479.5141584140717,0.0,6103.500309786222
t431,4524.349601330606,1087.2715616000003,0.0,5611.621162930606
t432,4153.285768642167,997.7359952000002,0.0,5151.021763842167
t433,3901.6490528342065,962.0513779973727,0.0,4863.700430831579
t434,3763.737989191953,962.0513779973727,0.0,4725.789367189326
t435,3706.604076409924,962.0513779973727,0.0,4668.655454407297
t436,3717.247809782781,962.0513779973727,0.0,4679.299187780154
t437,3866.5784315169144,962.0513779973727,0.0,4828.629809514287
t438,4241.805866817058,1019.2698656000001,0.0,5261.075732417058
t439,4623.98615137215,1416.4450184445136,0.0,6040.431169816664
t440,4623.98615137215,1819.338151707537,0.0,6443.324303079687
