Line,1,2
t1,-302.68070532496324,1080.6191618359967
t2,-423.9346397486499,1022.0435437177835
t3,-514.3781482122196,978.6167923542808
t4,-559.1029600898089,956.3984544473726
t5,-566.060153048545,953.3686810964305
t6,-531.2741882548644,969.5274723014547
t7,-456.7328351255486,1005.8847525127594
t8,-390.1425596633603,1039.2122593731217
t9,-275.84581819840946,1093.7481796900788
t10,-163.53684615024068,1148.2841000070357
t11,-96.94657068805233,1180.601682417084
t12,-72.0994529782801,1192.7207758208522
t13,-59.17895176919884,1198.7803225227362
t14,-82.03830006218908,1187.671153569282
t15,-105.89153306357011,1176.561984615828
t16,-91.97714714609762,1182.6215313177122
t17,-0.0,1298.7628431038238
t18,-0.0,1407.8346837377374
t19,-0.0,1399.7552881352253
t20,-0.0,1356.3285367717226
t21,-0.0,1306.842238706336
t22,-0.0,1237.157451634669
t23,-160.55519202506838,1150.3039489076637
t24,-360.3260184116338,1052.341277227204
t25,-530.2803035464736,970.5373967517687
t26,-632.6504285107337,921.0510986863821
t27,-681.3507792218865,896.8129118788457
t28,-693.277395722577,891.7632896272755
t29,-652.5281226785512,910.9518541832418
t30,-550.157997714291,960.4381522486286
t31,-396.1058679137053,1035.1725615718656
t32,-269.88250994806447,1096.777953041021
t33,-114.83649543908787,1172.522286814572
t34,-0.0,1248.266620588123
t35,-0.0,1304.8223898057079
t36,-0.0,1329.0605766132444
t37,-0.0,1326.0308032623022
t38,-0.0,1317.95140765979
t39,-0.0,1313.911709858534
t40,-0.0,1334.1101988648143
t41,-341.77881955141066,1458.3309062534381
t42,-1395.7648713071324,1585.5813869930041
t43,-1279.7733000134817,1571.442444688608
t44,-964.096557420728,1534.0752400269891
t45,-447.6885089467852,1471.4599241075205
t46,-0.0,1373.497252427061
t47,-0.0,1253.3162428396931
t48,-173.47569323414962,1143.2344777554654
t49,-323.5522842011715,1070.5199173328563
t50,-399.08752203887803,1034.1626371215518
t51,-434.8673715409496,1016.9939214662134
t52,-429.89794799899533,1019.0137703668414
t53,-355.3565948696795,1055.371050578146
t54,-131.73253548173264,1163.4329667617455
t55,-0.0,1356.3285367717226
t56,-380.113936907328,1463.3805285050082
t57,-531.4020807376367,1481.5591686106607
t58,-616.1218435397791,1491.6584131138009
t59,-727.0624879915938,1504.7874309678828
t60,-748.2524145848259,1507.8172043188251
t61,-696.8168422967703,1501.7576576169408
t62,-678.6454887374001,1498.7278842659987
t63,-632.2608432911769,1493.6782620144288
t64,-803.7127509180362,1513.8767510207092
t65,-1788.0918768263305,1632.037911707449
t66,-2864.274046186572,1762.318165797957
t67,-2892.507309858821,1765.3479391488988
