Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t682,10329.533241176247,2590.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,12919.533241176247
t683,10576.128708195087,2652.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13228.128708195087
t684,10662.327197201368,2674.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13336.327197201368
t685,10629.247801598856,2665.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13294.247801598856
t686,10520.989765890692,2638.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13158.989765890692
t687,10407.731730182528,2610.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13017.731730182528
t688,10452.830974685667,2621.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13073.830974685667
t689,11055.260095530883,2772.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13827.260095530883
t690,11728.985930177192,3638.0292069834563,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,15367.015137160648
t691,11728.985930177192,3879.8563507091944,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,15608.842280886387
t692,11728.985930177192,3507.5127226161876,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15236.49865279338
t693,11718.848007581128,2938.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,14656.848007581128
t694,10978.081455425232,2753.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13731.081455425232
t695,10059.63372232663,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,12606.17679736298
t696,9017.205024156438,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,11563.748099192788
t697,8312.611890631351,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10859.154965667702
t698,7963.7931688352755,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10510.336243871625
t699,7827.865358874005,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10374.408433910356
t700,7868.846909810772,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10415.389984847123
t701,8243.644176492013,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10790.187251528363
t702,9305.063650130583,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11851.606725166934
t703,11078.31964223277,2778.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13856.31964223277
t704,11728.985930177192,3203.938197093091,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,14932.924127270282
t705,11728.985930177192,3347.6511677191834,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,15076.637097896375
t706,11728.985930177192,3476.1227933711384,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,15205.10872354833
t707,11728.985930177192,3465.011355167956,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,15193.997285345147
t708,11728.985930177192,3397.214445280295,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,15126.200375457487
t709,11728.985930177192,3278.8294937863707,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15007.815423963562
t710,11728.985930177192,3165.5064524053278,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14894.49238258252
t711,11728.985930177192,3006.6448975083235,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14735.630827685516
t712,11728.985930177192,3059.2530337847493,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14788.238963961941
t713,11728.985930177192,3687.5924845445657,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15416.578414721758
t714,11728.985930177192,5167.900417428729,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,16896.88634760592
t715,11728.985930177192,5354.082278810317,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17083.068208987508
t716,11728.985930177192,4947.323957427108,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,16676.3098876043
t717,11728.985930177192,4316.972124644714,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,16045.958054821906
t718,11728.985930177192,3211.0202018761333,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,14940.006132053326
t719,10831.744024114556,2715.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13546.744024114556
t720,9751.796551467316,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12298.339626503666
t721,8973.235703802891,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11519.778778839242
t722,8547.461498450693,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11094.004573487044
t723,8341.578204933297,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10888.121279969648
t724,8322.607278365544,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10869.150353401894
t725,8635.432218641636,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11181.975293677986
t726,9644.854904708622,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,12191.397979744972
t727,11287.81586474847,2830.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,14117.81586474847
t728,11728.985930177192,3461.9865911228057,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15190.972521299998
t729,11728.985930177192,3566.182769005491,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15295.168699182683
t730,11728.985930177192,3550.0140900644174,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15279.000020241609
t731,11728.985930177192,3476.1227933711384,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15205.10872354833
t732,11728.985930177192,3300.080177510487,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15029.066107687679
t733,11728.985930177192,3040.0595907985235,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14769.045520975716
t734,11640.649518574846,2919.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14559.649518574846
t735,11445.192993860403,2870.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14315.192993860403
t736,11379.034202655379,2853.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,14232.034202655379
t737,11728.985930177192,2992.4685059196618,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,14721.454436096854
t738,11728.985930177192,4374.629789011441,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,16103.615719188634
t739,11728.985930177192,4559.791555722863,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16288.777485900056
t740,11728.985930177192,4165.184861883165,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15894.170792060357
t741,11728.985930177192,3511.549868683915,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15240.535798861107
t742,11356.974655953496,2848.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14204.974655953496
t743,10269.39429887185,2574.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12843.39429887185
t744,9087.17273829578,2546.5430750363503,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11633.71581333213
t745,5743.754268426895,5143.151109575,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,10886.905378001895
t746,5399.940463501147,5057.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10457.091573076148
t747,5234.543485488586,5016.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10250.694595063585
t748,5235.563334389213,5016.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10251.714443964214
t749,5466.09925470617,5073.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10539.250364281172
t750,6289.064295868346,5280.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11569.215405443345
t751,7828.716493583902,5666.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13494.867603158902
t752,8717.820477050473,5889.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14606.971586625474
t753,8806.038814957383,5911.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14717.189924532384
t754,8814.05866385801,5913.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14727.209773433011
t755,8805.038814957381,5911.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14716.18992453238
t756,8780.979268255496,5905.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14686.130377830497
t757,8660.701383646707,5874.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14534.852493221708
t758,8548.423499037914,5847.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14395.574608612915
t759,8318.887578720958,5788.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14107.03868829596
t760,8221.649391913421,5764.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13985.800501488422
t761,8543.403650137287,5845.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,14388.554759712286
t762,9562.825216013905,6101.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15663.976325588905
t763,9702.162647324585,6136.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15838.313756899584
t764,9392.428238001343,6058.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15450.579347576342
t765,8896.257152864291,5933.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14829.40826243929
t766,8091.331809503373,5732.151109574999,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13823.482919078371
t767,7020.791150222983,5463.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12483.942259797983
t768,6070.528375551389,5226.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11296.67948512639
t769,5457.079405805542,5071.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10528.230515380543
t770,5140.325147581677,4992.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,10132.476257156677
t771,4995.987716271001,4956.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,9952.138825846001
t772,5008.007565171629,4959.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9967.158674746628
t773,5272.642729991726,5025.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10297.793839566726
t774,6126.667317855785,5239.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11365.818427430786
t775,7723.458457875739,5640.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13363.609567450741
t776,8570.483045739798,5852.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14422.6341553148
t777,8726.840325951101,5891.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,14617.991435526103
t778,8833.098361659268,5918.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14751.249471234267
t779,8947.37624626806,5947.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14894.52735584306
t780,8973.435792969944,5953.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14926.586902544943
t781,8925.316699566174,5941.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,14866.467809141173
t782,8905.277001764918,5936.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,14841.42811133992
t783,8867.17775726178,5926.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,14793.328866836779
t784,8974.435792969942,5953.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14927.586902544943
t785,9489.666424808882,6083.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15572.817534383881
t786,10258.49252366666,6275.151109575001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16533.643633241663
t787,10295.571919269172,6284.151109575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,16579.72302884417
t788,9991.857358846562,6209.151109575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,16201.008468421562
t789,9522.745820411394,6091.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15613.896929986393
t790,8715.820477050474,5888.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14603.971586625474
t791,7665.319515571343,5625.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13290.470625146343
t792,6724.096438701003,5389.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12113.247548276002
t793,6106.627620054529,5234.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,11340.778729629528
t794,5776.8336640294065,5152.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10928.984773604407
t795,5659.555779420613,5122.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10781.706888995614
t796,5676.595477221871,5126.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10802.746586796871
t797,5942.230642041969,5193.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11135.38175161697
t798,6803.275078806656,5408.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,12211.426188381656
t799,8390.04636992598,5807.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14197.197479500981
t800,9171.912166585013,6003.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15175.063276160014
t801,9267.130504491925,6027.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15294.281614066924
t802,9239.070957790042,6019.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15258.22206736504
t803,9211.011411088155,6013.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15224.162520663154
t804,9092.713677578737,5983.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15075.864787153738
t805,8874.197606162408,5928.151109575,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,14802.348715737407
t806,8725.840325951101,5891.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14616.991435526103
t807,8544.403650137287,5846.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14390.554759712286
t808,8485.284556733517,5831.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14316.435666308516
t809,8825.078512758637,5916.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14741.229622333638
t810,9765.30158962898,6152.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15917.45269920398
t811,9893.619172039027,6184.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,16077.770281614026
t812,9576.864913815161,6104.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15681.016023390162
t813,9156.87246878376,5998.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15155.02357835876
t814,8528.383801236658,5841.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14369.534910811657
t815,7671.33936447197,5627.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13298.49047404697
t816,6749.155985402887,5395.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12144.307094977888
t817,6067.528375551389,5224.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11291.67948512639
t818,5690.635175023126,5130.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10820.786284598125
t819,5482.1389525074255,5077.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10559.290062082426
t820,5400.940463501146,5057.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10458.091573076148
t821,5463.079405805542,5073.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10536.230515380543
t822,5767.8138151287785,5149.151109575,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,10916.964924703778
t823,6366.242935973997,5299.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11665.394045548997
t824,6980.691905719842,5453.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12433.843015294842
t825,7629.24011996883,5616.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13245.391229543831
t826,8025.192867198974,5715.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13740.343976773975
t827,8160.510449609024,5749.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13909.661559184025
t828,8075.311960602743,5728.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13803.463070177742
t829,7892.875284788927,5682.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13575.02639436393
t830,7664.319515571344,5625.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13289.470625146343
t831,7523.001933161296,5589.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13112.153042736296
t832,7534.001933161295,5593.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13127.153042736296
t833,7946.994378192694,5696.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13643.145487767695
t834,8997.495339671828,5959.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14956.64644924683
t835,9226.031259988784,6016.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15242.182369563783
t836,8945.376246268059,5946.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14891.52735584306
t837,8610.582290242937,5862.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,14472.733399817938
t838,8099.351658404,5734.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13833.502767979
t839,7418.743897453129,5563.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,12981.89500702813
t840,6703.036891999118,5384.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12087.188001574119
t841,6130.687166756414,5240.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11370.838276331415
t842,5804.893210731291,5159.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10964.044320306291
t843,5654.555779420614,5121.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10775.706888995615
t844,5612.4565349174745,5110.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10722.607644492475
t845,5677.59547722187,5126.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10803.746586796871
t846,5928.190944240712,5190.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11118.342053815712
t847,6346.183389272114,5294.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11640.334498847114
t848,6857.394172210424,5422.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12279.545281785424
t849,7534.001933161295,5593.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13127.153042736296
t850,7969.053924894579,5701.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13670.20503446958
t851,8149.470751807766,5746.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13895.621861382766
t852,8209.609694112163,5762.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13971.760803687164
t853,8164.510449609025,5750.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13914.661559184025
t854,8007.13332049709,5711.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13718.28443007209
t855,7895.875284788928,5683.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13579.02639436393
t856,7956.014227093323,5698.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,13654.165336668324
t857,8430.145614429122,5817.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14247.296724004122
t858,9449.567180305738,6072.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15521.718289880737
t859,9287.190051193807,6031.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15318.341160768809
t860,8690.760930348592,5883.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14573.91203992359
t861,8390.04636992598,5807.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14197.197479500981
t862,7901.895133689554,5684.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13586.046243264555
t863,7529.001933161292,5591.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,13120.153042736292
t864,6670.957496396606,5376.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,12047.108605971607
t865,6027.429131048249,5214.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,11241.58024062325
t866,5723.71457062564,5138.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,10861.86568020064
t867,5613.4565349174745,5111.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,10724.607644492475
t868,5643.5160816193575,5118.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,10761.66719119436
t869,5916.171095340083,5187.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,11103.322204915083
t870,6746.136136502259,5395.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,12141.28724607726
t871,8261.74863641656,5774.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,14035.899745991559
t872,9015.535037473082,5963.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14978.686147048084
t873,9121.793073181248,5990.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15111.944182756248
t874,9057.634281976223,5974.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15031.785391551224
t875,9025.554886373711,5966.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14991.705995948712
t876,8919.296850665545,5939.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14858.447960240544
t877,8708.800628149846,5887.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14595.951737724847
t878,8546.423499037914,5846.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14392.574608612915
t879,8341.927276522214,5795.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14137.078386097215
t880,8258.72878751593,5773.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14031.87989709093
t881,8606.562441342312,5861.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,14467.713550917313
t882,9705.182496225209,6136.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,15841.33360580021
t883,10020.916905548447,6216.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,16237.068015123448
t884,9700.162647324581,6135.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,15835.31375689958
t885,9143.832770982503,5996.151109575001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,15139.983880557504
t886,8278.788334217817,5779.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,14057.939443792817
t887,7237.307221639314,5517.151109575,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,12754.458331214315
t888,6289.064295868346,5280.151109575,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,11569.215405443345
t889,5690.635175023126,5130.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,10820.786284598125
t890,5377.880916799262,5051.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,10429.032026374261
t891,5253.583183289842,5021.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,10274.734292864843
t892,5270.642729991725,5024.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,10294.793839566726
t893,5543.277894811822,5093.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,10636.429004386822
t894,6404.322331576508,5309.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,11713.47344115151
t895,7938.974529292067,5693.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,13632.125638867066
t896,8706.800628149846,5886.151109575,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14592.951737724845
