Line,1,2,Total
AnnualSum,292208.9344072983,222835.23360782396,515044.16801512224
t1,3.724739422774029,21.238323671992916,24.963063094766945
t2,5.2168705754006055,20.087087435567128,25.303958010967733
t3,6.329853648261416,19.233584708561803,25.56343835682322
t4,6.880229893082694,18.79690889474513,25.677138787827822
t5,6.965843975610448,18.73736219286104,25.703206168471485
t6,6.537773562971675,19.05494460290953,25.592718165881205
t7,5.620479821602876,19.76950502551864,25.389984847121518
t8,4.801030745980087,20.42451874624365,25.225549492223735
t9,3.3945136758812606,21.496359380157315,24.890873056038576
t10,2.012457772218939,22.568200014070978,24.58065778628992
t11,1.19300869659615,23.203364834167957,24.396373530764105
t12,0.8872441161398795,23.441551641704326,24.328795757844205
t13,0.7282465343026225,23.56064504547251,24.288891579775132
t14,1.0095499483223886,23.342307138564173,24.35185708688656
t15,1.3030839455604042,23.123969231655835,24.427053177216237
t16,1.1318557805048926,23.24306263542402,24.374918415928914
t17,-0.0,25.525686207647556,25.525686207647556
t18,-0.0,27.669367475474875,27.669367475474875
t19,-0.0,27.51057627045063,27.51057627045063
t20,-0.0,26.65707354344531,26.65707354344531
t21,-0.0,25.684477412671807,25.684477412671807
t22,-0.0,24.314903269337684,24.314903269337684
t23,1.9757660225641913,22.607897815327036,24.583663837891226
t24,4.434113249432565,20.682554454408052,25.11666770384062
t25,6.525542979753427,19.07479350353756,25.600336483290988
t26,7.785293051233242,18.102197372764053,25.887490423997296
t27,8.384591628927522,17.625823757691315,26.01041538661884
t28,8.53135862754653,17.52657925455116,26.05793788209769
t29,8.029904715598255,17.903708366483745,25.933613082081997
t30,6.770154644118437,18.87630449725725,25.646459141375686
t31,4.8744142452895876,20.345123143731527,25.219537389021113
t32,3.3211301765717596,21.555906082041407,24.877036258613167
t33,1.4131591945246587,23.044573629143713,24.457732823668373
t34,-0.0,24.53324117624602,24.53324117624602
t35,-0.0,25.64477961141574,25.64477961141574
t36,-0.0,26.12115322648848,26.12115322648848
t37,-0.0,26.06160652460439,26.06160652460439
t38,-0.0,25.90281531958014,25.90281531958014
t39,-0.0,25.823419717068017,25.823419717068017
t40,-0.0,26.22039772962863,26.22039772962863
t41,4.205874443452073,28.661812506876416,32.86768695032849
t42,17.17605499663155,31.162773986008293,48.33882898263984
t43,15.748681626918003,30.88488937721586,46.63357100413386
t44,11.864015087880619,30.150480053978722,42.01449514185934
t45,5.50918181787218,28.919848215040815,34.429030032913
t46,-0.0,26.994504854121836,26.994504854121836
t47,-0.0,24.63248567938617,24.63248567938617
t48,2.134763604401448,22.46895551093082,24.603719115332268
