generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),27226.98938264367,0.0,3.0615110035531354e9,0.0,1.40899670055181e9,0.0,2.1484865706604776e8,4.435141619620003e9,0.0,1.342698162642473e8,0.0,8.280599003601879e9,1.0148860869145843e6,1.9307217650093676e6,8.283544611453803e9,6.193256793502108e9,2.0902878179516952e9,3.0615110035531354e9,-9.712231856014402e8
NG Combustion Turbine (F-Frame),12359.484369335365,0.0,1.2502994697182548e9,0.0,4.8387381305947953e8,0.0,1.525629334796733e7,1.7088807200253424e8,0.0,1.0717858147165837e7,0.0,1.4981282412099073e9,3.3038373656673594e6,222992.13019988165,1.5016550707057745e9,6.807360365571469e8,8.209190341486278e8,1.2502994697182548e9,-4.2938043556962705e8
Land-Based Wind - Class 1 - Technology 1,74051.00641409392,0.0,6.167658648527308e9,0.0,2.402440301270944e9,0.0,2.1793992393052645e7,0.0,0.0,0.0,0.0,8.179149034722072e9,0.0,0.0,8.179149034722072e9,2.4242342936639967e9,5.754914741058075e9,6.167658648527308e9,-4.127439074692335e8
Utility PV - Class 1,45098.95769935009,0.0,3.3433735269939475e9,0.0,1.0718039449779313e9,0.0,9.385359141725346e6,0.0,0.0,0.0,0.0,4.385893034305816e9,0.0,0.0,4.385893034305816e9,1.0811893041196566e9,3.304703730186159e9,3.3433735269939475e9,-3.866979680778837e7
Utility-Scale Battery Storage - 2Hr,45216.720619913394,90433.44123982679,7.29318148050428e8,0.0,3.235433847739584e8,0.0,0.0,0.0,0.0,0.0,7.013462225556196e8,1.670133865264362e9,6.588082272423003e6,5.617527953168234e6,1.6823394754899533e9,1.0248896073295779e9,6.574498681603754e8,7.29318148050428e8,-7.186827989005268e7
