Zone,1
t1,39.431147222222215
t2,39.431147222222215
t3,39.431147222222215
t4,39.431147222222215
t5,39.431147222222215
t6,39.431147222222215
t7,39.431147222222215
t8,39.431147222222215
t9,39.431147222222215
t10,39.431147222222215
t11,39.431147222222215
t12,39.431147222222215
t13,39.431147222222215
t14,39.431147222222215
t15,39.431147222222215
t16,39.431147222222215
t17,39.431147222222215
t18,39.431147222222215
t19,39.431147222222215
t20,39.431147222222215
t21,39.431147222222215
t22,39.431147222222215
t23,39.431147222222215
t24,39.431147222222215
t25,39.431147222222215
t26,39.431147222222215
t27,39.431147222222215
t28,39.431147222222215
t29,39.431147222222215
t30,39.431147222222215
t31,39.431147222222215
t32,39.431147222222215
t33,59.07164078445496
t34,59.16624999999999
t35,59.16624999999999
t36,59.16624999999999
t37,59.16624999999999
t38,59.16624999999999
t39,59.16624999999999
t40,59.16624999999999
t41,59.16624999999999
t42,59.16624999999999
t43,59.16624999999999
t44,59.16624999999999
t45,59.16624999999999
t46,39.431147222222215
t47,39.431147222222215
t48,39.431147222222215
t49,39.431147222222215
t50,39.431147222222215
t51,39.431147222222215
t52,39.431147222222215
t53,39.431147222222215
t54,39.431147222222215
t55,39.431147222222215
t56,39.431147222222215
t57,39.431147222222215
t58,39.431147222222215
t59,39.431147222222215
t60,39.431147222222215
t61,39.431147222222215
t62,39.431147222222215
t63,39.431147222222215
t64,39.431147222222215
t65,59.16624999999999
t66,59.16624999999999
t67,59.16624999999999
t68,59.16624999999999
t69,59.16624999999999
t70,39.431147222222215
t71,39.431147222222215
t72,39.431147222222215
t73,39.431147222222215
t74,39.431147222222215
t75,39.431147222222215
t76,39.431147222222215
t77,39.431147222222215
t78,39.4311472222222
t79,39.43114722222221
t80,39.4311472222222
t81,39.4311472222222
t82,39.4311472222222
t83,39.4311472222222
t84,39.4311472222222
t85,39.4311472222222
t86,39.4311472222222
t87,39.4311472222222
t88,39.4311472222222
t89,39.4311472222222
t90,59.16624999999999
t91,59.16624999999999
t92,46.698859411222465
t93,39.4311472222222
t94,39.431147222222215
t95,39.431147222222215
t96,39.431147222222215
t97,39.431147222222215
t98,39.431147222222215
t99,39.431147222222215
t100,39.431147222222215
t101,39.431147222222215
t102,39.431147222222215
t103,39.431147222222215
t104,39.431147222222215
t105,39.431147222222215
t106,39.431147222222215
t107,39.431147222222215
t108,39.431147222222215
t109,39.431147222222215
t110,39.431147222222215
t111,39.431147222222215
t112,39.431147222222215
t113,39.431147222222215
t114,39.431147222222215
t115,39.431147222222215
t116,39.431147222222215
t117,39.431147222222215
t118,39.431147222222215
t119,39.431147222222215
t120,39.43114722222222
t121,39.431147222222215
t122,39.431147222222215
t123,39.431147222222215
t124,39.431147222222215
t125,39.431147222222215
t126,39.431147222222215
t127,39.431147222222215
t128,39.431147222222215
t129,39.431147222222215
t130,39.431147222222215
