1.655455944553728e6,0.0,0.0,0.0,0.0
1.7417777088623159e6,0.0,0.0,0.0,0.0
1.7695647840135787e6,0.0,0.0,0.0,0.0
1.7695647840135787e6,0.0,0.0,0.0,0.0
1.7695647840135787e6,0.0,0.0,0.0,0.0
1.7695647840135787e6,0.0,0.0,0.0,0.0
1.7695647840135787e6,0.0,0.0,0.0,0.0
1.7695647840135787e6,0.0,0.0,0.0,0.0
1.7695647840135787e6,0.0,0.0,0.0,0.0
1.370301223272198e6,0.0,0.0,0.0,0.0
1.7326830825379319e6,0.0,0.0,0.0,0.0
1.4062666683601863e6,0.0,0.0,0.0,0.0
1.7695647840135787e6,0.0,0.0,0.0,0.0
1.6613161060338921e6,0.0,0.0,0.0,0.0
1.4044577551533869e6,53668.96688180865,0.0,0.0,0.0
1.3875011910496615e6,122363.36208163537,0.0,0.0,0.0
1.396521030346691e6,921627.0521706999,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.4037354272236784e6,0.0,0.0,0.0
1.7695647840135787e6,1.0545301666357794e6,0.0,0.0,0.0
