1.7356501112847223e6,0.0,1.8360479084494696e6,0.0,0.0
2.176850803467206e6,0.0,2.083617784606295e6,0.0,7221.933308164195
2.567870796437201e6,0.0,2.3145489767897297e6,0.0,112722.61294482609
2.567870796437201e6,0.0,2.271373668889788e6,0.0,246546.42135437983
2.567870796437201e6,0.0,2.2032090806398266e6,0.0,446545.92582186795
2.567870796437201e6,0.0,2.0849586399203055e6,0.0,681658.1577029491
2.567870796437201e6,0.0,1.9390185307311593e6,0.0,881321.8619103179
2.567870796437201e6,0.0,1.8002921549721335e6,48153.622066420015,1.0259392094268416e6
2.567870796437201e6,0.0,1.6065362171406383e6,941432.1649159099,355747.63780627016
1.4366818268348011e6,0.0,1.0173494159008935e6,1.7392470650461325e6,0.0
1.816618312871396e6,0.0,859866.3191161216,1.8719388890893322e6,0.0
1.474389522394286e6,0.0,706044.6464101218,1.9370705773741554e6,0.0
1.8552866504258777e6,0.0,560430.5344255135,2.157798914859894e6,0.0
1.7417941527245778e6,0.0,496147.8706061894,2.3097372461197255e6,0.0
1.3990904574622524e6,30808.655209081277,418532.356687682,2.0508442637616643e6,0.0
2064.940409293402,104.93924915237504,0.0,3148.7480541596283,0.0
1.464171782829357e6,556816.5811369771,346814.5534827183,1.570152460586786e6,0.0
1.3167721415099683e8,6.0192421667510465e7,2.5013290558426734e7,1.9395201449544445e7,4.986200889227148e7
1.3167721415099683e8,6.0192421667510465e7,3.41782541907386e7,5220.933569552787,6.0468629016901284e7
1.3167721415099683e8,6.0192421667510465e7,4.573692522861879e7,0.0,4.7795546191643395e7
1.3167721415099683e8,6.0192421667510465e7,5.518373479771962e7,0.0,3.13682411696617e7
1.3167721415099683e8,6.0192421667510465e7,6.2689448323930964e7,0.0,1.3995736871966e7
1.13407000687546e8,5.184072316114338e7,5.829543064219271e7,0.0,1.278949603709573e6
9.513678722409518e7,4.3489024654776305e7,5.3166310733643845e7,0.0,0.0
9.513678722409518e7,4.3489024654776305e7,5.6130105681760415e7,0.0,0.0
9.513678722409518e7,4.3489024654776305e7,5.629480060465952e7,0.0,0.0
9.513678722409518e7,4.3489024654776305e7,5.6470956996700875e7,0.0,0.0
9.513678722409518e7,4.3489024654776305e7,5.5472901130263455e7,0.0,0.0
1.3167721415099683e8,6.0192421667510465e7,7.157346170370919e7,0.0,8.84755189184595e6
1.3167721415099683e8,6.0192421667510465e7,6.60907055183023e7,0.0,2.7109181520856358e7
1.3167721415099683e8,6.0192421667510465e7,6.120673832334528e7,0.0,3.7024639041741125e7
1.3167721415099683e8,6.0192421667510465e7,5.2830768012337595e7,2.686939762197642e6,4.567650680978943e7
1.3167721415099683e8,6.0192421667510465e7,4.234241653955215e7,4.745375873511167e7,1.3840342013518272e7
1.3167721415099683e8,6.0192421667510465e7,3.4379901779301755e7,2.624785895677704e7,4.2919950399759576e7
1.3167721415099683e8,6.0192421667510465e7,3.0073507334452663e7,3.645512319306904e7,3.3671550243326426e7
1.3167721415099683e8,6.0192421667510465e7,2.8318088591064572e7,4.70008880257928e7,2.1168321158385284e7
1.3167721415099683e8,6.0192421667510465e7,2.9329064957865145e7,5.781119723524782e7,6.67031973129962e6
1.13407000687546e8,5.184072316114338e7,2.905222750693957e7,5.261302847275677e7,349785.34136797226
9.513678722409518e7,4.3489024654776305e7,2.855599232834449e7,6.3074040748655215e7,0.0
9.513678722409518e7,4.3489024654776305e7,3.3287403109573077e7,6.097187395667893e7,0.0
1.13407000687546e8,5.184072316114338e7,4.350688717661276e7,5.6188336234563336e7,676315.0205799168
1.3167721415099683e8,6.0192421667510465e7,5.5062314226770304e7,1.5340396666906245e7,4.7759773038792655e7
1.3167721415099683e8,6.0192421667510465e7,6.082480258057166e7,6425.764393295738,5.5386427554056995e7
1.3167721415099683e8,6.0192421667510465e7,6.096786249755511e7,0.0,5.0339400640236385e7
1.3167721415099683e8,6.0192421667510465e7,5.986462214588229e7,0.0,4.138631698678224e7
1.3167721415099686e8,6.019242166751048e7,6.889629934171063e7,0.0,1.9943934624376535e7
5.668125534853265e6,1.9464551178021424e6,3.996115821326679e6,0.0,120879.08230419886
1.7835182236970856e6,203893.7196266617,1.803373551737135e6,0.0,0.0
1.4462401778430836e6,0.0,2.337629322627803e6,0.0,0.0
1.173358230998084e6,0.0,2.292966083844836e6,0.0,0.0
1.173358230998084e6,0.0,2.49505978540135e6,0.0,0.0
1.173358230998084e6,0.0,2.5646939885158907e6,0.0,0.0
1.173358230998084e6,0.0,2.540202497961051e6,0.0,0.0
1.444650227736909e6,0.0,2.9648806960391835e6,0.0,0.0
