generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),24749.554022344666,0.0,2.7829383156384726e9,0.0,1.2807894206563365e9,0.0,1.1365799563588999e8,4.692506006145038e9,0.0,1.3941445254304016e8,0.0,9.14049939551042e9,1.0557822359798218e6,2.3806492370599955e6,9.14393582698346e9,6.226367874980305e9,2.9175679520031557e9,2.7829383156384726e9,1.3462963636468315e8
NG Combustion Turbine (F-Frame),8188.3532589710185,0.0,8.283431113807666e8,0.0,3.205740300887154e8,0.0,6.062839155133294e6,1.3582157480214444e8,0.0,7.444624270147957e6,0.0,1.3704248160573213e9,2.6963217594886473e6,2.3383931556938193e6,1.3754595309725037e9,4.6990306831614107e8,9.055564626563625e8,8.283431113807666e8,7.72133512755959e7
Land-Based Wind - Class 1 - Technology 1,79198.09375260018,0.0,6.596356100126312e9,0.0,2.5694274990821457e9,0.0,2.068352237181503e7,0.0,0.0,0.0,0.0,9.491305682302914e9,0.0,0.0,9.491305682302914e9,2.590111021453961e9,6.901194660848953e9,6.596356100126312e9,3.04838560722641e8
Utility PV - Class 1,68234.30987168133,0.0,5.058493519484791e9,0.0,1.6216295505288043e9,0.0,1.3914865481904503e7,0.0,0.0,0.0,0.0,6.685622484696281e9,0.0,0.0,6.685622484696281e9,1.6355444160107088e9,5.050078068685574e9,5.058493519484791e9,-8.415450799217224e6
Utility-Scale Battery Storage - 4Hr,50674.644446826016,202698.57778730406,1.3307023740036585e9,0.0,6.10224068428679e8,0.0,0.0,0.0,0.0,0.0,1.2227572137585127e9,3.3431125323329654e9,7.703938643579666e6,7.028908354871086e6,3.357845379331416e9,1.8329812821871917e9,1.5248640971442244e9,1.3307023740036585e9,1.9416172314056587e8
