generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),33884.75984183081,0.0,3.8101372006502647e9,0.0,1.7535363218147447e9,0.0,4.6328127463999504e8,4.781780093032583e9,0.0,1.8315715756336772e8,0.0,1.0522733261270111e10,1.0167573341949304e6,2.762688905760468e6,1.0526512707510065e10,7.181754847050691e9,3.3447578604593735e9,3.8101372006502647e9,-4.6537934019089127e8
NG Combustion Turbine (F-Frame),10101.832261644524,0.0,1.0219128195390977e9,0.0,3.954867330433831e8,0.0,2.321863272846279e7,1.3003772577664152e8,0.0,2.4276732064855337e7,0.0,1.4096950191625102e9,832666.8851312592,7.981988271038611e6,1.41850967431868e9,5.730198236133428e8,8.454898507053373e8,1.0219128195390977e9,-1.7642296883376038e8
Land-Based Wind - Class 1 - Technology 1,54187.70836738427,0.0,4.513257879130778e9,0.0,1.758014383860466e9,0.0,1.8116710395983752e7,0.0,0.0,0.0,0.0,6.1174586047623415e9,0.0,0.0,6.1174586047623415e9,1.7761310942564497e9,4.341327510505892e9,4.513257879130778e9,-1.719303686248865e8
Utility PV - Class 1,22186.502367391688,0.0,1.644777805425753e9,0.0,5.2727561734703463e8,0.0,5.216664970494632e6,0.0,0.0,0.0,0.0,2.265781661752083e9,0.0,0.0,2.265781661752083e9,5.3249228231752926e8,1.7332893794345534e9,1.644777805425753e9,8.851157400880027e7
Utility-Scale Battery Storage - 10Hr,10061.408181614566,100614.08181614567,5.699862167622321e8,0.0,2.6865793458073014e8,0.0,0.0,0.0,0.0,0.0,3.5777745472651976e8,1.1628375329597836e9,1.801953423395147e7,2.9391288263979875e7,1.210248355457715e9,6.264353893072499e8,5.83812966150465e8,5.699862167622321e8,1.3826749388232946e7
