generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),33852.765345110834,0.0,3.8065396121550856e9,0.0,1.7518806066094856e9,0.0,4.6446601936912507e8,4.79400849308075e9,0.0,1.2527003614773935e8,0.0,1.200521610195126e10,698855.1311172658,722460.8653372058,1.2006637417947714e10,7.135625155207101e9,4.871012262740613e9,3.8065396121550856e9,1.0644726505855274e9
NG Combustion Turbine (F-Frame),10804.577669163382,0.0,1.0930033427447205e9,0.0,4.229992157477464e8,0.0,2.560015609760239e7,1.4337562927977014e8,0.0,1.1251060797110224e7,0.0,2.0207807738316731e9,1.2286055736328273e6,919262.7978770152,2.022928642203183e9,6.032260619222292e8,1.4197025802809536e9,1.0930033427447205e9,3.266992375362332e8
Land-Based Wind - Class 1 - Technology 1,54948.39388115297,0.0,4.576614865281233e9,0.0,1.7826933399390843e9,0.0,1.8312400449207976e7,0.0,0.0,0.0,0.0,6.521844231327377e9,0.0,0.0,6.521844231327377e9,1.8010057403882923e9,4.720838490939085e9,4.576614865281233e9,1.4422362565785217e8
Utility PV - Class 1,21498.363833506442,0.0,1.5937632304895897e9,0.0,5.109215898276767e8,0.0,5.017612377760911e6,0.0,0.0,0.0,0.0,2.2367614530378914e9,0.0,0.0,2.2367614530378914e9,5.159392022054376e8,1.7208222508324537e9,1.5937632304895897e9,1.2705902034286404e8
Utility-Scale Battery Storage - 6Hr,13085.191242727506,78511.14745636504,4.761709623065359e8,0.0,2.215140662703562e8,0.0,0.0,0.0,0.0,0.0,4.7910017435504097e8,1.3373381204520323e9,1.0597295641672121e7,9.595468119171351e6,1.3575308842128758e9,7.006142406253972e8,6.569166435874786e8,4.761709623065359e8,1.8074568128094274e8
