Zone,1,2,3
t53,0.10198489006280309,0.10000000000000021,0.1
t54,0.10198489006280033,0.1,0.1
t55,0.10198489006280033,0.09999999999999956,0.1
t56,0.10198489006280309,0.1,0.1
t57,0.10198489006280309,0.10000000000000016,0.1
t58,0.10164260423180844,0.09999999999999956,0.1
t59,0.10123820225757693,0.09999999999999956,0.1
t60,0.0980537410379322,0.09685448659830696,0.10000000000000078
t61,0.09805374103793145,0.09685448659830623,0.1
t62,0.09805374103793203,0.09685448659830681,0.10000000000000062
t63,0.10123820225757693,0.09999999999999956,0.1
t64,0.10123820225757738,0.1,0.1
t65,0.10198489006280309,0.1,0.1
t66,0.10198489006280367,0.09999999999999956,0.1
t67,0.10198489006280367,0.1,0.1
t68,0.10198489006280367,0.09999999999999956,0.1
t69,0.10198489006280367,0.1,0.1
t70,0.10198489006280367,0.09999999999999956,0.1
t71,0.10198489006280367,0.09999999999999956,0.1
t72,0.10198489006280309,0.09999999999999956,0.1
t73,0.10198489006280309,0.1,0.1
t74,0.10198489006280309,0.09999999999999956,0.1
t75,0.10198489006280367,0.1,0.1
t76,0.10198489006280367,0.1,0.0999999999999976
t77,0.10198489006280309,0.1,0.1
t78,0.10198489006280372,0.09999999999999956,0.10000000000000062
t79,0.10198489006280309,0.1,0.1
t80,0.10198489006280309,0.09999999999999956,0.1
t81,0.10164260423180888,0.1,0.1
t82,0.10123820225757738,0.1,0.1
t83,0.10123820225757693,0.09999999999999956,0.0999999999999976
t84,0.10123820225757693,0.09999999999999956,0.0999999999999976
t85,0.10123820225757738,0.1,0.0999999999999976
t86,0.10123820225757738,0.1,0.1
t87,0.10123820225757738,0.1,0.1
t88,0.10123820225757751,0.1,0.1
t89,0.10198489006280309,0.10000000000000016,0.1
t90,243.5288392136232,240.55033947957705,0.1
t91,243.5288392136232,240.55033947957705,0.1
t92,231.91301035186027,229.07657897935684,0.1
t93,243.52883921362323,240.55033947957705,0.1
t94,243.5288392136232,240.55033947957705,0.1
t95,243.5288392136232,240.55033947957705,0.1
t96,243.5288392136232,240.55033947957705,0.1
t97,231.91301035186027,229.07657897935684,0.1
t98,231.91301035186027,229.07657897935684,0.1
t99,237.60826853439363,240.55033947957705,0.1
t100,237.60826853439363,240.55033947957705,0.1
t101,231.91301035186027,229.07657897935684,0.10000000000000205
t102,243.5288392136232,240.55033947957705,0.10000000000000205
t103,243.5288392136232,240.55033947957705,0.1
t104,243.5288392136232,240.55033947957705,0.1
t105,243.5288392136232,240.55033947957705,0.10000000000000205
t106,209.53029026262624,207.1970740410012,0.10000000000000205
t107,204.6629329843647,207.1970740410012,200.67966230912413
t108,209.53029026262624,207.1970740410012,205.4522882101416
t109,209.7625928894112,207.1970740410012,213.92614975115117
t110,209.7625928894112,207.1970740410012,213.92614975115117
t111,234.14168236898468,231.2779930379096,238.78913735520658
t112,243.5288392136232,240.55033947957705,238.78913735520655
t113,243.5288392136232,240.55033947957705,238.78913735520655
t114,243.52883921362326,240.55033947957705,238.78913735520658
t115,243.5288392136232,240.55033947957702,238.78913735520652
t116,243.5288392136232,240.55033947957705,238.78913735520652
t117,243.5288392136232,240.55033947957705,238.78913735520652
t118,243.5288392136232,240.55033947957705,238.78913735520652
t119,231.91301035186027,229.07657897935684,1.0254037496464785
t120,231.91301035186027,229.07657897935684,0.1
t121,199.69865271403006,197.25622172343859,0.1
t122,199.6986527140301,197.25622172343859,0.1
t123,199.6986527140301,197.25622172343859,0.1
t124,199.6986527140301,197.25622172343859,0.1
t125,199.69865271403006,197.25622172343859,0.1
t126,199.69865271403006,197.25622172343859,0.1
t127,199.69865271403006,197.25622172343859,0.1
t128,231.91301035186027,197.25622172343856,0.1
t129,231.91301035186027,229.0765789793568,0.1
t130,231.91301035186027,229.07657897935684,0.1
t131,231.91301035186027,229.07657897935684,0.1
t132,231.91301035186027,229.07657897935684,0.1
t133,231.91301035186027,229.07657897935684,0.1
t134,231.91301035186027,229.07657897935684,0.1
t135,231.91301035186027,229.07657897935684,0.1
t136,231.91301035186027,229.07657897935684,0.1
t137,337.44724597339234,333.32006934974527,0.1
t138,231.91301035186027,2.038857617789851,0.1
t139,231.91301035186027,0.10000000000000021,0.1
t140,231.91301035186027,0.10000000000000021,0.10000000000000205
t141,231.91301035186027,0.1,0.1
t142,5.0486279701585115,0.1,0.10000000000000013
t143,1.938973556170833,0.1,0.1
t144,0.10198489006280383,0.1,0.1
t145,0.10198489006280367,0.1,0.1
t146,0.10198489006280309,0.1,0.1
t147,0.10198489006280309,0.1,0.1
t148,0.10198489006280367,0.1,0.0999999999999976
t149,0.10198489006280309,0.1,0.1
t150,0.10198489006280367,0.09999999999999956,0.1
t151,0.10198489006280054,0.09999999999999956,0.0999999999999976
t152,0.10198489006280309,0.09999999999999956,0.1
t153,0.10164260423180738,0.09999999999999956,0.1
t154,0.10123820225757693,0.09999999999999956,0.1
t155,0.10123820225757693,0.09999999999999956,0.10000000000000205
t156,0.10123820225757693,0.09999999999999956,0.10000000000000205
t157,0.09805374103793145,0.09685448659830623,0.1
t158,-0.0,-0.0,-0.0
t159,0.09805374103793145,0.09685448659830623,0.1
t160,0.10123820225757693,0.09999999999999956,0.09999999999999826
t161,0.10198489006280309,0.10000000000000021,0.1
t162,0.10198489006280367,0.1,0.1
t163,0.10198489006280309,0.09999999999999956,0.1
t164,0.10198489006280367,0.09999999999999956,0.1
t165,0.10198489006280367,0.1,0.1
t166,0.10198489006280367,0.1,0.1
t167,0.10198489006280309,0.1,0.1
t168,0.10198489006280367,0.1,0.1
t169,0.10198489006280369,0.10000000000000002,0.10000000000000002
t170,0.1019848900628031,0.10000000000000002,0.10000000000000002
t171,0.10198489006280186,0.10000000000000002,0.10000000000000002
t172,0.10198489006280186,0.10000000000000002,0.10000000000000002
t173,0.10198489006280186,0.10000000000000002,0.10000000000000002
t174,0.10198489006280319,0.10000000000000002,0.10000000000000013
t175,0.1019848900628031,0.10000000000000002,0.10000000000000002
t176,0.1019848900628031,0.10000000000000002,0.10000000000000002
t177,0.10018282954793505,0.09895753511410924,0.09999999999999731
t178,0.09805374103793157,0.09732643355274147,0.09999999999999731
t179,0.09805374103793076,0.09685448659830555,0.0999999999999993
t180,0.09805374103793145,0.09685448659830624,0.09999999999999999
t181,0.09805374103793145,0.09685448659830624,0.09999999999999999
t182,-0.0,-0.0,-0.0
t183,0.09805374103793145,0.09685448659830624,0.09999999999999999
t184,0.09805374103793145,0.09685448659830624,0.10000000000000002
t185,0.1012382022575773,0.09999999999999991,0.10000000000000002
t186,0.10198489006280151,0.10000000000000002,0.10000000000000002
t187,0.10198489006280186,0.10000000000000002,0.10000000000000002
t188,0.10198489006280369,0.09999999999999991,0.10000000000000002
t189,0.10198489006280186,0.10000000000000002,0.10000000000000002
t190,0.10198489006280186,0.10000000000000002,0.10000000000000002
t191,0.1019848900628031,0.09999999999999991,0.10000000000000002
t192,0.10198489006280186,0.09999999999999991,0.10000000000000002
t193,0.10198489006280186,0.09999999999999991,0.10000000000000002
t194,0.10198489006280292,0.10073755537788569,0.10000000000000002
t195,0.10198489006280292,0.10073755537788569,0.10000000000000002
t196,0.10198489006280369,0.09999999999999991,0.10000000000000002
t197,0.1019848900628031,0.09999999999999991,0.10000000000000002
t198,0.10198489006280369,0.09999999999999991,0.10000000000000002
t199,0.10198489006280369,0.10000000000000002,0.10000000000000002
t200,0.10198489006280151,0.10000000000000002,0.10000000000000002
t201,0.10164260423181204,0.09999999999999991,0.10000000000000002
t202,0.09977842757370085,0.0985580792118745,0.10000000000000138
t203,0.09805374103793076,0.09685448659830555,0.10000000000000002
t204,0.09805374103793112,0.0968544865983059,0.10000000000000138
t205,0.09805374103793145,0.09685448659830624,0.10000000000000002
t206,0.09805374103793145,0.09685448659830624,0.09999999999999999
t207,0.09805374103793145,0.09685448659830624,0.09999999999999999
t208,0.09805374103793145,0.09685448659830624,0.09999999999999999
t209,0.1012382022575773,0.09999999999999991,0.10000000000000002
t210,222.2540103518603,0.10000000000000003,0.10000000000000002
t211,225.94537555874754,0.09999999999999991,0.10000000000000002
t212,225.94537555874754,0.09999999999999991,0.10000000000001513
t213,225.94537555874754,0.09999999999999991,221.54789343755593
t214,225.94537555874754,0.09999999999999991,221.54789343755593
t215,225.94537555874754,0.09999999999999991,221.54789343755593
t216,225.94537555874754,0.10000000000000002,221.54789343755593
t217,225.94537555874754,0.09999999999999991,221.54789343755593
t218,194.6476466251395,0.09999999999999991,190.85929935824217
t219,194.6476466251395,192.26699238485406,1.025403749646476
t220,234.01379394023598,231.15166875923143,0.10000000000001513
t221,234.01379394023598,231.15166875923143,0.10000000000000002
t222,234.01379394023598,231.15166875923143,0.10000000000000002
t223,234.01379394023598,231.15166875923137,0.10000000000001513
t224,234.01379394023598,231.15166875923137,0.10000000000001513
t225,234.01379394023598,231.15166875923143,229.4592795031975
t226,201.70905857001625,199.24203914330067,197.78327794029317
t227,201.7090585700162,199.24203914330067,197.78327794029315
t228,201.70905857001625,199.24203914330067,197.78327794029317
t229,201.7090585700162,199.24203914330067,197.78327794029315
t230,201.47675594323127,199.01257771312444,197.55549652420115
t231,201.7090585700162,199.24203914330067,197.78327794029315
t232,201.70905857001625,199.24203914330067,197.78327794029317
t233,201.7090585700162,199.24203914330067,1.0254037496464776
t234,236.0794709721707,233.19208135632502,0.10000000000000002
t235,236.0794709721707,233.19208135632502,0.10000000000000002
t236,236.0794709721707,233.19208135632502,0.10000000000000002
t237,236.0794709721707,233.19208135632502,0.10000000000000002
t238,236.0794709721707,233.19208135632502,0.10000000000000138
t239,222.2540103518603,219.53571418266193,217.92837175683042
t240,222.2540103518603,225.0059645255933,217.92837175683042
t241,203.45744760984576,200.9690443654807,186.17859933832852
t242,203.45744760984576,200.9690443654807,199.4976388017432
t243,222.2540103518603,219.53571418266193,217.92837175683042
t244,230.34000619945937,233.19208135632502,225.85699318557312
t245,236.0794709721707,233.19208135632502,231.4847531107708
t246,236.0794709721707,233.19208135632502,231.4847531107708
t247,236.0794709721707,233.19208135632502,231.48475311077084
t248,236.0794709721707,233.19208135632496,231.48475311077084
t249,236.0794709721707,233.19208135632502,231.48475311077084
t250,222.2540103518603,219.53571418266193,226.66550811751566
t251,203.45744760984576,200.9690443654807,207.49585426948636
t252,203.45744760984576,200.9690443654807,207.49585426948636
t253,203.45744760984576,200.9690443654807,207.49585426948636
t254,203.45744760984576,200.9690443654807,207.49585426948636
t255,203.45744760984576,200.9690443654807,207.49585426948636
t256,203.45744760984576,200.9690443654807,199.4976388017432
t257,222.2540103518603,219.53571418266193,217.92837175683042
t258,236.0794709721707,233.19208135632502,231.4847531107708
t259,236.0794709721707,233.19208135632502,231.4847531107708
t260,236.0794709721707,233.19208135632496,231.4847531107708
t261,222.2540103518603,219.53571418266193,217.92837175683042
t262,222.2540103518603,219.53571418266193,217.92837175683042
t263,203.45744760984576,200.9690443654807,199.4976388017432
t264,222.2540103518603,219.53571418266193,217.92837175683042
t265,222.2540103518603,219.53571418266193,217.92837175683042
t266,222.2540103518603,219.53571418266193,217.92837175683042
t267,222.2540103518603,219.53571418266193,217.92837175683042
t268,222.2540103518603,219.53571418266193,217.92837175683042
t269,222.2540103518603,219.53571418266193,217.92837175683042
t270,236.0794709721707,233.19208135632502,231.4847531107708
t271,236.07947097217075,233.19208135632502,231.48475311077084
t272,236.0794709721707,233.19208135632502,231.4847531107708
t273,226.97946035753017,224.2033691787938,231.48475311077084
t274,200.4219803798699,197.97070267006728,204.40013635210306
t275,200.18967775308494,197.74124123989105,204.1632227735634
t276,200.4219803798699,197.97070267006728,204.40013635210306
t277,200.4219803798699,197.97070267006728,204.40013635210306
t278,200.4219803798699,197.97070267006728,204.40013635210306
t279,222.2540103518603,219.53571418266193,226.66550811751566
t280,232.49314390461888,229.64961716042072,231.48475311077084
t281,232.49314390461888,229.64961716042072,231.48475311077084
t282,232.49314390461888,229.64961716042072,227.96822525518027
t283,232.49314390461888,229.64961716042072,2.5919272170480374
t284,232.49314390461888,229.64961716042072,1.025403749646478
t285,222.2540103518603,219.53571418266193,0.10000000000000138
t286,222.2540103518603,219.53571418266193,0.10000000000000138
t287,222.2540103518603,219.53571418266193,0.10000000000000002
t288,222.2540103518603,219.53571418266193,0.10000000000000002
t289,5.174441784491775,5.111155343638555,0.10000000000000002
t290,1.9389735561708352,1.9152587787341007,0.10000000000000002
t291,0.1019848900628031,0.1007375553778859,0.10000000000000002
t292,0.1019848900628031,0.1007375553778859,0.10000000000000002
t293,0.10198489006280315,0.1007375553778859,0.10000000000000002
t294,0.1019848900628031,0.10073755537788584,0.10000000000000002
t295,0.1019848900628031,0.1007375553778859,0.10000000000000002
t296,0.1019848900628031,0.1007375553778859,0.10000000000000002
t297,0.1019848900628031,0.10073755537788616,0.10000000000000002
t298,0.10164260423181189,0.10039945590223501,0.10000000000000002
t299,0.1012382022575773,0.09999999999999991,0.10000000000000013
t300,0.1012382022575773,0.09999999999999991,0.10000000000000013
t301,0.1012382022575773,0.09999999999999991,0.10000000000000002
t302,0.1012382022575773,0.09999999999999991,0.10000000000000002
t303,0.1012382022575773,0.09999999999999991,0.10000000000000002
t304,0.10123820225757764,0.10000000000000026,0.10000000000000002
t305,0.1012382022575774,0.10000000000000002,0.10000000000000013
t306,0.10198489006280151,0.10000000000000003,0.10000000000000002
t307,0.10198489006280315,0.09999999999999991,0.10000000000000002
t308,0.1019848900628031,0.10000000000000002,0.10000000000000002
t309,0.10198489006280369,0.09999999999999991,0.10000000000000002
t310,0.10198489006280324,0.09999999999999991,0.10000000000000014
t311,0.10198489006280186,0.09999999999999991,0.10000000000000002
t312,0.10198489006280186,0.10000000000000002,0.10000000000000002
t313,0.10198489006280186,0.10000000000000002,0.10000000000000138
t314,0.1019848900628031,0.09999999999999991,0.10000000000000002
t315,0.10198489006280369,0.09999999999999991,0.10000000000000002
t316,0.10198489006280369,0.10000000000000002,0.10000000000000138
t317,0.10198489006280369,0.09999999999999991,0.10000000000000138
t318,0.10198489006280369,0.09999999999999991,0.10000000000000002
t319,0.1019848900628031,0.09999999999999991,0.10000000000000002
t320,0.10164260423181343,0.10000000000000003,0.09999999999999731
t321,0.05483004888300387,0.05415944540727954,0.05415944540727919
t322,-0.0,-0.0,-0.0
t323,-0.0,-0.0,-0.0
t324,-0.0,-0.0,-0.0
t325,-0.0,-0.0,-0.0
t326,-0.0,-0.0,-0.0
t327,-0.0,-0.0,-0.0
t328,-0.0,-0.0,-0.0
t329,0.1012382022575773,0.09999999999999991,0.10000000000000002
t330,0.1019848900628031,0.10000000000000003,0.10000000000000002
t331,0.10198489006280186,0.09999999999999991,0.10000000000000002
t332,0.10198489006280186,0.10000000000000002,0.10000000000000002
t333,0.1019848900628031,0.09999999999999991,0.10000000000000002
t334,0.10198489006280186,0.10000000000000002,0.10000000000000002
t335,0.10198489006280369,0.09999999999999991,0.10000000000000002
t336,0.10198489006280369,0.09999999999999991,0.10000000000000138
t337,0.10198489006280309,0.1,0.1
t338,0.10198489006280309,0.1,0.1
t339,0.10198489006280309,0.1,0.1
t340,0.10198489006280367,0.1,0.10000000000001513
t341,0.10198489006280309,0.09999999999999956,0.1
t342,0.10198489006280367,0.09999999999999956,0.10000000000000205
t343,0.10198489006280372,0.09999999999999956,0.10000000000000062
t344,0.10164260423184243,0.09999999999999956,0.10000000000000205
t345,0.05483004888300286,0.05415944540727854,0.05415944540727638
t346,-0.0,-0.0,-0.0
t347,-0.0,-0.0,-0.0
t348,-0.0,-0.0,-0.0
t349,-0.0,-0.0,-0.0
t350,-0.0,-0.0,-0.0
t351,-0.0,-0.0,-0.0
t352,-0.0,-0.0,-0.0
t353,0.10123820225757758,0.10000000000000021,0.1
t354,0.10198489006280309,0.10000000000000016,0.1
t355,0.10198489006280309,0.09999999999999956,0.1
t356,0.10198489006280309,0.1,0.1
t357,0.101984890062804,0.09999999999999956,0.1
t358,0.101984890062804,0.09999999999999956,0.1
t359,0.10198489006280359,0.09999999999999956,0.1000000000000005
t360,0.10198489006280033,0.09999999999999956,0.1
t361,0.10198489006280033,0.09999999999999956,0.1
t362,0.10198489006280054,0.09999999999999956,0.09999999999999751
t363,0.10198489006280309,0.09999999999999956,0.1
t364,0.10198489006280054,0.09999999999999956,0.09999999999999751
t365,0.10198489006280383,0.10073755537788653,0.1
t366,0.10198489006280309,0.10073755537788583,0.1
t367,0.10198489006280309,0.10073755537788583,0.1
t368,0.10164260423180844,0.10000000000000016,0.0999999999999976
t369,0.05483004888300286,0.05415944540727854,0.054159445407279294
t370,-0.0,-0.0,-0.0
t371,-0.0,-0.0,-0.0
t372,-0.0,-0.0,-0.0
t373,-0.0,-0.0,-0.0
t374,-0.0,-0.0,-0.0
t375,-0.0,-0.0,-0.0
t376,-0.0,-0.0,-0.0
t377,0.10123820225757738,0.1,0.1
t378,0.10198489006280344,0.10073755537788617,0.10000000000000035
t379,0.10198489006280297,0.10073755537788572,0.1
t380,0.10198489006280297,0.10073755537788572,0.1
t381,0.10198489006280297,0.10073755537788572,0.1
t382,0.101984890062804,0.10073755537788572,0.1
t383,0.101984890062804,0.10073755537788572,0.1
t384,0.10198489006280309,0.10073755537788583,0.1
t385,0.10198489006280297,0.10073755537788572,0.0999999999999999
t386,0.10198489006280297,0.10073755537788572,0.1
t387,0.10198489006280297,0.10073755537788572,0.1
t388,0.10198489006280625,0.10073755537788899,0.1
t389,0.10198489006280297,0.10073755537788572,0.1
t390,0.10198489006280297,0.10073755537788572,0.1
t391,0.1019848900628037,0.1007375553778868,0.10000000000000062
t392,0.1019848900628037,0.10073755537788642,0.10000000000000062
t393,0.05523445085723909,0.05455890130951527,0.054159445407279294
t394,-0.0,-0.0,-0.0
t395,-0.0,-0.0,-0.0
t396,-0.0,-0.0,-0.0
t397,-0.0,-0.0,-0.0
t398,-0.0,-0.0,-0.0
t399,-0.0,-0.0,-0.0
t400,-0.0,-0.0,-0.0
t401,0.10123820225757738,0.1,0.1
t402,0.10198489006280362,0.10073755537788635,0.1
t403,0.10198489006280367,0.10073755537788615,0.1
t404,0.10198489006280367,0.10073755537788572,0.1
t405,0.10198489006280297,0.10073755537788572,0.1
t406,0.10198489006280309,0.10073755537788572,0.1
t407,0.10198489006280297,0.10073755537788572,0.0999999999999999
t408,0.10198489006280054,0.10073755537788572,0.09999999999999751
t409,0.10198489006280309,0.10073755537788572,0.1
t410,0.10198489006280362,0.10073755537788635,0.1
t411,0.10198489006280297,0.10073755537788572,0.0999999999999999
t412,0.10198489006280362,0.10073755537788635,0.1
t413,0.10198489006280309,0.10073755537788572,0.1
t414,0.10198489006280297,0.10073755537788572,0.1
t415,0.10198489006280359,0.10073755537788572,0.1000000000000005
t416,0.10198489006280309,0.10073755537788583,0.1
t417,0.055234450857236925,0.05455890130951312,0.054159445407279294
t418,-0.0,-0.0,-0.0
t419,-0.0,-0.0,-0.0
t420,-0.0,-0.0,-0.0
t421,-0.0,-0.0,-0.0
t422,-0.0,-0.0,-0.0
t423,-0.0,-0.0,-0.0
t424,-0.0,-0.0,-0.0
t425,0.10123820225757758,0.10000000000000021,0.1000000000000005
t426,0.10198489006280309,0.10000000000000016,0.1
t427,0.10198489006280033,0.10000000000000021,0.1
t428,0.10198489006280033,0.09999999999999956,0.1
t429,0.10198489006280309,0.1,0.1
t430,0.10198489006280033,0.09999999999999956,0.1
t431,0.10198489006280033,0.1,0.1
t432,0.10198489006280033,0.1,0.1
t433,0.10198489006280033,0.1,0.1
t434,0.10198489006280033,0.09999999999999956,0.1
t435,0.10198489006280033,0.1,0.1
t436,0.10198489006280033,0.1,0.1000000000000005
t437,0.10198489006280033,0.09999999999999956,0.1
t438,0.10198489006280309,0.1,0.1
t439,0.10198489006280309,0.09999999999999956,0.1
t440,0.10164260423180865,0.10000000000000016,0.1000000000000005
t441,0.10123820225757693,0.09999999999999956,0.10000000000000205
t442,0.09977842757370159,0.09855807921187523,0.10000000000000205
t443,0.09805374103793119,0.09685448659830598,0.10000000000000098
t444,0.09805374103793145,0.09685448659830623,0.1
t445,0.09805374103793203,0.09685448659830681,0.10000000000000062
t446,0.09805374103793205,0.09685448659830682,0.10000000000000062
t447,0.09805374103793205,0.09685448659830682,0.10000000000000062
t448,0.09805374103793053,0.09685448659830533,0.0999999999999976
t449,0.10123820225757693,0.09999999999999956,0.0999999999999976
t450,0.10198489006280309,0.1,0.1
t451,0.10198489006280309,0.10000000000000021,0.1
t452,0.10198489006280309,0.09999999999999956,0.1
t453,0.10198489006280033,0.09999999999999956,0.1
t454,0.10198489006280309,0.10000000000000021,0.1
t455,0.10198489006280517,0.09999999999999956,0.10000000000000205
t456,0.10198489006280309,0.09999999999999956,0.1
t457,0.10198489006280033,0.1,0.0999999999999976
t458,0.10198489006280033,0.1,0.0999999999999976
t459,0.10198489006280033,0.1,0.0999999999999976
t460,0.10198489006280309,0.1,0.1
t461,0.10198489006280383,0.09999999999999956,0.1
t462,0.10198489006280367,0.1,0.10000000000000205
t463,0.1016426042318108,0.09999999999999956,0.10000000000000205
t464,0.10123820225757738,0.1,0.10000000000000205
t465,0.10123820225757693,0.09999999999999956,0.10000000000000205
t466,0.10123820225757738,0.1,0.10000000000000205
t467,0.10123820225757753,0.10000000000000016,0.10000000000000205
t468,0.10123820225757693,0.09999999999999956,0.10000000000000205
t469,0.10123820225757753,0.10000000000000016,0.10000000000000205
t470,0.0980537410379317,0.09685448659830648,0.10000000000000026
t471,0.10123820225757753,0.10000000000000016,0.10324766927394867
t472,0.10123820225757738,0.1,0.10324766927394852
t473,23.696506373700878,23.406684280515524,23.23531099470558
t474,233.1938499809768,230.34175319280024,228.65529377672934
t475,233.1938499809768,230.3417531928002,228.65529377672934
t476,233.1938499809768,230.34175319280024,228.65529377672934
t477,233.1938499809768,230.34175319280024,228.65529377672934
t478,233.1938499809768,230.34175319280024,228.65529377672934
t479,233.1938499809768,230.34175319280024,228.65529377672934
t480,233.1938499809768,230.34175319280024,228.65529377672934
t481,233.1938499809768,230.34175319280024,228.65529377672934
t482,201.01505800289922,198.55652660787328,197.1027844214105
t483,201.01505800289922,198.55652660787328,197.1027844214105
t484,201.01505800289922,198.55652660787328,197.1027844214105
t485,233.1938499809768,230.34175319280024,228.65529377672934
t486,233.1938499809768,230.34175319280024,228.65529377672934
t487,233.1938499809768,230.34175319280024,228.65529377672934
t488,233.1938499809768,230.34175319280024,228.65529377672934
t489,233.1938499809768,230.34175319280024,228.65529377672934
t490,219.08520504458477,216.40566521239947,214.82123960683825
t491,201.01505800289922,198.55652660787328,197.1027844214105
t492,201.01505800289922,198.55652660787328,197.1027844214105
t493,201.01505800289922,198.55652660787328,197.1027844214105
t494,201.01505800289922,198.55652660787328,197.1027844214105
t495,201.01505800289922,198.55652660787328,197.1027844214105
t496,201.01505800289922,198.55652660787328,197.1027844214105
t497,219.08520504458477,216.40566521239947,214.82123960683825
t498,233.1938499809768,230.34175319280024,228.65529377672934
t499,233.1938499809768,230.34175319280024,228.65529377672934
t500,233.1938499809768,230.34175319280024,228.65529377672934
t501,233.1938499809768,230.34175319280024,228.65529377672934
t502,233.1938499809768,216.40566521239947,228.65529377672934
t503,219.08520504458477,216.40566521239947,214.82123960683825
t504,2.0641027988421143,2.0388576177898523,1.0254037496464785
t505,0.1019848900628031,0.10000000000000002,0.10000000000000002
t506,0.10198489006280315,0.10000000000000002,0.10000000000000002
t507,0.10198489006280369,0.10000000000000002,0.10000000000000013
t508,0.10198489006280369,0.10000000000000002,0.10000000000000002
t509,0.1019848900628031,0.10000000000000002,0.10000000000000002
t510,0.10198489006280369,0.10000000000000002,0.10000000000000002
t511,0.10198489006280319,0.10000000000000002,0.10000000000000013
t512,0.1019848900628031,0.10000000000000003,0.10000000000000002
t513,0.10198489006280151,0.09999999999999991,0.10000000000000002
t514,0.10164260423180962,0.10000000000000002,0.10000000000000013
t515,0.1012382022575773,0.09999999999999991,0.09999999999999731
t516,0.1012382022575774,0.10000000000000002,0.09999999999999731
t517,0.1012382022575773,0.09999999999999991,0.10000000000000002
t518,0.1012382022575774,0.10000000000000002,0.09999999999999731
t519,0.1012382022575774,0.10000000000000002,0.10000000000000002
t520,0.1012382022575773,0.09999999999999991,0.10000000000000013
t521,0.1012382022575752,0.09999999999999991,0.10000000000000002
t522,0.1019848900628031,0.10000000000000002,0.10000000000000002
t523,0.1019848900628031,0.10000000000000003,0.10000000000000002
t524,0.10198489006280186,0.09999999999999991,0.10000000000000002
t525,0.1019848900628031,0.09999999999999991,0.10000000000000002
t526,0.10198489006280186,0.10000000000000002,0.10000000000000002
t527,0.1019848900628031,0.10000000000000002,0.10000000000000002
t528,0.10198489006280186,0.10000000000000002,0.09999999999999731
t529,0.10198489006280186,0.10000000000000002,0.10000000000000002
t530,0.10198489006280186,0.09999999999999991,0.10000000000000138
t531,0.10198489006280186,0.10000000000000002,0.10000000000000002
t532,0.1019848900628031,0.09999999999999991,0.10000000000000002
t533,0.10198489006280186,0.10000000000000002,0.10000000000000013
t534,0.10198489006280186,0.09999999999999991,0.10000000000000138
t535,0.10164260423181343,0.10000000000000002,0.10000000000000002
t536,0.1012382022575773,0.09999999999999991,0.09999999999999731
t537,0.09977842757370085,0.0985580792118745,0.09999999999999731
