Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t341,-0.0,-0.0,-0.0,-0.0,12867.730659428002,-0.0,2687.721109414764,1311.0951973832266,340.60423809381876,0.0,17207.151204319813
t342,-0.0,-0.0,-0.0,-0.0,10292.763303461219,-0.0,0.0,1669.9560661499997,1728.58791607721,1384.8635052382356,15076.170790926664
t343,-0.0,-0.0,-0.0,48.978021098030695,2962.9369323785127,-0.0,0.0,2194.6099131499996,5580.501101618564,1583.841644491125,12370.867612736232
t344,-0.0,-0.0,-0.0,3004.548259772297,0.0,2889.5839335238393,0.0,1206.6819362638505,5726.6776010459,1526.8635052382358,14354.355235844123
t345,-0.0,-0.0,-0.0,6650.877485656721,0.0,6577.737702673909,0.0,836.1822396364363,2552.2861288054078,1541.3635052382358,18158.447062010706
t346,-0.0,-0.0,-0.0,9412.224537218106,0.0,9425.467871227818,0.0,26.16489190461646,2230.658429274383,0.0,21094.515729624924
t347,-0.0,-0.0,-0.0,11427.078991354336,0.0,11236.89881912631,0.0,0.0,442.8312197982756,0.0,23106.80903027892
t348,-0.0,-0.0,-0.0,9144.41395511036,0.0,11434.44858978437,0.0,0.0,0.0,1545.8763850946502,22124.738929989377
t349,-0.0,-0.0,-0.0,11165.299913071758,0.0,11282.100885293832,0.0,0.0,7.210067895599082,586.6854463076529,23041.29631256884
t350,-0.0,-0.0,-0.0,11063.96607631721,0.0,11079.52866283938,0.0,0.0,802.672060981862,0.0,22946.166800138453
t351,-0.0,-0.0,-0.0,10425.562904763568,0.0,10920.484355953653,0.0,1006.0213553347919,129.76792095446177,0.0,22481.836537006475
t352,-0.0,-0.0,-0.0,8385.374991438704,0.0,6021.869048333396,0.0,1006.0213553347919,2664.086593423157,831.88092594632,18909.232914476368
t353,-0.0,-0.0,-0.0,5679.761550092318,0.0,6405.300190997804,1437.9651585838312,1006.0213553347919,3046.9811432278443,831.88092594632,18407.91032418291
t354,-0.0,-0.0,-0.0,2097.610420819108,5895.8013578199625,2720.49472304533,3130.1586264184075,1006.0213553347919,2913.3215273751734,831.88092594632,18595.288936759094
t355,-0.0,-0.0,-0.0,-0.0,8051.912734259341,-0.0,5352.833428881894,1006.0213553347919,3206.013200678149,831.88092594632,18448.661645100496
t356,-0.0,-0.0,-0.0,-0.0,7432.7505916925,-0.0,5522.100185704115,1219.8442397043762,3590.09427196157,831.88092594632,18596.670215008882
t357,-0.0,-0.0,-0.0,-0.0,6588.964139774392,-0.0,5527.272852583831,1086.6099131499998,3979.487497920624,831.88092594632,18014.215329375165
t358,-0.0,-0.0,-0.0,-0.0,5311.576954582592,-0.0,5424.272852583831,711.6099131499998,4510.681090516523,831.88092594632,16790.021736779265
t359,-0.0,-0.0,-0.0,-0.0,8357.787436198421,-0.0,0.0,2194.6099131499996,2849.575849708608,1471.464640252585,14873.437839309614
t360,-0.0,-0.0,-0.0,-0.0,9759.542925663827,-0.0,750.3707353037208,1776.4560661499997,2025.698104975906,1024.1781375863752,15336.245969679829
t361,-0.0,-0.0,-0.0,-0.0,9336.344785632897,-0.0,2722.727010476471,1493.9560661499995,2156.297174991371,0.0,15709.32503725074
t362,-0.0,-0.0,-0.0,-0.0,11476.698366564124,-0.0,0.0,1031.3324262109172,1044.6203845257573,1663.76185189264,15216.413029193436
t363,-0.0,-0.0,-0.0,-0.0,10732.320869254378,-0.0,3426.426066824226,906.0285873450125,1397.3091331806304,0.0,16462.084656604246
t364,-0.0,-0.0,-0.0,-0.0,5595.728846314924,-0.0,0.0,783.0487229258833,3959.6051446503575,1814.7270104764712,12153.109724367638
t365,-0.0,-0.0,-0.0,-0.0,1710.2039645207224,-0.0,371.7377577956415,1474.2345899030556,5811.636916465639,1156.4946263404147,10524.307855025472
t366,-0.0,-0.0,-0.0,-0.0,846.1612595664301,-0.0,3031.174804430474,2194.6099131499996,5811.636916465639,0.0,11883.582893612544
t367,-0.0,-0.0,-0.0,-0.0,243.73728222739825,-0.0,1854.646943391008,2194.6099131499996,5811.636916465639,1814.7270104764712,11919.358065710516
t368,-0.0,-0.0,-0.0,3055.2151781495704,5012.450078615498,3242.8297098700327,0.0,1166.848477075214,3039.8296735650542,1524.8635052382356,17042.036622513602
t369,-0.0,-0.0,-0.0,6534.343573388993,0.0,6715.0180517752715,0.0,869.8972794936981,2467.611839201806,1537.3635052382358,18124.234249098005
t370,-0.0,-0.0,-0.0,9265.290473924015,0.0,9099.00850446238,0.0,1121.2367731266934,1051.4745337288255,234.76047083364256,20771.77075607556
t371,-0.0,-0.0,-0.0,11366.278689301607,0.0,11327.302951461354,0.0,0.0,347.462560542354,0.0,23041.044201305314
t372,-0.0,-0.0,-0.0,11619.613281187972,0.0,10099.949040149917,0.0,0.0,0.0,865.0098311909384,22584.572152528828
t373,-0.0,-0.0,-0.0,11709.124836987823,0.0,10042.68163176859,0.0,901.5156681957812,0.0,0.0,22653.322136952193
t374,-0.0,-0.0,-0.0,11592.590924720094,0.0,11658.784770023185,0.0,0.0,0.0,202.74422561511062,23454.11992035839
t375,-0.0,-0.0,-0.0,7464.955238740091,0.0,8763.70677996641,0.0,0.0,2868.6161778246155,831.88092594632,19929.159122477435
t376,-0.0,-0.0,-0.0,8670.798631630676,0.0,9117.424161049146,0.0,0.0,2048.488184183681,831.88092594632,20668.59190280982
t377,-0.0,-0.0,-0.0,5743.939646703532,854.1434239259322,6443.805654770138,1457.9651585838312,1006.0213553347919,2664.086593423157,831.88092594632,19001.842758687704
t378,-0.0,-0.0,-0.0,2077.3436534681987,3851.724272565938,2846.0560179551144,5038.315310209396,1006.0213553347919,3060.238309617158,831.88092594632,18711.57984509692
t379,-0.0,-0.0,-0.0,-0.0,6113.545730481458,-0.0,3536.580683523529,1006.0213553347919,4182.674918703983,1814.7270104764712,16653.549698520234
t380,-0.0,-0.0,-0.0,-0.0,3223.9182618357095,-0.0,5874.203169751493,2194.6099131499996,4754.33418960101,680.9157673624889,16727.9813017007
t381,-0.0,-0.0,-0.0,-0.0,5866.141720263907,-0.0,7212.034704476471,2194.6099131499996,3324.6885615018336,0.0,18597.47489939221
t382,-0.0,-0.0,-0.0,-0.0,7079.272999170637,-0.0,3484.580683523529,805.6099131499992,3653.833068222501,1814.7270104764712,16838.02367454314
t383,-0.0,-0.0,-0.0,-0.0,4622.364897475771,-0.0,6977.03470447647,305.10991314999944,4739.287119069934,0.0,16643.796634172177
t384,-0.0,-0.0,-0.0,-0.0,5113.491465491928,-0.0,576.9719849530619,2194.6099131499996,3634.273856226398,1512.796693308809,13032.143913130196
t385,-0.0,-0.0,-0.0,-0.0,4362.355380318814,-0.0,6011.493550830309,0.0,4610.599042017963,0.0,14984.447973167087
t386,-0.0,-0.0,-0.0,-0.0,3293.626349426393,-0.0,3105.5806835235285,2194.6099131499996,2338.771516401699,1814.7270104764712,12747.31547297809
t387,-0.0,-0.0,-0.0,-0.0,4383.058302439982,-0.0,6711.03470447647,0.0,3897.7123984801487,0.0,14991.805405396603
t388,-0.0,-0.0,-0.0,-0.0,7334.080170003871,-0.0,3678.441317858854,1699.4687762081821,671.9050412169473,1512.796693308809,14896.691998596663
t389,-0.0,-0.0,-0.0,-0.0,5104.735143378953,-0.0,2687.727010476471,2194.6099131499996,3395.6753564547116,0.0,13382.747423460136
t390,-0.0,-0.0,-0.0,-0.0,3529.3127762866166,-0.0,4045.0335915868154,0.0,4803.147936876005,1383.000556444828,13760.494861194264
t391,-0.0,-0.0,-0.0,6.755589116969752,8828.811376492073,-0.0,0.0,2194.6099131499996,2643.063879561783,1586.0443880496261,15259.28514637045
t392,-0.0,-0.0,-0.0,2632.9908583389606,4992.911977387668,2273.496513166497,0.0,2194.6099131499996,2542.5842168302256,1674.7557894200625,16311.349268293414
t393,-0.0,-0.0,-0.0,6216.830884891413,0.0,6047.031962855219,0.0,983.15683411985,2906.2222065766123,1543.3635052382356,17696.60539368133
t394,-0.0,-0.0,-0.0,8633.642891487343,0.0,8107.911349974481,0.0,667.2179705376547,2459.143010450072,229.6820708336426,20097.597293283194
t395,-0.0,-0.0,-0.0,12744.418869163437,0.0,10529.073298387331,0.0,0.0,0.0,215.49451829638255,23488.98668584715
t396,-0.0,-0.0,-0.0,11227.789112403727,0.0,10301.048634398714,0.0,0.0,1200.845099537112,0.0,22729.682846339554
t397,-0.0,-0.0,-0.0,11427.078991354336,0.0,10748.046844277547,0.0,0.0,0.0,863.6018190115375,23038.727654643422
t398,-0.0,-0.0,-0.0,11567.257465531457,0.0,10853.518332001768,0.0,0.0,0.0,783.4874448612912,23204.263242394514
t399,-0.0,-0.0,-0.0,10947.432164049482,0.0,10334.531646374657,0.0,1303.615662814947,0.0,39.37916730759361,22624.95864054668
t400,-0.0,-0.0,-0.0,8648.842967000524,0.0,8683.819155960693,0.0,0.0,2454.991921386509,831.88092594632,20619.534970294048
t401,-0.0,-0.0,-0.0,5703.406112001713,1584.765569057887,6052.05441465161,1488.9651585838312,1006.0213553347919,2664.086593423157,831.88092594632,19331.18012899931
t402,-0.0,-0.0,-0.0,2048.632399721077,4384.382825598707,2598.281729333139,5528.27285258383,1174.6455369508753,2664.086593423157,831.88092594632,19230.182863557104
t403,-0.0,-0.0,-0.0,-0.0,3375.572028361642,-0.0,5523.272852583831,1074.1099131499996,5582.683553627,831.88092594632,16387.519273668793
t404,-0.0,-0.0,-0.0,-0.0,4653.166556325436,-0.0,3621.5806835235285,1307.6099131499989,5009.886289645101,1814.7270104764712,16406.970453120535
t405,-0.0,-0.0,-0.0,-0.0,3094.772128077842,-0.0,7227.03470447647,2194.6099131499996,4778.017222768807,0.0,17294.433968473117
t406,-0.0,-0.0,-0.0,-0.0,5285.84881456193,-0.0,1258.2453140082828,1964.4567713632105,4567.545160526854,1814.7270104764712,14890.823070936749
t407,-0.0,-0.0,-0.0,-0.0,6245.33417124125,-0.0,5260.817767822386,2194.6099131499996,2442.471453676161,529.9506087786576,16673.183914668454
t408,-0.0,-0.0,-0.0,-0.0,7956.012409463251,-0.0,5491.351713132727,600.0058442986688,2962.963363076194,0.0,17010.33332997084
t409,-0.0,-0.0,-0.0,-0.0,7619.213495197357,-0.0,2448.7915492905227,0.0,3053.3628202091413,1814.7270104764712,14936.094875173494
t410,-0.0,-0.0,-0.0,-0.0,10177.264058491875,-0.0,6748.03470447647,1166.388374408193,0.0,0.0,18091.68713737654
t411,-0.0,-0.0,-0.0,-0.0,156.747743455287,-0.0,669.871538435637,2194.6099131499996,5054.6603071533045,1814.7270104764712,9890.616512670698
t412,-0.0,-0.0,-0.0,-0.0,6423.676692917974,-0.0,6715.034704476471,576.2556916586612,2314.7104129601685,0.0,16029.677502013275
t413,-0.0,-0.0,-0.0,-0.0,5013.362617960286,-0.0,2019.3704577693063,0.0,4288.788258827676,1758.79291349012,13080.314248047389
t414,-0.0,-0.0,-0.0,-0.0,6776.010645049109,-0.0,2777.727010476471,2194.6099131499996,2989.6360550922136,0.0,14737.983623767792
t415,-0.0,-0.0,-0.0,13.511178233939503,5279.608238407487,-0.0,0.0,2194.6099131499996,4421.665448604075,1598.8774325914007,13508.272210986901
t416,-0.0,-0.0,-0.0,2948.814649557297,5728.183803878912,2628.4164401114876,811.352815950922,1614.547603711087,1905.89046728983,1814.7270104764712,17451.932790976007
t417,-0.0,-0.0,-0.0,6411.0540720042945,0.0,6097.256480819133,0.0,490.9647387090954,3305.8237945824044,1545.8635052382353,17850.96259135316
t418,-0.0,-0.0,-0.0,9373.379899795533,0.0,9145.884721228698,0.0,184.4145088808413,2120.9202263619695,227.56607083364273,21052.16542710069
t419,-0.0,-0.0,-0.0,11525.035033550397,0.0,10818.979135985366,0.0,0.0,795.3352567733028,0.11707498664970117,23139.466501295716
t420,-0.0,-0.0,-0.0,11786.814111832975,0.0,11633.672511041228,0.0,0.0,0.0,329.4021594059353,23749.888782280137
t421,-0.0,-0.0,-0.0,11820.592057417824,0.0,11687.245330202737,0.0,0.0,0.0,310.40991058888847,23818.247298209448
t422,-0.0,-0.0,-0.0,11742.90278257267,0.0,11680.548727807547,0.0,0.0,0.0,431.1228646841929,23854.57437506441
t423,-0.0,-0.0,-0.0,5990.182857710698,0.0,11185.000150563597,0.0,1006.0213553347919,1725.4694925260203,831.88092594632,20738.554782081428
t424,-0.0,-0.0,-0.0,8817.732694924767,0.0,9170.996980210655,0.0,1006.0213553347919,1290.0754716092258,831.88092594632,21116.707428025762
t425,-0.0,-0.0,-0.0,5884.118120880654,0.0,6458.873010159311,0.0,1006.0213553347919,3331.7073306293787,1594.3635052382356,18275.08332224237
t426,-0.0,-0.0,-0.0,2151.6551337548663,6542.071907322043,2857.7750721466937,5293.935533207395,1006.0213553347919,2607.5460780734506,69.39834665440414,20528.403426493645
t427,-0.0,-0.0,-0.0,-0.0,4443.109851463869,-0.0,5544.27285258383,1152.109913149999,5070.914642075885,831.88092594632,17042.288185219903
t428,-0.0,-0.0,-0.0,-0.0,5743.726436607525,-0.0,5603.272852583832,1366.609913149999,4482.106349504057,831.88092594632,18027.596477791732
t429,-0.0,-0.0,-0.0,-0.0,3043.665302684362,-0.0,3747.544831453376,2194.6099131499996,5811.636916465639,831.88092594632,15629.337889699696
t430,-0.0,-0.0,-0.0,-0.0,9950.94364416003,-0.0,5488.272852583831,946.6099131499992,2258.497745727804,831.88092594632,19476.205081567983
t431,-0.0,-0.0,-0.0,-0.0,14178.93913561564,-0.0,5351.272852583831,441.60991314999933,0.0,831.88092594632,20803.702827295787
t432,-0.0,-0.0,-0.0,-0.0,13923.93913561564,-0.0,1189.965158583831,1974.9560661499995,0.0,831.88092594632,17920.74128629579
t433,-0.0,-0.0,-0.0,-0.0,2135.665302684362,-0.0,1110.9651585838312,1686.4560661499995,5811.636916465639,831.88092594632,11576.604369830151
t434,-0.0,-0.0,-0.0,-0.0,9017.969238774758,-0.0,1061.9651585838312,1507.4560661499995,2318.98494842044,831.88092594632,14738.25633787535
t435,-0.0,-0.0,-0.0,-0.0,6720.007330864545,-0.0,390.16846527502236,1395.9560661499997,3436.4659023755466,1152.7792726007244,13095.377037265838
t436,-0.0,-0.0,-0.0,-0.0,1949.665302684362,-0.0,0.0,1360.4560661499993,5811.636916465639,1342.8635052382356,10464.621790538236
t437,-0.0,-0.0,-0.0,-0.0,9010.888139391063,-0.0,2703.727010476471,1428.9560661499995,2300.025498112288,0.0,15443.596714129824
t438,-0.0,-0.0,-0.0,-0.0,2151.665302684362,-0.0,4227.425706256193,188.98486960434857,5811.636916465639,831.88092594632,13211.593720956862
t439,-0.0,-0.0,-0.0,-0.0,7123.577484558529,-0.0,1494.7567972409006,2194.6099131499996,3494.680825528555,838.5512827943102,15146.176303272296
t440,-0.0,-0.0,-0.0,2173.610798385018,9185.479413955794,2188.1148326278435,0.0,1598.1506669574903,1478.172444516,1523.3635052382356,18146.89166168038
t441,-0.0,-0.0,-0.0,5014.336022070798,0.0,5387.41662692915,0.0,504.84310597733963,4332.495330809704,1543.3635052382356,16782.454591025224
t442,-0.0,-0.0,-0.0,7373.725521172484,0.0,7100.07268949861,0.0,1430.2186255909392,1471.2330589539963,1556.8635052382356,18932.113400454266
t443,-0.0,-0.0,-0.0,9413.91343449735,0.0,8107.911349974481,0.0,0.0,1492.062851461776,1568.3635052382356,20582.25114117184
t444,-0.0,-0.0,-0.0,10928.854293977816,0.0,8516.40409608098,722.6965150148976,0.0,1800.5705513787325,0.0,21968.525456452426
t445,-0.0,-0.0,-0.0,11802.014187346156,0.0,10242.453363440816,0.0,0.0,0.0,787.9158885473603,22832.38343933433
t446,-0.0,-0.0,-0.0,11918.548099613885,0.0,11029.304144875467,0.0,0.0,0.0,365.8989031928315,23313.751147682186
t447,-0.0,-0.0,-0.0,11283.522722618729,0.0,10873.608139187332,0.0,0.0,0.0,690.8905304298092,22848.02139223587
t448,-0.0,-0.0,-0.0,8789.021441177647,0.0,8280.348861650584,0.0,759.8766734353086,816.0670187255947,1553.8635052382356,20199.177500227368
t449,-0.0,-0.0,-0.0,5669.628166416864,0.0,5656.954873335489,0.0,1006.0213553347919,3416.190364620131,1549.8635052382356,17298.65826494551
t450,-0.0,-0.0,-0.0,2055.387988838047,8217.050393865338,2368.923097297933,4701.658657775294,1006.0213553347919,1911.982822226183,0.0,20261.024315337585
t451,-0.0,-0.0,-0.0,-0.0,8933.228695147232,-0.0,4781.627010963917,1006.0213553347919,2712.355220234204,901.7823149381807,18335.014596618326
t452,-0.0,-0.0,-0.0,-0.0,6952.598318008034,-0.0,4602.412452906395,2194.6099131499996,3757.1704088038023,0.0,17506.791092868232
t453,-0.0,-0.0,-0.0,-0.0,4910.080161014097,-0.0,3498.580683523529,856.6099131499993,4753.429487300771,1814.7270104764712,15833.427255464867
t454,-0.0,-0.0,-0.0,-0.0,5928.81948598629,-0.0,3774.200640056725,2194.6099131499996,4166.559824814674,0.0,16064.189864007689
t455,-0.0,-0.0,-0.0,-0.0,6881.5001903048305,-0.0,0.0,2194.6099131499996,3585.719472655405,1464.8554712991313,14126.685047409366
t456,-0.0,-0.0,-0.0,-0.0,6725.534462613526,-0.0,3058.436021933489,1694.0218211339677,3553.702336501057,0.0,15031.69464218204
t457,-0.0,-0.0,-0.0,-0.0,2042.665302684362,-0.0,0.0,1523.4560661499995,5811.636916465639,1364.8635052382356,10742.621790538236
t458,-0.0,-0.0,-0.0,-0.0,13560.93913561564,-0.0,0.0,1340.9560661499995,0.0,1340.3635052382356,16242.258707003875
t459,-0.0,-0.0,-0.0,-0.0,13501.93913561564,-0.0,0.0,1236.9560661499995,0.0,1326.3635052382356,16065.258707003875
t460,-0.0,-0.0,-0.0,-0.0,1847.6653026843617,-0.0,3732.1233972875298,171.7150565113519,5811.636916465639,483.0949896437975,12046.235662592679
t461,-0.0,-0.0,-0.0,-0.0,10889.295753159107,-0.0,2637.727010476471,1186.9560661499995,1292.3216912282664,0.0,16006.300521013844
t462,-0.0,-0.0,-0.0,-0.0,1907.6653026843621,-0.0,2129.34786859698,1288.4560661499997,5811.636916465639,268.1895709397457,11405.295724836726
t463,-0.0,-0.0,-0.0,-0.0,8559.307469600362,-0.0,1397.7853925192774,1495.4560661499995,2545.3158330076385,662.4708089785969,14660.335570255875
t464,-0.0,-0.0,-0.0,2839.036326406538,1560.9636879386821,3353.323649390643,461.6935533564982,591.7638161008,4168.189950497325,1164.0167285599864,14138.987712250473
t465,-0.0,-0.0,-0.0,5531.138589518984,0.0,6634.65882303301,1015.0418416549867,0.0,2986.59336830852,934.3425844107422,17101.775206926242
t466,-0.0,-0.0,-0.0,7937.817212439458,2486.2172578582235,8317.180174824121,2044.2444991134541,0.0,0.0,452.74125568150845,21238.20039991676
t467,-0.0,-0.0,-0.0,7201.457998689755,0.0,7622.407676323313,1558.4268774422947,1645.3330264198503,436.3525925765903,710.1500665170881,19174.128237968896
t468,-0.0,-0.0,-0.0,7530.792968142031,0.0,7766.384627819867,1817.7641936187958,0.0,1889.1109331379657,583.4814084288375,19587.5341311475
t469,-0.0,-0.0,-0.0,8164.129447857946,1989.5186487460617,7972.305151471914,719.4897739973221,403.7090422274603,0.0,1125.6186182395745,20374.77068254028
t470,-0.0,-0.0,-0.0,10645.119551065087,0.0,10242.453363440816,732.3933561053923,0.0,0.0,44.190650060145884,21664.15692067144
t471,-0.0,-0.0,-0.0,6623.855129188842,0.0,7091.701936504624,600.5493445087011,101.20829480241156,2664.086593423157,831.88092594632,17913.282224374056
t472,-0.0,-0.0,-0.0,5958.429601167321,526.3699838907412,4970.553127828666,932.0834245030985,1006.0213553347919,2664.086593423157,831.88092594632,16889.425012094096
t473,-0.0,-0.0,-0.0,3702.062836099424,3553.1800396944905,3388.480811965383,1173.764617549821,0.0,830.8101671318286,0.0,12648.298472440947
t474,282.4784317685238,1346.0916890077547,-0.0,1406.8514336089509,2406.5533620251867,1320.9048224509322,1940.8486811832602,35.690799229780424,3253.7523456661283,-0.0,11993.171564940516
t475,441.37254963831845,2103.268264074616,-0.0,-0.0,4397.805155590951,-0.0,2910.6002267981808,2194.6099131499996,0.0,244.51411656213673,12292.170225814201
t476,441.37254963831845,2103.268264074616,-0.0,-0.0,6020.5185605107545,-0.0,3056.4928086304417,534.1786587814993,361.5153945646301,286.6580666465387,12804.004302846799
t477,441.37254963831845,2103.268264074616,-0.0,-0.0,2240.2773371325857,-0.0,2879.0420103732545,2194.6099131499996,2687.599834340136,0.0,12546.169908708911
t478,441.37254963831845,2103.268264074616,-0.0,-0.0,2447.304111777609,-0.0,3632.9002639975943,0.0,1782.7880557593298,1539.4074300024054,11947.040675249873
t479,441.37254963831845,2103.268264074616,-0.0,-0.0,2506.2637415907643,-0.0,3678.170335322254,0.0,2342.1480040934794,0.0,11071.222894719434
t480,441.37254963831845,2103.268264074616,-0.0,-0.0,3080.7311619417937,-0.0,2192.2247138911116,1457.8877392456816,873.7281509912465,0.0,10149.212579782768
t481,441.37254963831845,2056.996362264975,-0.0,-0.0,4622.652091380456,-0.0,2190.154752197316,0.0,118.19665294690931,0.0,9429.372408427975
t482,206.56235323073304,710.9046732572205,-0.0,-0.0,6342.832329210197,-0.0,2735.165254665342,0.0,0.0,0.0,9995.464610363491
t483,206.56235323073304,710.9046732572205,-0.0,-0.0,6096.874960349788,-0.0,2649.501811208748,0.0,0.0,0.0,9663.84379804649
t484,206.56235323073304,710.9046732572203,-0.0,-0.0,5427.653244062526,-0.0,2258.792211834565,0.0,0.0,0.0,8603.912482385043
t485,441.37254963831845,2056.996362264975,-0.0,-0.0,3723.608563640861,-0.0,2136.9103416183616,0.0,236.4668250462795,0.0,8595.354642208795
t486,441.37254963831845,2103.268264074616,-0.0,-0.0,1838.3031328540276,-0.0,1902.8548278351457,0.0,2502.4067670286645,0.0,8788.205541430772
t487,441.37254963831845,2103.268264074616,-0.0,-0.0,917.1611493629673,-0.0,1385.3337948725145,0.0,4396.9405281279605,0.0,9244.076286076377
t488,441.37254963831845,2103.268264074616,-0.0,815.7373858740976,28.653978582088676,179.13411407129246,2394.868958283577,0.0,3901.2664269021593,0.0,9864.301677426149
t489,441.37254963831845,2103.268264074616,-0.0,2328.9893480753217,460.23147433547484,2082.6433449036244,2093.765468003688,0.0,1316.9151082482765,0.0,10827.18555727932
t490,206.56235323073304,1692.1521927777048,-0.0,3848.996899393516,537.709197213987,3324.863089211092,2049.4007758829075,0.0,0.0,0.0,11659.68450770994
t491,206.56235323073304,710.9046732572205,-0.0,4460.377714479278,393.09956139885173,4304.241189507411,2614.5200835946225,0.0,0.0,0.0,12689.705575468117
t492,206.56235323073304,710.9046732572205,-0.0,5031.2249948632225,8.661206205480434,5394.113229324339,2739.366311608957,0.0,0.0,0.0,14090.832768489952
t493,206.56235323073304,710.9046732572205,-0.0,5857.095764412775,3.400247349209292,6534.209787105182,2781.5551747855675,0.0,0.0,0.0,16093.728000140687
t494,206.56235323073304,710.9046732572205,-0.0,6154.341685559443,54.63752215047294,6887.455563451375,2825.2516820536202,0.0,0.0,0.0,16839.153479702865
t495,206.56235323073304,710.9046732572205,-0.0,5852.029072575047,142.2264547445625,6890.80386464897,3243.125819993079,0.0,0.0,0.0,17045.652238449613
t496,206.56235323073304,710.9046732572205,-0.0,5472.027184745499,587.9542766627175,5467.775855671413,2367.7318026795188,0.0,0.0,0.0,14812.956146247101
t497,206.56235323073304,1453.5733639377565,-0.0,3588.9067183901802,740.4809871785449,3771.8612990899246,2667.070528951978,0.0,0.0,0.0,12428.455250779118
t498,441.37254963831845,2103.268264074616,-0.0,1136.6278689301607,91.17921663333908,1225.4782383194963,2866.4662225036277,0.0,4940.746744022704,0.0,12805.139104122263
t499,441.37254963831845,2103.268264074616,-0.0,-0.0,48.39699102486312,-0.0,2761.1020151825264,2194.6099131499996,3731.373758907262,1814.7270104764712,13094.850502454057
t500,441.37254963831845,2103.268264074616,-0.0,-0.0,528.1804204594964,-0.0,2970.6650674065386,1777.4645421930352,5811.636916465639,0.0,13632.587760237644
t501,441.37254963831845,2103.268264074616,-0.0,-0.0,2793.681079352248,-0.0,3274.2191671142373,-0.0,3701.3528757231375,1073.593239609338,13387.487175511897
t502,441.37254963831845,1590.59659796167,-0.0,-0.0,6822.705621188331,-0.0,3046.107978176731,0.0,0.0,550.822492039253,12451.605239004304
t503,158.89411786979463,1296.3198192454709,-0.0,-0.0,5681.933022179708,-0.0,4200.463012207357,0.0,-0.0,-0.0,11337.609971502332
t504,-0.0,-0.0,-0.0,-0.0,10546.698641015802,-0.0,5093.798275196942,0.0,-0.0,-0.0,15640.496916212745
t505,-0.0,-0.0,-0.0,-0.0,2017.6653026843617,-0.0,2471.2042895978784,1253.5741116510421,5811.636916465639,352.60697450614134,11906.687594905063
t506,-0.0,-0.0,-0.0,-0.0,10051.528448951689,-0.0,2685.727010476471,1361.4560661499997,1760.7053433319747,0.0,15859.416868910135
t507,-0.0,-0.0,-0.0,-0.0,1919.6653026843617,-0.0,0.0,1308.4560661499993,5811.636916465639,1335.8635052382356,10375.621790538236
t508,-0.0,-0.0,-0.0,-0.0,13536.939135615637,-0.0,2667.7270104764716,1297.4560661499997,0.0,0.0,17502.12221224211
t509,-0.0,-0.0,-0.0,-0.0,1964.6653026843617,-0.0,2067.006426816042,0.0,5811.636916465639,1728.365760013298,11571.67440597934
t510,-0.0,-0.0,-0.0,-0.0,13782.939135615641,-0.0,2785.727010476471,1728.9560661499995,0.0,0.0,18297.622212242113
t511,-0.0,-0.0,-0.0,-0.0,2496.665302684362,-0.0,0.0,2194.6099131499996,5811.636916465639,1599.1579437719822,12102.070076071983
t512,-0.0,-0.0,-0.0,155.37854969030428,13173.135695616507,398.447842513716,4071.558463821333,2194.6099131499996,401.1777987427072,0.0,20394.308263534567
t513,-0.0,-0.0,-0.0,1547.0299077860732,0.0,3321.5147880134978,184.07349774249494,2175.9411122569627,5579.712173801071,1467.326756366988,14275.598235967087
t514,-0.0,-0.0,-0.0,5541.271973194439,8286.009100904766,6247.930034710874,0.0,272.32007955277993,0.0,1572.3635052382356,21919.894693601094
t515,-0.0,-0.0,-0.0,7144.035491195513,0.0,7624.081826922112,0.0,0.0,3007.6580987752604,1581.3635052382358,19357.13892213112
t516,-0.0,-0.0,-0.0,7736.8384362096085,4243.5466929131035,8292.067915842164,0.0,284.6424332254609,0.0,1585.3635052382358,22142.458983428573
t517,-0.0,-0.0,-0.0,7741.905128047336,0.0,8268.629807459005,3018.9024524914726,0.0,2378.2045353314525,71.9122789924993,21479.554202321764
t518,-0.0,-0.0,-0.0,7339.947575587635,5100.7764098219395,8273.652259255396,0.0,0.0,0.0,1578.3635052382356,22292.739749903205
t519,-0.0,-0.0,-0.0,6291.1423651780815,358.2372914778427,7443.273562252021,3137.727010476471,0.0,3229.518891251088,0.0,20459.899120635506
t520,-0.0,-0.0,-0.0,6412.742969283537,0.0,7220.611532612004,0.0,1273.8200259120267,2098.6542955952254,1561.3635052382358,18567.192328641027
t521,-0.0,-0.0,-0.0,4492.466762784886,0.0,5333.843807767643,3128.727010476471,738.2226847575567,4583.547663923998,0.0,18276.807929710554
t522,-0.0,-0.0,-0.0,1856.0981098874393,7802.724240032735,2810.8988553803742,5402.459097900049,1006.0213553347919,1959.6580201012657,0.0,20837.859678636654
t523,-0.0,-0.0,-0.0,222.9344408600018,10593.560914283782,559.1662999982401,7045.6422922907595,1006.0213553347919,1687.605960666808,0.0,21114.931263434384
t524,-0.0,-0.0,-0.0,-0.0,7167.405129601592,-0.0,3565.5806835235285,1104.1099131499989,3695.267003007024,1814.7270104764712,17347.089739758616
t525,-0.0,-0.0,-0.0,-0.0,11761.230496782262,-0.0,4940.208331889779,2194.6099131499996,1394.3543194166882,0.0,20290.403061238732
