Zone,1,2,3,Total
t641,0.0,0.0,0.0,0.0
t642,0.0,0.0,0.0,0.0
t643,0.0,0.0,0.0,0.0
t644,0.0,0.0,0.0,0.0
t645,0.0,0.0,0.0,0.0
t646,0.0,0.0,0.0,0.0
t647,0.0,0.0,0.0,0.0
t648,0.0,0.0,0.0,0.0
t649,0.0,0.0,0.0,0.0
t650,0.0,0.0,0.0,0.0
t651,0.0,0.0,0.0,0.0
t652,0.0,0.0,0.0,0.0
t653,0.0,0.0,0.0,0.0
t654,0.0,0.0,0.0,0.0
t655,0.0,0.0,0.0,0.0
t656,0.0,0.0,0.0,0.0
t657,0.0,0.0,0.0,0.0
t658,0.0,0.0,0.0,0.0
t659,0.0,0.0,0.0,0.0
t660,0.0,0.0,0.0,0.0
t661,0.0,0.0,0.0,0.0
t662,0.0,0.0,0.0,0.0
t663,0.0,0.0,0.0,0.0
t664,0.0,0.0,0.0,0.0
t665,0.0,0.0,0.0,0.0
t666,0.0,0.0,0.0,0.0
t667,0.0,0.0,0.0,0.0
t668,0.0,0.0,0.0,0.0
t669,0.0,0.0,0.0,0.0
t670,0.0,0.0,0.0,0.0
t671,0.0,0.0,0.0,0.0
t672,0.0,0.0,0.0,0.0
t673,0.0,0.0,0.0,0.0
t674,0.0,0.0,0.0,0.0
t675,0.0,0.0,0.0,0.0
t676,0.0,0.0,0.0,0.0
t677,0.0,0.0,0.0,0.0
t678,0.0,0.0,0.0,0.0
t679,0.0,0.0,0.0,0.0
t680,0.0,0.0,0.0,0.0
t681,0.0,0.0,0.0,0.0
t682,0.0,0.0,0.0,0.0
t683,0.0,0.0,0.0,0.0
t684,0.0,0.0,0.0,0.0
t685,0.0,0.0,0.0,0.0
t686,0.0,0.0,0.0,0.0
t687,0.0,0.0,0.0,0.0
t688,0.0,0.0,0.0,0.0
t689,0.0,0.0,0.0,0.0
t690,0.0,0.0,0.0,0.0
t691,0.0,0.0,0.0,0.0
t692,0.0,0.0,0.0,0.0
t693,0.0,0.0,0.0,0.0
t694,0.0,0.0,0.0,0.0
t695,0.0,0.0,0.0,0.0
t696,0.0,0.0,0.0,0.0
t697,0.0,0.0,0.0,0.0
t698,0.0,0.0,0.0,0.0
t699,0.0,0.0,0.0,0.0
t700,0.0,0.0,0.0,0.0
t701,0.0,0.0,0.0,0.0
t702,0.0,0.0,0.0,0.0
t703,0.0,0.0,0.0,0.0
t704,0.0,0.0,0.0,0.0
t705,0.0,0.0,0.0,0.0
t706,0.0,0.0,0.0,0.0
t707,0.0,0.0,0.0,0.0
t708,0.0,0.0,0.0,0.0
t709,0.0,0.0,0.0,0.0
t710,0.0,0.0,0.0,0.0
t711,0.0,0.0,0.0,0.0
t712,0.0,0.0,0.0,0.0
t713,0.0,0.0,0.0,0.0
t714,0.0,0.0,0.0,0.0
t715,0.0,0.0,0.0,0.0
t716,0.0,266.1390350787135,0.0,266.1390350787135
t717,0.0,288.99919621773427,0.0,288.99919621773427
t718,0.0,288.99919621773427,0.0,288.99919621773427
t719,0.0,139.41237653399784,0.0,139.41237653399784
t720,0.0,288.99919621773427,0.0,288.99919621773427
t721,0.0,198.71262662271454,0.0,198.71262662271454
t722,0.0,211.95248538951864,0.0,211.95248538951864
t723,0.0,288.99919621773427,0.0,288.99919621773427
t724,0.0,288.99919621773427,0.0,288.99919621773427
t725,0.0,288.99919621773427,0.0,288.99919621773427
t726,0.0,288.99919621773427,0.0,288.99919621773427
t727,0.0,288.99919621773427,0.0,288.99919621773427
t728,0.0,282.6412139009441,0.0,282.6412139009441
t729,0.0,97.68172832159419,0.0,97.68172832159419
t730,0.0,97.68172832159419,0.0,97.68172832159419
t731,0.0,97.68172832159419,0.0,97.68172832159419
t732,0.0,97.68172832159419,0.0,97.68172832159419
t733,0.0,97.68172832159419,0.0,97.68172832159419
t734,0.0,97.68172832159419,0.0,97.68172832159419
t735,0.0,97.68172832159419,0.0,97.68172832159419
t736,0.0,97.68172832159419,0.0,97.68172832159419
t737,162.23148339856522,277.2294045657416,0.0,439.46088796430683
t738,178.43734036761893,288.99919621773427,0.0,467.4365365853532
t739,178.43734036761893,288.99919621773427,0.0,467.4365365853532
t740,178.43734036761893,288.99919621773427,0.0,467.4365365853532
t741,178.43734036761893,288.99919621773427,0.0,467.4365365853532
t742,178.43734036761893,288.99919621773427,0.0,467.4365365853532
t743,178.43734036761893,288.99919621773427,0.0,467.4365365853532
t744,114.19989783527613,184.95948557934994,0.0,299.15938341462606
t745,0.0,0.0,0.0,0.0
t746,0.0,0.0,0.0,0.0
t747,0.0,0.0,0.0,0.0
t748,0.0,0.0,0.0,0.0
t749,0.0,0.0,0.0,0.0
t750,0.0,0.0,0.0,0.0
t751,0.0,0.0,0.0,0.0
t752,0.0,0.0,0.0,0.0
t753,0.0,0.0,0.0,0.0
t754,0.0,0.0,0.0,0.0
t755,0.0,0.0,0.0,0.0
t756,0.0,0.0,0.0,0.0
t757,0.0,0.0,0.0,0.0
t758,0.0,0.0,0.0,0.0
t759,0.0,0.0,0.0,0.0
t760,0.0,0.0,0.0,0.0
t761,0.0,0.0,0.0,0.0
t762,212.6043077024658,0.0,0.0,212.6043077024658
t763,233.84207813674223,0.0,0.0,233.84207813674223
t764,233.84207813674223,0.0,0.0,233.84207813674223
t765,233.84207813674223,0.0,0.0,233.84207813674223
t766,233.84207813674223,0.0,0.0,233.84207813674223
t767,233.84207813674223,0.0,0.0,233.84207813674223
t768,233.84207813674223,0.0,0.0,233.84207813674223
t769,233.84207813674223,0.0,0.0,233.84207813674223
t770,109.43809256799537,0.0,0.0,109.43809256799537
t771,109.43809256799537,0.0,0.0,109.43809256799537
t772,233.84207813674223,0.0,0.0,233.84207813674223
t773,149.658930007515,0.0,0.0,149.658930007515
t774,0.0,0.0,0.0,0.0
t775,0.0,0.0,0.0,0.0
t776,0.0,0.0,0.0,0.0
t777,0.0,0.0,0.0,0.0
t778,0.0,0.0,0.0,0.0
t779,0.0,0.0,0.0,0.0
t780,0.0,0.0,0.0,0.0
t781,0.0,0.0,0.0,0.0
t782,0.0,0.0,0.0,0.0
t783,0.0,0.0,0.0,0.0
t784,0.0,0.0,0.0,0.0
t785,0.0,0.0,0.0,0.0
t786,40.896854938475606,0.0,221.16414432957725,262.06099926805285
t787,44.9821814591535,0.0,276.98192892974606,321.96411038889954
t788,44.9821814591535,0.0,276.98192892974606,321.96411038889954
t789,44.9821814591535,0.0,276.98192892974606,321.96411038889954
t790,44.9821814591535,0.0,276.98192892974606,321.96411038889954
t791,44.9821814591535,0.0,276.98192892974606,321.96411038889954
t792,44.9821814591535,0.0,276.98192892974606,321.96411038889954
t793,44.9821814591535,0.0,276.98192892974606,321.96411038889954
t794,44.9821814591535,0.0,182.40966498960458,227.3918464487581
t795,44.9821814591535,0.0,131.28943431269963,176.27161577185313
t796,44.9821814591535,0.0,131.28943431269963,176.27161577185313
t797,28.788596133858242,0.0,276.98192892974606,305.7705250636043
t798,0.0,0.0,99.71349441470859,99.71349441470859
t799,0.0,0.0,210.36602197195901,210.36602197195901
t800,0.0,0.0,134.63425406205386,134.63425406205386
t801,0.0,0.0,0.0,0.0
t802,0.0,0.0,0.0,0.0
t803,0.0,0.0,0.0,0.0
t804,0.0,0.0,0.0,0.0
t805,0.0,0.0,0.0,0.0
t806,0.0,0.0,0.0,0.0
t807,0.0,0.0,0.0,0.0
t808,0.0,0.0,0.0,0.0
t809,0.0,0.0,0.0,0.0
t810,0.0,0.0,0.0,0.0
t811,0.0,0.0,0.0,0.0
t812,43.053894614914334,0.0,297.29352181688205,340.3474164317964
t813,47.35469519611758,0.0,372.32496877273053,419.6796639688481
t814,47.35469519611758,0.0,176.48203519827427,223.83673039439185
t815,47.35469519611758,0.0,289.24225824891244,336.59695344503
t816,47.35469519611758,0.0,344.9247703214484,392.279465517566
t817,47.35469519611758,0.0,372.32496877273053,419.6796639688481
t818,47.35469519611758,0.0,372.32496877273053,419.6796639688481
t819,47.35469519611758,0.0,372.32496877273053,419.6796639688481
t820,47.35469519611758,0.0,372.32496877273053,419.6796639688481
t821,47.35469519611758,0.0,372.32496877273053,419.6796639688481
t822,47.35469519611758,0.0,372.32496877273053,419.6796639688481
t823,30.307004925515248,0.0,238.28798001454757,268.59498494006283
t824,0.0,0.0,0.0,0.0
t825,0.0,0.0,0.0,0.0
t826,0.0,0.0,0.0,0.0
t827,0.0,0.0,0.0,0.0
t828,0.0,0.0,0.0,0.0
t829,0.0,0.0,0.0,0.0
t830,0.0,0.0,0.0,0.0
t831,0.0,0.0,0.0,0.0
t832,0.0,0.0,0.0,0.0
t833,0.0,0.0,0.0,0.0
t834,0.0,0.0,0.0,0.0
t835,0.0,0.0,0.0,0.0
t836,0.0,0.0,0.0,0.0
t837,0.0,0.0,0.0,0.0
t838,0.0,0.0,0.0,0.0
t839,0.0,0.0,0.0,0.0
t840,0.0,0.0,0.0,0.0
t841,1267.94740975978,0.0,297.29352181688205,1565.240931576662
t842,1218.8160320533843,0.0,372.32496877273053,1591.1410008261148
t843,1218.8160320533843,0.0,372.32496877273053,1591.1410008261148
t844,1218.8160320533843,0.0,372.32496877273053,1591.1410008261148
t845,1218.8160320533843,0.0,372.32496877273053,1591.1410008261148
t846,1218.8160320533843,0.0,372.32496877273053,1591.1410008261148
t847,1218.8160320533843,0.0,372.32496877273053,1591.1410008261148
t848,1218.8160320533843,0.0,372.32496877273053,1591.1410008261148
t849,719.7879380325071,0.0,372.32496877273053,1092.1129068052376
t850,570.4059030009839,0.0,176.48203519827427,746.8879381992582
t851,570.4059030009839,0.0,176.48203519827427,746.8879381992582
t852,570.4059030009839,0.0,176.48203519827427,746.8879381992582
t853,570.4059030009839,0.0,176.48203519827427,746.8879381992582
t854,570.4059030009839,0.0,176.48203519827427,746.8879381992582
t855,570.4059030009839,0.0,176.48203519827427,746.8879381992582
t856,1130.1430276810183,0.0,372.32496877273053,1502.4679964537488
t857,2192.7906899411146,0.0,372.32496877273053,2565.1156587138453
t858,2762.424987859902,0.0,372.32496877273053,3134.749956632633
t859,3379.648755717226,8.082860129969532,372.32496877273053,3760.056584619926
t860,3248.7423362352906,8.777141917609667,372.32496877273053,3629.844446925631
t861,3248.7423362352906,8.777141917609667,372.32496877273053,3629.844446925631
t862,3248.7423362352906,8.777141917609667,372.32496877273053,3629.844446925631
t863,3248.7423362352906,8.777141917609667,372.32496877273053,3629.844446925631
t864,3248.7423362352906,8.777141917609667,372.32496877273053,3629.844446925631
t865,2552.0372255307693,3.1597710903394804,372.32496877273053,2927.5219653938393
t866,1299.3270818041299,0.0,300.4649146848363,1599.791996488966
t867,1299.3270818041299,0.0,176.48203519827427,1475.809117002404
t868,1299.3270818041299,0.0,176.48203519827427,1475.809117002404
t869,1669.8308321639674,0.0,372.32496877273053,2042.155800936698
t870,2776.339918384893,0.0,372.32496877273053,3148.6648871576235
t871,2776.339918384893,0.0,372.32496877273053,3148.6648871576235
t872,2776.339918384893,0.0,372.32496877273053,3148.6648871576235
t873,1602.1047741899442,0.0,372.32496877273053,1974.4297429626747
t874,717.5593032271241,0.0,176.48203519827427,894.0413384253984
t875,717.5593032271241,0.0,176.48203519827427,894.0413384253984
t876,717.5593032271241,0.0,176.48203519827427,894.0413384253984
t877,717.5593032271241,0.0,176.48203519827427,894.0413384253984
t878,717.5593032271241,0.0,176.48203519827427,894.0413384253984
t879,717.5593032271241,0.0,176.48203519827427,894.0413384253984
t880,766.9636734102976,0.0,372.32496877273053,1139.288642183028
t881,1533.2463744169315,0.0,372.32496877273053,1905.571343189662
t882,1533.2463744169315,0.0,372.32496877273053,1905.571343189662
t883,1533.2463744169315,0.0,372.32496877273053,1905.571343189662
t884,1533.2463744169315,0.0,372.32496877273053,1905.571343189662
t885,1533.2463744169315,0.0,280.7194629492014,1813.965837366133
t886,1533.2463744169315,0.0,42.431482934653936,1575.6778573515855
t887,1480.9901143986203,0.0,0.0,1480.9901143986203
t888,982.6760631986206,0.0,0.0,982.6760631986206
t889,669.478130498788,0.0,0.0,669.478130498788
t890,669.478130498788,0.0,0.0,669.478130498788
t891,669.478130498788,0.0,0.0,669.478130498788
t892,669.478130498788,0.0,0.0,669.478130498788
t893,669.478130498788,0.0,0.0,669.478130498788
t894,669.478130498788,0.0,0.0,669.478130498788
t895,669.478130498788,0.0,0.0,669.478130498788
t896,669.478130498788,0.0,0.0,669.478130498788
t897,669.478130498788,0.0,0.0,669.478130498788
t898,669.478130498788,0.0,0.0,669.478130498788
t899,669.478130498788,0.0,0.0,669.478130498788
t900,669.478130498788,0.0,0.0,669.478130498788
t901,669.478130498788,0.0,0.0,669.478130498788
t902,669.478130498788,0.0,0.0,669.478130498788
t903,669.478130498788,0.0,0.0,669.478130498788
t904,1287.184101431452,411.60095905337363,0.0,1698.7850604848256
t905,1430.5088258521107,892.2373156639343,0.0,2322.746141516045
t906,1430.5088258521107,794.58782833361,0.0,2225.0966541857206
t907,1430.5088258521107,794.58782833361,0.0,2225.0966541857206
t908,1430.5088258521107,794.58782833361,0.0,2225.0966541857206
t909,1430.5088258521107,794.58782833361,0.0,2225.0966541857206
t910,1430.5088258521107,794.58782833361,0.0,2225.0966541857206
t911,1430.5088258521107,794.58782833361,0.0,2225.0966541857206
t912,1430.5088258521107,794.58782833361,0.0,2225.0966541857206
t913,1430.5088258521107,387.86116574836626,0.0,1818.369991600477
t914,1353.923303812112,268.57068597676016,0.0,1622.493989788872
t915,1279.0443684462334,701.1744939826708,0.0,1980.2188624289042
t916,363.5187199008823,268.57068597676016,0.0,632.0894058776424
t917,363.5187199008823,268.57068597676016,0.0,632.0894058776424
t918,776.7494014976115,390.1816178724427,0.0,1166.9310193700542
t919,776.7494014976115,794.58782833361,0.0,1571.3372298312215
t920,776.7494014976115,560.4821216098463,0.0,1337.2315231074579
t921,479.1009726540595,268.57068597676016,0.0,747.6716586308196
t922,363.5187199008823,268.57068597676016,0.0,632.0894058776424
t923,363.5187199008823,268.57068597676016,0.0,632.0894058776424
t924,363.5187199008823,268.57068597676016,0.0,632.0894058776424
t925,363.5187199008823,268.57068597676016,0.0,632.0894058776424
t926,363.5187199008823,268.57068597676016,0.0,632.0894058776424
t927,363.5187199008823,268.57068597676016,0.0,632.0894058776424
t928,363.5187199008823,268.57068597676016,0.0,632.0894058776424
t929,363.5187199008823,268.57068597676016,0.0,632.0894058776424
t930,1736.5557886031072,268.57068597676016,0.0,2005.1264745798674
t931,1779.0163375826278,268.57068597676016,0.0,2047.587023559388
t932,1779.0163375826278,268.57068597676016,0.0,2047.587023559388
t933,1779.0163375826278,286.0516182000996,0.0,2065.0679557827275
t934,1779.0163375826278,794.58782833361,0.0,2573.604165916238
t935,1779.0163375826278,643.3032572632552,0.0,2422.319594845883
t936,1779.0163375826278,268.57068597676016,0.0,2047.587023559388
t937,1315.2156343800525,268.57068597676016,0.0,1583.7863203568127
t938,609.6125013650494,268.57068597676016,0.0,878.1831873418096
t939,609.6125013650494,268.57068597676016,0.0,878.1831873418096
t940,609.6125013650494,268.57068597676016,0.0,878.1831873418096
t941,609.6125013650494,268.57068597676016,0.0,878.1831873418096
t942,609.6125013650494,268.57068597676016,0.0,878.1831873418096
t943,1302.5908148825843,777.1068961102706,297.29352181688205,2376.991232809737
t944,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t945,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t946,824.9486318424354,286.0516182000996,372.32496877273053,1483.3252188152653
t947,609.6125013650494,268.57068597676016,176.48203519827427,1054.665222540084
t948,609.6125013650494,268.57068597676016,176.48203519827427,1054.665222540084
t949,609.6125013650494,268.57068597676016,176.48203519827427,1054.665222540084
t950,609.6125013650494,268.57068597676016,176.48203519827427,1054.665222540084
t951,609.6125013650494,268.57068597676016,176.48203519827427,1054.665222540084
t952,609.6125013650494,268.57068597676016,367.17505411261857,1245.358241454428
t953,1295.1516972956515,286.0516182000996,372.32496877273053,1953.5282842684817
t954,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t955,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t956,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t957,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t958,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t959,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t960,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t961,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t962,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t963,1302.5908148825843,794.58782833361,372.32496877273053,2469.503611988925
t964,1302.5908148825843,499.87101646254496,372.32496877273053,2174.78680011786
t965,917.1332553692183,216.87462263733718,372.32496877273053,1506.332846779286
t966,1027.684175430518,216.87462263733718,372.32496877273053,1616.8837668405856
t967,1302.5908148825843,627.524795678449,372.32496877273053,2302.4405793337637
t968,833.6581215248539,315.7372243170656,238.28798001454757,1387.6833258564673
t969,0.0,66.24061494667988,0.0,66.24061494667988
t970,0.0,66.24061494667988,0.0,66.24061494667988
t971,0.0,66.24061494667988,0.0,66.24061494667988
t972,0.0,66.24061494667988,0.0,66.24061494667988
t973,0.0,66.24061494667988,0.0,66.24061494667988
t974,0.0,66.24061494667988,0.0,66.24061494667988
t975,0.0,66.24061494667988,0.0,66.24061494667988
t976,0.0,66.24061494667988,0.0,66.24061494667988
t977,0.0,66.24061494667988,0.0,66.24061494667988
t978,250.90923066366406,342.09756752932856,0.0,593.0067981929926
t979,275.9734106808124,359.33043616521826,0.0,635.3038468460306
t980,275.9734106808124,351.42516656958344,0.0,627.3985772503959
t981,129.15555619862022,121.45368742384377,0.0,250.609243622464
t982,129.15555619862022,121.45368742384377,0.0,250.609243622464
t983,275.9734106808124,351.42516656958344,0.0,627.3985772503959
t984,275.9734106808124,359.33043616521826,0.0,635.3038468460306
t985,275.9734106808124,359.33043616521826,0.0,635.3038468460306
t986,275.9734106808124,359.33043616521826,0.0,635.3038468460306
t987,275.9734106808124,359.33043616521826,0.0,635.3038468460306
t988,275.9734106808124,359.33043616521826,0.0,635.3038468460306
t989,275.9734106808124,359.33043616521826,0.0,635.3038468460306
t990,275.9734106808124,359.33043616521826,0.0,635.3038468460306
t991,176.6229828357199,229.9714791457397,0.0,406.59446198145963
t992,0.0,0.0,0.0,0.0
t993,0.0,0.0,0.0,0.0
t994,0.0,0.0,0.0,0.0
t995,0.0,0.0,0.0,0.0
t996,0.0,0.0,0.0,0.0
t997,0.0,0.0,0.0,0.0
t998,0.0,0.0,0.0,0.0
t999,0.0,0.0,0.0,0.0
t1000,0.0,0.0,0.0,0.0
t1001,0.0,0.0,0.0,0.0
t1002,0.0,0.0,0.0,0.0
t1003,390.05210361088405,0.0,0.0,390.05210361088405
t1004,1000.2117158461361,0.0,0.0,1000.2117158461361
t1005,969.1888640292218,0.0,0.0,969.1888640292218
t1006,460.70786399862067,0.0,0.0,460.70786399862067
t1007,1050.2564769445303,0.0,0.0,1050.2564769445303
t1008,484.9851070930901,0.0,0.0,484.9851070930901
t1009,1155.4668799152514,523.3903637571009,297.29352181688205,1976.1507654892343
t1010,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1011,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1012,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1013,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1014,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1015,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1016,1155.4668799152514,511.87577575444465,372.32496877273053,2039.6676244424266
t1017,540.7584998003376,176.9059429499001,316.4512048221391,1034.115647572377
t1018,540.7584998003376,176.9059429499001,176.48203519827427,894.146477948512
t1019,540.7584998003376,176.9059429499001,176.48203519827427,894.146477948512
t1020,540.7584998003376,176.9059429499001,176.48203519827427,894.146477948512
t1021,540.7584998003376,176.9059429499001,176.48203519827427,894.146477948512
t1022,540.7584998003376,176.9059429499001,176.48203519827427,894.146477948512
t1023,540.7584998003376,176.9059429499001,176.48203519827427,894.146477948512
t1024,540.7584998003376,176.9059429499001,176.48203519827427,894.146477948512
t1025,540.7584998003376,176.90594294990007,176.48203519827427,894.1464779485119
t1026,1155.4668799152514,511.87577575444465,372.32496877273053,2039.6676244424266
t1027,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1028,1155.4668799152514,523.3903637571009,176.48203519827427,1855.3392788706265
t1029,1155.4668799152514,523.3903637571009,307.8690358294224,1986.7262795017746
t1030,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1031,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1032,1155.4668799152514,239.1261819856512,372.32496877273053,1766.918030673633
t1033,977.3447614385893,188.4205309525563,372.32496877273053,1538.090261163876
t1034,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1035,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1036,1155.4668799152514,523.3903637571009,372.32496877273053,2051.1822124450828
t1037,1106.2479822090909,188.42053095255628,372.32496877273053,1666.9934819343775
t1038,788.4762627985123,176.9059429499001,372.32496877273053,1337.7071745211429
t1039,769.373364779039,334.9698328045445,372.32496877273053,1476.668166356314
t1040,29.87456163327804,0.0,134.03698875818299,163.91155039146102
t1041,0.0,0.0,0.0,0.0
t1042,0.0,0.0,0.0,0.0
t1043,0.0,0.0,0.0,0.0
t1044,0.0,0.0,0.0,0.0
t1045,0.0,0.0,0.0,0.0
t1046,0.0,0.0,0.0,0.0
t1047,0.0,0.0,0.0,0.0
t1048,0.0,0.0,0.0,0.0
t1049,1397.988848055805,548.452867980961,297.29352181688205,2243.735237853648
t1050,1537.63872883921,850.4938100125228,372.32496877273053,2760.4575076244632
t1051,1537.63872883921,794.58782833361,372.32496877273053,2704.5515259455506
t1052,1537.63872883921,794.58782833361,372.32496877273053,2704.5515259455506
t1053,1537.63872883921,794.58782833361,372.32496877273053,2704.5515259455506
t1054,1537.63872883921,794.58782833361,372.32496877273053,2704.5515259455506
t1055,1537.63872883921,794.58782833361,372.32496877273053,2704.5515259455506
t1056,1537.63872883921,794.58782833361,372.32496877273053,2704.5515259455506
t1057,1537.63872883921,757.9425319375877,372.32496877273053,2667.9062295495282
t1058,1404.3582289055303,268.57068597676016,372.32496877273053,2045.253883655021
t1059,1537.63872883921,532.0921939385906,372.32496877273053,2442.055891550531
t1060,1157.9523564472972,268.57068597676016,372.32496877273053,1798.8480111967879
t1061,750.6872155912984,268.57068597676016,372.32496877273053,1391.582870340789
t1062,1537.63872883921,318.87336607532154,372.32496877273053,2228.8370636872623
t1063,1537.63872883921,673.5084510494679,372.32496877273053,2583.4721486614085
t1064,1134.9907991531873,380.03112748090894,372.32496877273053,1887.3468954068267
t1065,150.90201269609292,268.57068597676016,176.48203519827427,595.9547338711274
t1066,150.90201269609292,268.57068597676016,176.48203519827427,595.9547338711274
t1067,150.90201269609292,268.57068597676016,176.48203519827427,595.9547338711274
t1068,150.90201269609292,268.57068597676016,176.48203519827427,595.9547338711274
t1069,150.90201269609292,268.57068597676016,176.48203519827427,595.9547338711274
t1070,150.90201269609292,268.57068597676016,176.48203519827427,595.9547338711274
t1071,150.90201269609292,268.57068597676016,176.48203519827427,595.9547338711274
t1072,150.90201269609292,268.57068597676016,176.48203519827427,595.9547338711274
t1073,322.4401980685746,776.5532300188739,372.32496877273053,1471.318396860179
t1074,322.4401980685746,794.58782833361,372.32496877273053,1489.3529951749151
t1075,322.4401980685746,794.58782833361,372.32496877273053,1489.3529951749151
t1076,322.4401980685746,794.58782833361,238.28798001454757,1355.3160064167323
t1077,322.4401980685746,794.58782833361,0.0,1117.0280264021847
t1078,322.4401980685746,794.58782833361,0.0,1117.0280264021847
t1079,206.3617267638878,777.1068961102706,0.0,983.4686228741583
t1080,0.0,268.57068597676016,0.0,268.57068597676016
t1081,0.0,268.57068597676016,0.0,268.57068597676016
t1082,0.0,268.57068597676016,0.0,268.57068597676016
t1083,0.0,268.57068597676016,0.0,268.57068597676016
t1084,0.0,268.57068597676016,0.0,268.57068597676016
t1085,0.0,268.57068597676016,0.0,268.57068597676016
t1086,0.0,777.1068961102706,0.0,777.1068961102706
t1087,0.0,777.1068961102706,0.0,777.1068961102706
t1088,0.0,268.57068597676016,0.0,268.57068597676016
t1089,0.0,623.1351207288124,0.0,623.1351207288124
t1090,0.0,268.57068597676016,0.0,268.57068597676016
t1091,0.0,268.57068597676016,0.0,268.57068597676016
t1092,0.0,268.57068597676016,0.0,268.57068597676016
t1093,0.0,268.57068597676016,0.0,268.57068597676016
t1094,0.0,268.57068597676016,0.0,268.57068597676016
t1095,0.0,268.57068597676016,0.0,268.57068597676016
t1096,0.0,268.57068597676016,0.0,268.57068597676016
t1097,37.592819992943845,268.57068597676016,63.08669947608797,369.250205445792
t1098,1318.3899686872703,777.1068961102706,136.33687014371202,2231.833734941253
t1099,1438.936650093217,794.58782833361,131.33116852101298,2364.85564694784
t1100,1438.936650093217,794.58782833361,131.33116852101298,2364.85564694784
t1101,1438.936650093217,794.58782833361,131.33116852101298,2364.85564694784
t1102,1438.936650093217,794.58782833361,62.25097387896014,2295.775452305787
t1103,1438.936650093217,777.1068961102706,62.25097387896014,2278.2945200824474
t1104,673.4223522436256,268.57068597676016,62.25097387896014,1004.2440120993459
t1105,673.4223522436256,268.57068597676016,62.25097387896014,1004.2440120993459
t1106,673.4223522436256,268.57068597676016,62.25097387896014,1004.2440120993459
t1107,673.4223522436256,268.57068597676016,62.25097387896014,1004.2440120993459
t1108,1387.5193359597158,286.0516182000996,338.73131526461987,2012.302269424435
t1109,1438.936650093217,794.58782833361,372.32496877273053,2605.8494471995577
t1110,1438.936650093217,794.58782833361,372.32496877273053,2605.8494471995577
t1111,1438.936650093217,794.58782833361,372.32496877273053,2605.8494471995577
t1112,1252.0981348162934,286.0516182000996,372.32496877273053,1910.4747217891234
t1113,673.4223522436256,268.57068597676016,210.68928611530544,1152.6823243356912
t1114,673.4223522436256,268.57068597676016,176.48203519827427,1118.47507341866
t1115,673.4223522436256,268.57068597676016,176.48203519827427,1118.47507341866
t1116,673.4223522436256,268.57068597676016,176.48203519827427,1118.47507341866
t1117,673.4223522436256,268.57068597676016,176.48203519827427,1118.47507341866
t1118,673.4223522436256,268.57068597676016,176.48203519827427,1118.47507341866
t1119,673.4223522436256,268.57068597676016,176.48203519827427,1118.47507341866
t1120,1377.8503177182927,268.57068597676016,372.32496877273053,2018.7459724677833
t1121,1763.1358876386491,286.0516182000996,372.32496877273053,2421.5124746114793
t1122,1977.8859925521153,794.58782833361,372.32496877273053,3144.798789658456
t1123,1977.8859925521153,794.58782833361,372.32496877273053,3144.798789658456
t1124,1977.8859925521153,794.58782833361,372.32496877273053,3144.798789658456
t1125,1977.8859925521153,794.58782833361,372.32496877273053,3144.798789658456
t1126,1977.8859925521153,794.58782833361,372.32496877273053,3144.798789658456
t1127,1977.8859925521153,794.58782833361,372.32496877273053,3144.798789658456
t1128,1977.8859925521153,794.58782833361,372.32496877273053,3144.798789658456
t1129,1977.8859925521153,794.58782833361,372.32496877273053,3144.798789658456
t1130,1977.8859925521153,462.1259606129508,372.32496877273053,2812.336921937797
t1131,1738.8261890721562,268.57068597676016,372.32496877273053,2379.721843821647
t1132,1897.4714380890573,268.57068597676016,372.32496877273053,2538.367092838548
t1133,1977.8859925521153,610.8705123810084,372.32496877273053,2961.0814737058545
t1134,1977.8859925521153,794.58782833361,372.32496877273053,3144.798789658456
t1135,1846.9977911137241,602.4212370138939,372.32496877273053,2821.7439969003485
