generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),33500.06493196307,0.0,3.766880574549629e9,0.0,1.7336283602290888e9,0.0,4.586644199613804e8,4.734127004070912e9,0.0,1.4355404495197707e8,0.0,1.0364094844171274e10,1.2126266600817214e6,1.6093858692647151e6,1.036691685670062e10,7.069973829213358e9,3.2969430274872627e9,3.766880574549629e9,-4.699375470623665e8
NG Combustion Turbine (F-Frame),11691.107283499925,0.0,1.1826856849502404e9,0.0,4.5770685014902204e8,0.0,2.6559347002633277e7,1.4874765119572768e8,0.0,1.7368274988274865e7,0.0,1.6421397217489057e9,444284.1132809376,2.995294617931094e6,1.6455793004801178e9,6.503821233356578e8,9.9519717714446e8,1.1826856849502404e9,-1.874885078057804e8
Land-Based Wind - Class 1 - Technology 1,53880.598664410434,0.0,4.487678917988763e9,0.0,1.7480508092506917e9,0.0,1.7545674974036783e7,0.0,0.0,0.0,0.0,5.7480812163939705e9,0.0,0.0,5.7480812163939705e9,1.7655964842247283e9,3.982484732169242e9,4.487678917988763e9,-5.0519418581952095e8
Utility PV - Class 1,23917.77007233342,0.0,1.7731238894179597e9,0.0,5.684202390994833e8,0.0,5.930185523791536e6,0.0,0.0,0.0,0.0,2.3771872598295813e9,0.0,0.0,2.3771872598295813e9,5.743504246232748e8,1.8028368352063067e9,1.7731238894179597e9,2.9712945788347006e7
Utility-Scale Battery Storage - 4Hr,16257.361896154098,65029.44758461639,4.2691389957258785e8,0.0,1.9577115195348766e8,0.0,0.0,0.0,0.0,0.0,3.938135083347727e8,9.774925093393656e8,1.3065004616969315e7,1.4968564351566836e7,1.0055260783079017e9,5.895846602882603e8,4.159414180196414e8,4.2691389957258785e8,-1.0972481552946448e7
