generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),27226.98938264367,0.0,3.0615110035531354e9,0.0,1.40899670055181e9,0.0,2.1457114669993898e8,4.429412946276587e9,0.0,1.3149630896186912e8,0.0,1.0862241404596498e10,981692.0124164011,2.461311647264348e6,1.086568440825618e10,6.184477102490205e9,4.681207305765974e9,3.0615110035531354e9,1.6196963022128386e9
NG Combustion Turbine (F-Frame),12359.484369335365,0.0,1.2502994697182548e9,0.0,4.8387381305947953e8,0.0,1.5118779340038793e7,1.6934775659614608e8,0.0,1.0703634379894467e7,0.0,2.6453286438707266e9,5.904930386013602e6,444812.7886926023,2.6516783870454326e9,6.790439833755589e8,1.972634403669874e9,1.2502994697182548e9,7.223349339516191e8
Land-Based Wind - Class 1 - Technology 1,74051.00641409392,0.0,6.167658648527308e9,0.0,2.402440301270944e9,0.0,2.1676520090730578e7,0.0,0.0,0.0,0.0,9.35528476549132e9,0.0,0.0,9.35528476549132e9,2.424116821361675e9,6.931167944129644e9,6.167658648527308e9,7.635092956023359e8
Utility PV - Class 1,45098.95769935009,0.0,3.3433735269939475e9,0.0,1.0718039449779313e9,0.0,9.500304111977924e6,0.0,0.0,0.0,0.0,4.748344753855629e9,0.0,0.0,4.748344753855629e9,1.081304249089909e9,3.6670405047657204e9,3.3433735269939475e9,3.2366697777177286e8
Utility-Scale Battery Storage - 2Hr,45216.720619913394,90433.44123982679,7.29318148050428e8,0.0,3.235433847739584e8,0.0,0.0,0.0,0.0,0.0,8.015745329059361e8,2.0705214083513e9,7.094595371038245e6,7.932868273986345e6,2.0855488719963245e9,1.1251179176798944e9,9.604309543164299e8,7.29318148050428e8,2.3111280626600182e8
