generators,Capacity_MW,Capacity_MWh,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,OperatingRegulationRevenue,OperatingReserveRevenue,Operating_Revenue,Operating_Cost,operating_profit_per_gen,total_inv_costs,diff
NG 2-on-1 Combined Cycle (F-Frame),26335.44283019937,0.0,2.961261962348894e9,0.0,1.3628591664628172e9,0.0,2.1013063227179566e8,4.337746977209193e9,0.0,1.4200297521811423e8,0.0,8.080654137773175e9,1.7310603107884012e6,7.120269840599823e6,8.089505467924563e9,6.05273975116192e9,2.0367657167626433e9,2.961261962348894e9,-9.244962455862508e8
NG Combustion Turbine (F-Frame),12038.484333502096,0.0,1.2178267416829624e9,0.0,4.7130666165660703e8,0.0,1.6112174023704622e7,1.804749221767585e8,0.0,1.6338067103301084e7,0.0,1.4190365476474354e9,974140.302646315,3.492847802701352e6,1.423503535752783e9,6.842318249603713e8,7.392717107924119e8,1.2178267416829624e9,-4.785550308905505e8
Land-Based Wind - Class 1 - Technology 1,72559.04191610185,0.0,6.043393926345421e9,0.0,2.3540364265417085e9,0.0,2.149891390075089e7,0.0,0.0,0.0,0.0,8.348713046275359e9,0.0,0.0,8.348713046275359e9,2.3755353404424596e9,5.973177705832899e9,6.043393926345421e9,-7.021622051252174e7
Utility PV - Class 1,46470.853640777816,0.0,3.445077885727409e9,0.0,1.1044078799052932e9,0.0,9.89076601485004e6,0.0,0.0,0.0,0.0,4.718248743461804e9,0.0,0.0,4.718248743461804e9,1.1142986459201434e9,3.6039500975416613e9,3.445077885727409e9,1.5887221181425238e8
Utility-Scale Battery Storage - 4Hr,32857.36278357003,131429.45113428013,8.628254058195902e8,0.0,3.956683626397504e8,0.0,0.0,0.0,0.0,0.0,7.739462999213586e8,1.868988679999696e9,1.1910965757466925e7,8.348144260430142e6,1.8892477900175931e9,1.169614662561109e9,7.196331274564841e8,8.628254058195902e8,-1.4319227836310613e8
